noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-1.91160511
actor,1,0.0,0.2309646399999999
aircraft,3,0.6666666666666666,0.11447357666666667
album,3,1.0,-1.66264823
animal,2,1.0,-1.76911679
announcer,2,1.0,-0.8515864200000001
artisan,4,0.0,0.6021599325
artist,4,0.5,-0.08370330250000002
author,2,0.0,0.71914082
aviator,3,0.0,0.18562925333333324
backpack,2,1.0,-1.915040915
backpacker,2,1.0,-1.5616991599999999
bag,2,1.0,-2.504380785
baker,6,0.8333333333333334,-0.542070665
barber,7,0.7142857142857143,-0.1936323528571428
basket,2,1.0,-1.87884569
beard,3,1.0,-1.2405127033333334
bedding,5,1.0,-3.4867973362
bike,4,1.0,-1.2491415099999998
blanket,2,1.0,-2.353780905
blogger,2,1.0,-0.28230095
board,4,1.0,-1.9475285625
book,3,1.0,-1.50712024
bottle,2,1.0,-2.3281644000000004
bowl,2,1.0,-2.04049384
bread,3,1.0,-1.5844195866666666
broadcaster,2,1.0,-0.613073035
building,2,1.0,-1.61772231
bus,3,1.0,-0.5567827666666666
busboy,5,1.0,-1.6739142219999998
businessman,3,1.0,-0.3810481599999999
businesswoman,3,1.0,-1.0238843066666667
butcher,4,0.0,0.37283901499999994
cake,3,1.0,-1.717431266666667
cameraman,2,1.0,-0.2620075299999999
camper,2,1.0,-1.721815775
canvas,4,1.0,-1.74520102
captain,3,1.0,-0.11233732999999997
car,12,1.0,-1.0271171899999996
cardboard,4,1.0,-1.857517925
carpet,3,1.0,-2.37778524
carver,7,0.0,0.6872646700000001
caterer,3,1.0,-1.1875852699999998
cd,3,1.0,-1.8885877166666667
cellist,2,1.0,-0.6410516350000001
cello,2,1.0,-1.217767455
chauffeur,3,0.0,0.40647783333333337
chef,10,0.7,-0.15168861099999997
choreography,1,1.0,-1.60881414
clarinet,2,1.0,-0.44160637499999994
clarinetist,2,1.0,-0.38205208
clay,6,1.0,-1.7718110833333334
cleaner,5,1.0,-0.507735708
clerk,2,1.0,-1.1282365699999999
cloth,8,1.0,-1.9107895249999998
coat,2,1.0,-1.82575229
code,2,1.0,-0.22739297999999994
comedian,1,0.0,0.72058109
concerto,1,1.0,-0.24509645
confectioner,3,1.0,-0.8921483533333333
container,2,1.0,-1.3487326099999999
convertible,3,1.0,-1.21749279
cook,6,1.0,-0.7235535733333333
cotton,4,1.0,-1.8572113099999998
countertop,3,1.0,-2.633703526666667
crate,2,1.0,-1.913356815
cushion,4,1.0,-2.6478648235
cut,4,1.0,-2.2372098324999996
dancer,1,0.0,0.3644907
dealer,3,0.6666666666666666,-0.2674133133333334
dish,2,1.0,-2.183288685
doctor,2,1.0,-0.38513679999999995
dough,3,1.0,-2.1787978733333335
dressmaker,4,0.75,-0.27523559249999996
driver,7,0.0,0.44721968714285715
drug,3,1.0,-1.0745367466666667
drummer,2,0.0,0.13767586999999995
duffle,2,1.0,-2.16052736
essay,4,1.0,-1.5112737125
essayist,2,0.0,0.15647439999999999
fabric,20,1.0,-2.2331028909999997
fillet,3,1.0,-1.5322230833333332
fish,3,1.0,-1.87390145
floor,3,1.0,-2.413451873333333
flute,2,1.0,-0.843284625
flutist,2,1.0,-0.62137084
food,2,1.0,-2.0504400400000002
gem,4,1.0,-0.9183930524999999
glass,4,1.0,-1.9119106000000001
hairdresser,7,1.0,-0.72915123
handle,4,0.75,-0.15990605249999998
hat,3,1.0,-1.7961271733333335
herb,3,1.0,-1.8558525833333332
hiker,2,1.0,-1.53011108
housekeeper,3,1.0,-1.2079264833333332
ice,7,1.0,-1.8233399385714288
illustrator,4,0.75,-0.17167290250000003
ingredient,3,1.0,-1.5753685066666667
instrument,2,1.0,-0.8348331149999999
item,3,1.0,-1.6638606933333333
jacket,2,1.0,-2.125342165
janitor,3,1.0,-1.0843649433333333
jet,3,0.3333333333333333,0.21794793
jeweler,4,1.0,-0.36059635
jewelry,3,1.0,-2.1589103333333335
journalist,2,1.0,-0.48876202500000004
kite,3,1.0,-1.2179025933333334
knob,4,1.0,-0.508943025
lady,5,1.0,-1.571688564
lake,2,1.0,-3.01007926
landscape,2,1.0,-2.34661719
letter,2,1.0,-2.1922327299999997
line,2,1.0,-2.283675085
lotion,3,1.0,-1.7049210366666665
lunchbox,2,1.0,-1.6640165599999999
machine,8,1.0,-0.96130266125
magazine,3,1.0,-2.094806286666667
maid,5,1.0,-1.5792020480000002
make,3,1.0,-0.8938263900000001
man,5,1.0,-0.6754857559999999
marble,3,1.0,-1.7952427566666669
mason,3,1.0,-0.5914615933333334
material,4,1.0,-2.4310166325000004
meat,7,1.0,-1.9396948242857144
mirror,3,1.0,-2.5981763033333336
model,2,1.0,-1.37389819
motorcycle,4,0.75,-0.4311452699999999
motorist,4,1.0,-0.59977142
mountain,2,1.0,-1.7870511800000002
mover,2,1.0,-0.331151625
mushroom,3,1.0,-2.0191797966666667
musician,3,0.0,0.36524799999999996
narrator,2,1.0,-0.3051411049999999
notetaker,2,1.0,-0.904360675
novel,3,1.0,-1.2379842666666665
novelist,2,0.0,0.378003785
orator,2,1.0,-0.261961385
packaging,4,1.0,-2.7109722085
painter,4,0.25,0.024981099999999975
panel,4,1.0,-2.689680095
paper,4,1.0,-1.9521945525
passage,6,1.0,-1.6984367966666667
pastry,3,1.0,-1.8475617233333335
patissier,3,1.0,-0.8428353199999999
pattern,5,1.0,-2.1747937439999996
peddler,3,1.0,-0.4333568566666666
pepper,3,1.0,-1.6076339433333333
person,30,1.0,-0.5918393463333332
photographer,2,0.0,0.1555468249999999
pianist,2,0.0,0.12760369999999996
piano,2,1.0,-0.9120044900000001
pie,3,1.0,-1.9227726066666666
pilot,7,0.14285714285714285,0.2386831342857143
pizza,3,1.0,-1.4886107066666667
plane,3,0.6666666666666666,-0.12006482666666662
poem,2,1.0,-1.66825836
poet,2,1.0,-0.27744934999999993
portraitist,4,1.0,-0.59622165
pot,3,1.0,-2.1511966366666666
potato,3,1.0,-1.8756293499999999
potter,3,1.0,-0.14180309
product,3,1.0,-1.3014923366666666
professor,2,1.0,-0.21113688499999994
proposal,2,1.0,-0.29736555499999995
pumpkin,4,1.0,-1.682510295
quilt,4,1.0,-2.6497472440000003
racer,4,0.75,-0.1956089375
report,2,1.0,-1.93097143
roadtripper,2,1.0,-1.32663364
routine,1,1.0,-0.7739123000000001
salesman,3,1.0,-0.21796862333333325
saleswoman,3,1.0,-1.0493464933333334
salmon,3,1.0,-1.38461867
scene,1,1.0,-0.6864825999999999
screw,4,0.25,0.5178778424999999
scribe,2,1.0,-1.0766046999999999
script,2,1.0,-1.983274925
sculptor,7,0.0,0.2858015485714285
seamster,8,1.0,-0.7238171062499998
seamstress,4,1.0,-1.0388680399999999
section,2,1.0,-1.161931655
shirt,2,1.0,-2.4122524299999997
shopkeeper,3,1.0,-0.8394749033333334
sideburn,3,1.0,-1.6981049666666668
silk,4,1.0,-1.6824277625000001
silverware,3,1.0,-2.327286916666667
singer,1,1.0,-0.0324006599999999
snack,3,1.0,-1.5245640166666667
soloist,1,0.0,0.4112462
sonata,1,1.0,-1.17970816
song,1,1.0,-0.82531188
steak,7,1.0,-1.4919290328571428
stone,7,1.0,-1.6099609357142857
stubble,3,1.0,-1.9401944233333335
student,4,1.0,-0.68482481
suitcase,2,1.0,-2.13604108
surface,7,1.0,-2.34859108
surgeon,4,0.0,0.4584126874999999
suv,6,1.0,-1.196823975
tailor,12,0.9166666666666666,-0.3571104691666666
tank,3,1.0,-0.5846965366666667
teacher,2,1.0,-0.5845265500000001
telemarketer,3,1.0,-1.1861420933333333
tent,2,1.0,-2.18771439
thread,4,1.0,-1.9504892375
toy,3,1.0,-2.0040705733333333
tractor,3,0.0,0.46297381666666676
trader,3,1.0,-0.5068405066666667
traveller,2,1.0,-0.9677453599999999
truck,3,0.6666666666666666,-0.03998368666666669
tub,2,1.0,-2.7413513650000003
tuna,3,1.0,-1.75930385
turkey,4,1.0,-1.402101495
upholsterer,4,1.0,-0.4953235375
valve,4,0.75,-0.3683809
van,3,1.0,-0.47871627666666666
vegetable,3,1.0,-2.1099349533333336
vehicle,3,1.0,-0.3417334
verse,2,1.0,-1.44356031
view,2,1.0,-3.027201083
violin,2,1.0,-0.562591445
violinist,2,1.0,-0.46658939999999993
waiter,3,1.0,-1.09707271
waitress,3,1.0,-1.8561844233333336
wall,4,1.0,-2.1337276175
window,3,1.0,-2.04715888
windshield,5,1.0,-1.7814063179999997
woman,5,1.0,-1.343718632
wood,11,1.0,-1.610549940909091
wool,5,1.0,-2.4656083840000003
worker,4,1.0,-0.7441638574999999
wound,4,1.0,-2.17283929
yarn,5,1.0,-2.258453944
