id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,Something sells this toy easily.,-1.0410640239715576,-0.6844250559806824,patient,patient,-0.35663896799087524,patient
1,sells,book,easily,Something sells this book easily.,-0.2093334645032882,-1.9437236785888672,patient,agent,1.734390214085579,patient
2,sells,novel,easily,Something sells this novel easily.,-0.3174505531787872,-1.6670007705688477,patient,agent,1.3495502173900604,patient
3,sells,magazine,easily,Something sells this magazine easily.,-0.4846298992633819,-1.1492340564727783,patient,agent,0.6646041572093964,patient
4,sells,hat,easily,Something sells this hat easily.,-0.6706051230430603,-0.8241981863975525,patient,agent,0.1535930633544922,patient
5,sells,lotion,easily,Something sells this lotion easily.,-0.279645025730133,-1.6357669830322266,patient,agent,1.3561219573020935,patient
6,sells,album,easily,Something sells this album easily.,-0.5466265678405762,-1.0697331428527832,patient,agent,0.523106575012207,patient
7,sells,car,easily,Something sells this car easily.,-0.4753997325897217,-1.2761247158050537,patient,agent,0.800724983215332,patient
8,sells,suv,easily,Something sells this SUV easily.,-0.8133450150489807,-0.7765093445777893,patient,patient,-0.036835670471191406,patient
9,sells,product,easily,Something sells this product easily.,-0.4244685471057892,-1.3016772270202637,patient,agent,0.8772086799144745,patient
10,sells,make,easily,Something sells this make easily.,-1.3081262111663818,-0.6167418956756592,patient,patient,-0.6913843154907227,patient
11,sells,item,easily,Something sells this item easily.,-0.3463901281356811,-1.5374330282211304,patient,agent,1.1910429000854492,patient
12,sells,cd,easily,Something sells this CD easily.,-0.6023231744766235,-1.1169296503067017,patient,agent,0.5146064758300781,patient
13,sells,drug,easily,Something sells this drug easily.,-0.3358470201492309,-1.533549427986145,patient,agent,1.197702407836914,patient
14,sells,snack,easily,Something sells this snack easily.,-0.5830101370811462,-1.194756031036377,patient,agent,0.6117458939552307,patient
15,sells,salesman,easily,Something sells this salesman easily.,-0.3372273743152618,-1.5078816413879397,patient,agent,1.1706542670726778,patient
16,sells,saleswoman,easily,Something sells this saleswoman easily.,-0.4329111576080322,-1.2044823169708252,patient,agent,0.771571159362793,patient
17,sells,businessman,easily,Something sells this businessman easily.,-0.3831006288528442,-1.5375510454177856,patient,agent,1.1544504165649414,patient
18,sells,businesswoman,easily,Something sells this businesswoman easily.,-0.5023959875106812,-1.1245836019515991,patient,agent,0.622187614440918,patient
19,sells,trader,easily,Something sells this trader easily.,-0.5873283743858337,-1.245558261871338,patient,agent,0.6582298874855042,patient
20,sells,peddler,easily,Something sells this peddler easily.,-0.9703359007835388,-0.7723235487937927,patient,patient,-0.1980123519897461,patient
21,sells,telemarketer,easily,Something sells this telemarketer easily.,-0.4961429834365845,-1.2048689126968384,patient,agent,0.7087259292602539,patient
22,sells,dealer,easily,Something sells this dealer easily.,-0.4377361536026001,-1.3125702142715454,patient,agent,0.8748340606689453,patient
23,sells,shopkeeper,easily,Something sells this shopkeeper easily.,-0.4674274325370788,-1.3466360569000244,patient,agent,0.8792086243629456,patient
24,sells,toy,well,Something sells this toy well.,-1.189289093017578,-0.6594905853271484,patient,patient,-0.5297985076904295,patient
25,sells,book,well,Something sells this book well.,-0.2137656360864639,-1.983017444610596,patient,agent,1.769251808524132,patient
26,sells,novel,well,Something sells this novel well.,-0.3956174552440643,-1.685407638549805,patient,agent,1.2897901833057406,patient
27,sells,magazine,well,Something sells this magazine well.,-0.61513751745224,-1.082719326019287,patient,agent,0.4675818085670471,patient
28,sells,hat,well,Something sells this hat well.,-0.9468067288398744,-0.6226270794868469,patient,patient,-0.32417964935302745,patient
29,sells,lotion,well,Something sells this lotion well.,-0.2837207913398742,-1.665642499923706,patient,agent,1.3819217085838318,patient
30,sells,album,well,Something sells this album well.,-0.5767999887466431,-1.067712426185608,patient,agent,0.49091243743896484,patient
31,sells,car,well,Something sells this car well.,-0.5087324976921082,-1.271848440170288,patient,agent,0.7631159424781799,patient
32,sells,suv,well,Something sells this SUV well.,-0.8132297396659851,-0.8189689517021179,patient,agent,0.0057392120361328125,patient
33,sells,product,well,Something sells this product well.,-0.4089725315570831,-1.4393632411956787,patient,agent,1.0303907096385956,patient
34,sells,make,well,Something sells this make well.,-1.3597155809402466,-0.6030665636062622,patient,patient,-0.7566490173339844,patient
35,sells,item,well,Something sells this item well.,-0.4003252983093261,-1.559175968170166,patient,agent,1.1588506698608398,patient
36,sells,cd,well,Something sells this CD well.,-0.7174344062805176,-1.022794246673584,patient,agent,0.3053598403930664,patient
37,sells,drug,well,Something sells this drug well.,-0.3406922519207001,-1.6430509090423584,patient,agent,1.3023586571216583,patient
38,sells,snack,well,Something sells this snack well.,-0.7858927249908447,-1.0286152362823486,patient,agent,0.2427225112915039,patient
39,sells,salesman,well,Something sells this salesman well.,-0.3106081783771515,-1.5691626071929932,patient,agent,1.2585544288158417,patient
40,sells,saleswoman,well,Something sells this saleswoman well.,-0.4370296895503998,-1.1921652555465698,patient,agent,0.75513556599617,patient
41,sells,businessman,well,Something sells this businessman well.,-0.3737945854663849,-1.5132713317871094,patient,agent,1.1394767463207245,patient
42,sells,businesswoman,well,Something sells this businesswoman well.,-0.4659992158412933,-1.179421067237854,patient,agent,0.7134218513965607,patient
43,sells,trader,well,Something sells this trader well.,-0.6920760273933411,-1.132716417312622,patient,agent,0.440640389919281,patient
44,sells,peddler,well,Something sells this peddler well.,-1.105903387069702,-0.6868302822113037,patient,patient,-0.4190731048583982,patient
45,sells,telemarketer,well,Something sells this telemarketer well.,-0.506845235824585,-1.1798112392425537,patient,agent,0.6729660034179688,patient
46,sells,dealer,well,Something sells this dealer well.,-0.4565891623497009,-1.289473056793213,patient,agent,0.832883894443512,patient
47,sells,shopkeeper,well,Something sells this shopkeeper well.,-0.4443540871143341,-1.360921859741211,patient,agent,0.9165677726268768,patient
48,sells,toy,quickly,Something sells this toy quickly.,-1.080959677696228,-0.6068004369735718,patient,patient,-0.47415924072265625,patient
49,sells,book,quickly,Something sells this book quickly.,-0.2423427402973175,-1.7425220012664795,patient,agent,1.500179260969162,patient
50,sells,novel,quickly,Something sells this novel quickly.,-0.3663524985313415,-1.4670186042785645,patient,agent,1.100666105747223,patient
51,sells,magazine,quickly,Something sells this magazine quickly.,-0.6137110590934753,-0.9181639552116394,patient,agent,0.30445289611816406,patient
52,sells,hat,quickly,Something sells this hat quickly.,-0.7323217988014221,-0.7446413636207581,patient,agent,0.012319564819335938,patient
53,sells,lotion,quickly,Something sells this lotion quickly.,-0.3292268812656402,-1.4501107931137085,patient,agent,1.1208839118480682,patient
54,sells,album,quickly,Something sells this album quickly.,-0.5968016386032104,-0.9508017301559448,patient,agent,0.3540000915527344,patient
55,sells,car,quickly,Something sells this car quickly.,-0.5529210567474365,-1.0970704555511477,patient,agent,0.5441493988037112,patient
56,sells,suv,quickly,Something sells this SUV quickly.,-0.9131950736045836,-0.6762003302574158,patient,patient,-0.23699474334716786,patient
57,sells,product,quickly,Something sells this product quickly.,-0.4593972563743591,-1.1914606094360352,patient,agent,0.732063353061676,patient
58,sells,make,quickly,Something sells this make quickly.,-1.164383053779602,-0.5914078950881958,patient,patient,-0.5729751586914062,patient
59,sells,item,quickly,Something sells this item quickly.,-0.3625468611717224,-1.4405155181884766,patient,agent,1.0779686570167542,patient
60,sells,cd,quickly,Something sells this CD quickly.,-0.7319650053977966,-0.8545493483543396,patient,agent,0.12258434295654297,patient
61,sells,drug,quickly,Something sells this drug quickly.,-0.4456712007522583,-1.2429906129837036,patient,agent,0.7973194122314453,patient
62,sells,snack,quickly,Something sells this snack quickly.,-0.6183888912200928,-1.0573365688323977,patient,agent,0.4389476776123049,patient
63,sells,salesman,quickly,Something sells this salesman quickly.,-0.3882217407226562,-1.326827049255371,patient,agent,0.9386053085327148,patient
64,sells,saleswoman,quickly,Something sells this saleswoman quickly.,-0.5413433909416199,-0.9889828562736512,patient,agent,0.44763946533203136,patient
65,sells,businessman,quickly,Something sells this businessman quickly.,-0.4304406344890594,-1.355499029159546,patient,agent,0.9250583946704865,patient
66,sells,businesswoman,quickly,Something sells this businesswoman quickly.,-0.6039340496063232,-0.937117338180542,patient,agent,0.33318328857421875,patient
67,sells,trader,quickly,Something sells this trader quickly.,-0.6230331063270569,-1.135572910308838,patient,agent,0.512539803981781,patient
68,sells,peddler,quickly,Something sells this peddler quickly.,-1.1492371559143066,-0.5975956916809082,patient,patient,-0.5516414642333984,patient
69,sells,telemarketer,quickly,Something sells this telemarketer quickly.,-0.6273067593574524,-0.9754570126533508,patient,agent,0.34815025329589844,patient
70,sells,dealer,quickly,Something sells this dealer quickly.,-0.5066097378730774,-1.144901990890503,patient,agent,0.6382922530174255,patient
71,sells,shopkeeper,quickly,Something sells this shopkeeper quickly.,-0.6186874508857727,-1.0142772197723389,patient,agent,0.39558976888656616,patient
72,drives,car,nicely,Something drives this car nicely.,-0.9039885997772216,-0.6803567409515381,patient,patient,-0.22363185882568348,patient
73,drives,suv,nicely,Something drives this SUV nicely.,-1.3294732570648191,-0.4109551608562469,patient,patient,-0.9185180962085722,patient
74,drives,truck,nicely,Something drives this truck nicely.,-0.5508403778076172,-1.0858087539672852,patient,agent,0.534968376159668,patient
75,drives,convertible,nicely,Something drives this convertible nicely.,-1.5396380424499512,-0.3635439276695251,patient,patient,-1.176094114780426,patient
76,drives,vehicle,nicely,Something drives this vehicle nicely.,-0.8163028955459595,-0.7628237009048462,patient,patient,-0.05347919464111328,patient
77,drives,tank,nicely,Something drives this tank nicely.,-1.5957648754119873,-0.5351951718330383,patient,patient,-1.060569703578949,patient
78,drives,bus,nicely,Something drives this bus nicely.,-0.9089624285697936,-0.8039066195487976,patient,patient,-0.10505580902099598,patient
79,drives,tractor,nicely,Something drives this tractor nicely.,-0.6654163599014282,-0.8604923486709595,patient,agent,0.19507598876953125,patient
80,drives,van,nicely,Something drives this van nicely.,-1.2022826671600342,-0.4988028407096863,patient,patient,-0.7034798264503479,patient
81,drives,driver,nicely,Something drives this driver nicely.,-1.0047634840011597,-0.9448155164718628,patient,patient,-0.059947967529296875,patient
82,drives,person,nicely,Something drives this person nicely.,-0.9869383573532104,-0.5536898374557495,patient,patient,-0.43324851989746094,patient
83,drives,chauffeur,nicely,Something drives this chauffeur nicely.,-0.8678324818611145,-0.7947238087654114,patient,patient,-0.07310867309570312,patient
84,drives,car,smoothly,Something drives this car smoothly.,-1.1315016746520996,-0.5558447241783142,patient,patient,-0.5756569504737854,patient
85,drives,suv,smoothly,Something drives this SUV smoothly.,-1.5971866846084597,-0.3344866037368774,patient,patient,-1.2627000808715823,patient
86,drives,truck,smoothly,Something drives this truck smoothly.,-0.8874687552452087,-0.7497276663780212,patient,patient,-0.1377410888671875,patient
87,drives,convertible,smoothly,Something drives this convertible smoothly.,-1.803654670715332,-0.2814207673072815,patient,patient,-1.5222339034080505,patient
88,drives,vehicle,smoothly,Something drives this vehicle smoothly.,-1.10502028465271,-0.5728099346160889,patient,patient,-0.5322103500366211,patient
89,drives,tank,smoothly,Something drives this tank smoothly.,-1.890079498291016,-0.513328492641449,patient,patient,-1.376751005649567,patient
90,drives,bus,smoothly,Something drives this bus smoothly.,-1.273226022720337,-0.5842545032501221,patient,patient,-0.6889715194702148,patient
91,drives,tractor,smoothly,Something drives this tractor smoothly.,-1.1745352745056152,-0.4985432028770447,patient,patient,-0.6759920716285706,patient
92,drives,van,smoothly,Something drives this van smoothly.,-1.3528337478637695,-0.4568357467651367,patient,patient,-0.8959980010986328,patient
93,drives,driver,smoothly,Something drives this driver smoothly.,-1.3582639694213867,-0.8130922913551331,patient,patient,-0.5451716780662537,patient
94,drives,person,smoothly,Something drives this person smoothly.,-1.223076581954956,-0.4331023395061493,patient,patient,-0.7899742424488068,patient
95,drives,chauffeur,smoothly,Something drives this chauffeur smoothly.,-0.9503211975097656,-0.7064342498779297,patient,patient,-0.24388694763183594,patient
96,drives,car,well,Something drives this car well.,-0.821532130241394,-0.7151964902877808,patient,patient,-0.10633563995361328,patient
97,drives,suv,well,Something drives this SUV well.,-1.2166149616241455,-0.4403469562530517,patient,patient,-0.7762680053710938,patient
98,drives,truck,well,Something drives this truck well.,-0.5221881866455078,-1.1085319519042969,patient,agent,0.5863437652587891,patient
99,drives,convertible,well,Something drives this convertible well.,-1.57372784614563,-0.3120930790901184,patient,patient,-1.2616347670555117,patient
100,drives,vehicle,well,Something drives this vehicle well.,-0.7359784245491028,-0.7960417866706848,patient,agent,0.06006336212158203,patient
101,drives,tank,well,Something drives this tank well.,-1.1914632320404053,-0.6995322108268738,patient,patient,-0.4919310212135315,patient
102,drives,bus,well,Something drives this bus well.,-0.8601775169372559,-0.7480549812316895,patient,patient,-0.1121225357055664,patient
103,drives,tractor,well,Something drives this tractor well.,-0.65284264087677,-0.8592559099197388,patient,agent,0.20641326904296875,patient
104,drives,van,well,Something drives this van well.,-1.036938190460205,-0.5625653266906738,patient,patient,-0.47437286376953125,patient
105,drives,driver,well,Something drives this driver well.,-0.8347119092941284,-1.0152806043624878,patient,agent,0.18056869506835938,patient
106,drives,person,well,Something drives this person well.,-0.977176308631897,-0.5502029657363892,patient,patient,-0.4269733428955078,patient
107,drives,chauffeur,well,Something drives this chauffeur well.,-0.7682072520256042,-0.8327462077140808,patient,agent,0.06453895568847656,patient
108,flies,plane,nicely,Something flies this plane nicely.,-1.039812088012695,-0.6046858429908752,patient,patient,-0.43512624502181985,patient
109,flies,kite,nicely,Something flies this kite nicely.,-1.3034062385559082,-0.4176011383533478,patient,patient,-0.8858051002025604,patient
110,flies,jet,nicely,Something flies this jet nicely.,-1.2885682582855225,-0.670269787311554,patient,patient,-0.6182984709739685,patient
111,flies,aircraft,nicely,Something flies this aircraft nicely.,-1.1274490356445312,-0.6965857148170471,patient,patient,-0.43086332082748413,patient
112,flies,pilot,nicely,Something flies this pilot nicely.,-2.169483661651612,-1.1435914039611816,patient,patient,-1.0258922576904306,patient
113,flies,person,nicely,Something flies this person nicely.,-0.7864733934402466,-0.707123875617981,patient,patient,-0.07934951782226562,patient
114,flies,aviator,nicely,Something flies this aviator nicely.,-1.112184762954712,-1.0870487689971924,patient,patient,-0.02513599395751953,patient
115,flies,captain,nicely,Something flies this captain nicely.,-1.5064654350280762,-0.6120705008506775,patient,patient,-0.8943949341773987,patient
116,flies,plane,smoothly,Something flies this plane smoothly.,-1.6700119972229004,-0.3522877693176269,patient,patient,-1.3177242279052734,patient
117,flies,kite,smoothly,Something flies this kite smoothly.,-1.6041067838668823,-0.3060968816280365,patient,patient,-1.2980099022388458,patient
118,flies,jet,smoothly,Something flies this jet smoothly.,-1.9044840335845947,-0.4312489032745361,patient,patient,-1.4732351303100586,patient
119,flies,aircraft,smoothly,Something flies this aircraft smoothly.,-1.6604328155517578,-0.4619283676147461,patient,patient,-1.1985044479370117,patient
120,flies,pilot,smoothly,Something flies this pilot smoothly.,-2.8813533782958984,-0.926030158996582,patient,patient,-1.9553232192993164,patient
121,flies,person,smoothly,Something flies this person smoothly.,-1.015064716339111,-0.5395684242248535,patient,patient,-0.4754962921142576,patient
122,flies,aviator,smoothly,Something flies this aviator smoothly.,-1.283695936203003,-0.8133800625801086,patient,patient,-0.4703158736228943,patient
123,flies,captain,smoothly,Something flies this captain smoothly.,-2.204799175262451,-0.5077117681503296,patient,patient,-1.6970874071121216,patient
124,flies,plane,well,Something flies this plane well.,-0.9924929141998292,-0.6111443042755127,patient,patient,-0.3813486099243165,patient
125,flies,kite,well,Something flies this kite well.,-1.2063117027282717,-0.4459004402160644,patient,patient,-0.7604112625122073,patient
126,flies,jet,well,Something flies this jet well.,-1.1211754083633425,-0.7333360910415649,patient,patient,-0.38783931732177757,patient
