noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-0.875
actor,1,1.0,-0.75
aircraft,3,1.0,-0.3331705729166667
album,3,1.0,-0.5000813802083334
animal,2,1.0,-1.2503662109375
announcer,2,1.0,-0.5
artisan,4,1.0,-1.49981689453125
artist,4,1.0,-1.3123779296875
author,2,1.0,-0.9998779296875
aviator,3,1.0,-0.4998372395833333
backpack,2,1.0,-1.624755859375
backpacker,2,1.0,-1.37493896484375
bag,2,1.0,-1.0003662109375
baker,6,1.0,-0.791748046875
barber,7,1.0,-1.4284842354910714
basket,2,1.0,-1.37506103515625
beard,3,1.0,-0.91650390625
bedding,5,1.0,-0.49990234375
bike,4,1.0,-0.5
blanket,2,1.0,-0.999755859375
blogger,2,1.0,-0.5
board,4,1.0,-1.125
book,3,1.0,-0.9166666666666666
bottle,2,1.0,-0.6253662109375
bowl,2,1.0,-0.6251220703125
bread,3,1.0,-0.583251953125
broadcaster,2,1.0,-0.75
building,2,0.0,0.875
bus,3,1.0,-0.4166666666666667
busboy,5,1.0,-1.000048828125
businessman,3,0.0,0.583251953125
businesswoman,3,0.6666666666666666,-0.3333333333333333
butcher,4,1.0,-1.0
cake,3,1.0,-0.666259765625
cameraman,2,0.0,0.125
camper,2,1.0,-1.000244140625
canvas,4,1.0,-1.12493896484375
captain,3,1.0,-0.999755859375
car,12,0.5,-0.041748046875
cardboard,4,1.0,-1.00018310546875
carpet,3,1.0,-0.9998372395833334
carver,7,1.0,-0.8571079799107143
caterer,3,1.0,-1.333251953125
cd,3,1.0,-0.7496744791666666
cellist,2,1.0,-1.2496337890625
cello,2,1.0,-1.125
chauffeur,3,1.0,-0.583251953125
chef,10,1.0,-0.7750244140625
choreography,1,1.0,-0.749755859375
clarinet,2,1.0,-0.875
clarinetist,2,1.0,-1.1251220703125
clay,6,1.0,-1.3750813802083333
cleaner,5,1.0,-0.74990234375
clerk,2,1.0,-1.375
cloth,8,1.0,-1.2186279296875
coat,2,1.0,-1.0003662109375
code,2,1.0,-0.624755859375
comedian,1,1.0,-0.25
concerto,1,1.0,-0.75
confectioner,3,1.0,-0.9164225260416666
container,2,1.0,-1.2503662109375
convertible,3,1.0,-0.25
cook,6,1.0,-1.0416666666666667
cotton,4,1.0,-1.18743896484375
countertop,3,1.0,-1.25
crate,2,1.0,-1.124755859375
cushion,4,1.0,-1.18743896484375
cut,4,1.0,-0.8751220703125
dancer,1,1.0,-0.749755859375
dealer,3,0.0,0.4999186197916667
dish,2,1.0,-0.75
doctor,2,1.0,-1.499755859375
dough,3,1.0,-0.5833333333333334
dressmaker,4,1.0,-1.12481689453125
driver,7,1.0,-0.4286411830357143
drug,3,1.0,-0.75
drummer,2,1.0,-1.37518310546875
duffle,2,1.0,-1.2498779296875
essay,4,1.0,-0.3751220703125
essayist,2,1.0,-0.7498779296875
fabric,20,1.0,-0.962451171875
fillet,3,1.0,-1.4166259765625
fish,3,1.0,-1.0836588541666667
floor,3,1.0,-1.1663411458333333
flute,2,1.0,-1.0003662109375
flutist,2,1.0,-0.875
food,2,1.0,-1.37548828125
gem,4,1.0,-0.68743896484375
glass,4,1.0,-0.875
hairdresser,7,1.0,-0.8571428571428571
handle,4,1.0,-0.5625
hat,3,0.0,0.0
herb,3,1.0,-0.7500813802083334
hiker,2,1.0,-1.999969482421875
housekeeper,3,1.0,-1.0833333333333333
ice,7,1.0,-0.96435546875
illustrator,4,1.0,-0.5623779296875
ingredient,3,1.0,-0.25
instrument,2,1.0,-1.1248779296875
item,3,0.3333333333333333,-0.08333333333333333
jacket,2,1.0,-0.8748779296875
janitor,3,1.0,-1.1666666666666667
jet,3,1.0,-0.75
jeweler,4,1.0,-1.06256103515625
jewelry,3,1.0,-1.3333333333333333
journalist,2,1.0,-0.75
kite,3,1.0,-0.6668294270833334
knob,4,1.0,-0.750244140625
lady,5,1.0,-1.3
lake,2,1.0,-0.5
landscape,2,1.0,-0.750244140625
letter,2,1.0,-0.875244140625
line,2,1.0,-0.625
lotion,3,0.0,0.0
lunchbox,2,1.0,-0.8753662109375
machine,8,1.0,-0.99981689453125
magazine,3,0.3333333333333333,-0.08333333333333333
maid,5,1.0,-0.900146484375
make,3,0.0,0.3333333333333333
man,5,1.0,-1.04970703125
marble,3,1.0,-1.8337809244791667
mason,3,1.0,-1.5831705729166667
material,4,1.0,-0.49993896484375
meat,7,1.0,-1.3214634486607142
mirror,3,1.0,-1.2498779296875
model,2,1.0,-0.7501220703125
motorcycle,4,1.0,-0.3751220703125
motorist,4,1.0,-0.74993896484375
mountain,2,1.0,-1.2501220703125
mover,2,1.0,-0.6248779296875
mushroom,3,1.0,-1.250244140625
musician,3,1.0,-1.3332112630208333
narrator,2,1.0,-0.625
notetaker,2,1.0,-1.2501220703125
novel,3,0.0,0.33349609375
novelist,2,1.0,-0.5
orator,2,1.0,-0.749755859375
packaging,4,0.75,-0.25
painter,4,1.0,-1.1248779296875
panel,4,1.0,-1.312652587890625
paper,4,1.0,-1.124755859375
passage,6,1.0,-0.7498779296875
pastry,3,1.0,-1.083251953125
patissier,3,1.0,-1.3332926432291667
pattern,5,1.0,-0.94990234375
peddler,3,1.0,-0.416748046875
pepper,3,1.0,-0.7501627604166666
person,30,1.0,-0.7249837239583333
photographer,2,1.0,-0.500244140625
pianist,2,1.0,-0.9998779296875
piano,2,1.0,-1.2498779296875
pie,3,1.0,-0.6665852864583334
pilot,7,1.0,-0.8570033482142857
pizza,3,1.0,-0.416748046875
plane,3,1.0,-0.6666666666666666
poem,2,1.0,-1.125
poet,2,1.0,-1.50018310546875
portraitist,4,1.0,-1.1248779296875
pot,3,1.0,-1.0
potato,3,1.0,-1.3331298828125
potter,3,1.0,-1.5002034505208333
product,3,0.3333333333333333,0.0
professor,2,1.0,-1.125244140625
proposal,2,0.5,-0.125
pumpkin,4,1.0,-1.125
quilt,4,1.0,-1.1875
racer,4,1.0,-1.437408447265625
report,2,1.0,-0.375
roadtripper,2,1.0,-1.25006103515625
routine,1,1.0,-1.000244140625
salesman,3,0.0,0.4168294270833333
saleswoman,3,0.0,0.4165852864583333
salmon,3,1.0,-1.25
scene,1,1.0,-0.5
screw,4,0.75,-0.50006103515625
scribe,2,1.0,-1.000244140625
script,2,0.0,0.125
sculptor,7,1.0,-1.4643903459821428
seamster,8,1.0,-0.46868896484375
seamstress,4,1.0,-0.5623779296875
section,2,1.0,-1.374755859375
shirt,2,1.0,-0.8748779296875
shopkeeper,3,1.0,-0.9169921875
sideburn,3,1.0,-1.4166666666666667
silk,4,1.0,-1.374908447265625
silverware,3,1.0,-1.0830891927083333
singer,1,1.0,-0.749755859375
snack,3,1.0,-0.8334147135416666
soloist,1,1.0,-1.249755859375
sonata,1,1.0,-1.000244140625
song,1,1.0,-1.000244140625
steak,7,1.0,-0.9286411830357143
stone,7,1.0,-1.6429617745535714
stubble,3,1.0,-1.2499186197916667
student,4,1.0,-1.562530517578125
suitcase,2,1.0,-1.2501220703125
surface,7,1.0,-1.3572998046875
surgeon,4,1.0,-1.49981689453125
suv,6,0.16666666666666666,0.25
tailor,12,1.0,-1.66668701171875
tank,3,1.0,-0.833251953125
teacher,2,1.0,-0.749755859375
telemarketer,3,1.0,-0.6665852864583334
tent,2,1.0,-0.9996337890625
thread,4,1.0,-1.43731689453125
toy,3,1.0,-0.3331705729166667
tractor,3,1.0,-0.6665852864583334
trader,3,1.0,-0.4166666666666667
traveller,2,1.0,-1.500244140625
truck,3,1.0,-0.5831705729166666
tub,2,1.0,-1.25
tuna,3,1.0,-1.0834147135416667
turkey,4,1.0,-1.375030517578125
upholsterer,4,1.0,-1.312286376953125
valve,4,1.0,-0.4376220703125
van,3,0.0,0.33349609375
vegetable,3,1.0,-0.8333333333333334
vehicle,3,0.3333333333333333,-0.08333333333333333
verse,2,1.0,-0.375
view,2,1.0,-0.7501220703125
violin,2,1.0,-1.49981689453125
violinist,2,1.0,-1.50006103515625
waiter,3,1.0,-1.2499186197916667
waitress,3,1.0,-1.3331298828125
wall,4,1.0,-1.5625
window,3,1.0,-0.6664225260416666
windshield,5,1.0,-0.650048828125
woman,5,1.0,-1.399951171875
wood,11,1.0,-1.4090909090909092
wool,5,1.0,-1.300244140625
worker,4,1.0,-1.37518310546875
wound,4,1.0,-1.5625
yarn,5,1.0,-1.099951171875
