noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,1.0,1.0,-0.6735877990722656
actor,1,1.0,1.0,0.4112472534179687
aircraft,3,1.0,1.0,-0.4048512776692708
album,3,0.3333333333333333,0.3333333333333333,0.011571248372395834
animal,2,1.0,0.0,-0.22440335154533386
announcer,2,1.0,1.0,1.0466308444738388
artisan,4,0.0,0.0,-0.2069397121667862
artist,4,1.0,0.0,0.39250946044921875
author,2,1.0,1.0,1.35626982152462
aviator,3,0.0,1.0,-0.3833465576171875
backpack,2,1.0,1.0,-0.20672607421875
backpacker,2,1.0,0.0,0.5129470229148865
bag,2,1.0,1.0,-0.6512375026941298
baker,6,1.0,1.0,0.857109064857165
barber,7,1.0,0.0,0.6661420719964164
basket,2,1.0,1.0,-0.1612091064453125
beard,3,1.0,1.0,-0.07823689778645833
bedding,5,1.0,1.0,-0.1013031005859375
bike,4,1.0,1.0,-0.5753364562988281
blanket,2,1.0,1.0,-0.10935211181640625
blogger,2,1.0,1.0,1.0542373955249786
board,4,1.0,1.0,-0.37795640528202057
book,3,0.0,0.0,1.145924876133601
bottle,2,1.0,1.0,-0.4888915717601776
bowl,2,1.0,1.0,-0.357940673828125
bread,3,1.0,1.0,-0.2853597005208333
broadcaster,2,1.0,1.0,0.7154922634363173
building,2,1.0,1.0,-0.22634124755859364
bus,3,1.0,1.0,-0.176971435546875
busboy,5,0.0,1.0,-0.14171142578125
businessman,3,1.0,1.0,0.6190541783968608
businesswoman,3,1.0,1.0,0.7668914993604025
butcher,4,1.0,0.0,0.1502532958984375
cake,3,1.0,1.0,-0.3149617513020833
cameraman,2,1.0,0.0,0.3809661865234376
camper,2,1.0,0.0,0.5959930419921876
canvas,4,1.0,1.0,-0.10202789306640625
captain,3,1.0,0.0,1.0817464292049408
car,12,0.5,0.5,0.10699081420898438
cardboard,4,1.0,1.0,-0.5655631795525551
carpet,3,1.0,1.0,-0.3952178955078125
carver,7,0.8571428571428571,0.14285714285714285,0.13180433000837052
caterer,3,1.0,0.0,0.13950602213541666
cd,3,1.0,1.0,-0.5138905843098959
cellist,2,1.0,1.0,0.4875793159008026
cello,2,1.0,1.0,-0.30035400390625
chauffeur,3,1.0,1.0,0.8754374285538992
chef,10,1.0,1.0,0.4922760009765625
choreography,1,0.0,0.0,0.4166031479835508
clarinet,2,1.0,1.0,-0.4711609184741973
clarinetist,2,1.0,0.0,0.39447021484375006
clay,6,1.0,1.0,-0.49853515625
cleaner,5,0.2,0.2,-0.029443359375
clerk,2,1.0,1.0,1.7485046982765198
cloth,8,0.375,0.625,0.1364421844482422
coat,2,1.0,0.0,-0.092041015625
code,2,0.0,0.0,0.03908538818359375
comedian,1,1.0,0.0,0.6747741401195526
concerto,1,1.0,1.0,-0.059844970703125
confectioner,3,1.0,0.0,0.3512726028760274
container,2,0.0,0.0,0.1842803955078125
convertible,3,1.0,1.0,-0.8291422327359518
cook,6,1.0,1.0,0.7313436021407446
cotton,4,1.0,1.0,-0.44714735448360443
countertop,3,1.0,1.0,-0.2492726643880208
crate,2,1.0,1.0,-0.063201904296875
cushion,4,1.0,1.0,-0.5486068576574326
cut,4,1.0,1.0,-0.032684326171875
dancer,1,1.0,1.0,0.7073516845703125
dealer,3,1.0,1.0,0.5680643518765767
dish,2,1.0,1.0,-0.0394134521484375
doctor,2,1.0,1.0,1.1170349270105362
dough,3,1.0,1.0,-0.5195872088273367
dressmaker,4,1.0,1.0,0.7313728258013725
driver,7,1.0,1.0,1.1688624833311354
drug,3,0.0,1.0,0.07104492187499996
drummer,2,1.0,0.0,0.30384826660156256
duffle,2,1.0,1.0,-0.5919418334960938
essay,4,0.0,1.0,1.043745070695877
essayist,2,1.0,1.0,1.2089843600988386
fabric,20,0.95,0.95,-0.2184089630842209
fillet,3,1.0,1.0,-0.390838623046875
fish,3,1.0,0.0,-0.6168721516927084
floor,3,1.0,1.0,-0.22959899902343753
flute,2,1.0,1.0,-0.8208465725183487
flutist,2,1.0,0.0,0.45809936523437506
food,2,1.0,1.0,-0.1995849609375
gem,4,1.0,1.0,-0.5994186401367188
glass,4,1.0,1.0,-0.4270057529211044
hairdresser,7,1.0,1.0,0.5122528033597129
handle,4,0.0,0.0,0.2249298095703125
hat,3,0.0,1.0,1.0159454147020976
herb,3,0.6666666666666666,0.3333333333333333,0.025418599446614565
hiker,2,1.0,0.0,0.8682174980640411
housekeeper,3,1.0,1.0,0.5735930999120077
ice,7,1.0,1.0,-1.26873345885958
illustrator,4,1.0,0.0,0.9514923095703125
ingredient,3,0.0,0.0,0.1363525390625
instrument,2,1.0,1.0,-0.29478454589843756
item,3,0.0,0.0,1.341916451851527
jacket,2,0.0,1.0,0.276947021484375
janitor,3,1.0,1.0,0.8803253173828125
jet,3,1.0,0.0,-0.23009236653645834
jeweler,4,1.0,0.0,0.37972642481327057
jewelry,3,1.0,1.0,-0.059575398763020836
journalist,2,1.0,1.0,1.2967528998851776
kite,3,1.0,1.0,-0.16424560546875
knob,4,0.0,0.0,0.06995010375976562
lady,5,1.0,1.0,1.1287566900253296
lake,2,1.0,0.0,-0.073974609375
landscape,2,0.0,0.0,0.23546600341796875
letter,2,0.0,1.0,1.1652450859546661
line,2,0.0,0.0,0.5815124511718749
lotion,3,0.0,0.0,0.4086659749348958
lunchbox,2,1.0,1.0,-0.5058441162109375
machine,8,1.0,1.0,0.4009113311767578
magazine,3,0.0,1.0,1.1664581795533497
maid,5,1.0,1.0,0.9613586723804474
make,3,0.0,1.0,0.6733449498812357
man,5,1.0,1.0,1.0659454405307769
marble,3,1.0,1.0,-0.7933909296989441
mason,3,0.6666666666666666,0.6666666666666666,0.0586090087890625
material,4,0.75,0.25,-0.04188537597656247
meat,7,1.0,1.0,-0.833942962544305
mirror,3,1.0,1.0,-0.23691813151041666
model,2,0.0,0.0,0.4908104240894319
motorcycle,4,1.0,1.0,-0.6022185981273651
motorist,4,1.0,0.0,0.6075782850384712
mountain,2,1.0,1.0,-0.5021209418773651
mover,2,0.0,1.0,-0.365997314453125
mushroom,3,1.0,0.0,-0.68191530307134
musician,3,1.0,0.0,0.5876312255859374
narrator,2,1.0,1.0,0.7160644084215164
notetaker,2,1.0,0.0,0.3966751098632812
novel,3,0.0,1.0,0.6237919628620147
novelist,2,1.0,1.0,1.152679443359375
orator,2,1.0,1.0,0.5598068237304688
packaging,4,1.0,1.0,-0.526451088488102
painter,4,1.0,0.0,0.4207801818847656
panel,4,0.0,0.0,0.8512573465704918
paper,4,0.0,0.0,0.191558837890625
passage,6,0.0,1.0,1.1012039333581924
pastry,3,1.0,1.0,-0.15422566731770834
patissier,3,0.0,1.0,-0.22837066650390625
pattern,5,0.0,0.0,1.010858166217804
peddler,3,1.0,1.0,0.49316914876302076
pepper,3,1.0,1.0,-0.3559977213541667
person,30,1.0,1.0,0.8769991487264633
photographer,2,1.0,1.0,1.0021820068359375
pianist,2,1.0,0.0,0.6931914985179901
piano,2,1.0,1.0,-0.2388916015625
pie,3,1.0,1.0,-0.5055440266927084
pilot,7,1.0,0.0,0.19660731724330358
pizza,3,1.0,1.0,-0.638549784819285
plane,3,1.0,1.0,-0.3459625244140625
poem,2,0.0,1.0,0.6606140434741974
poet,2,1.0,1.0,0.5884551703929901
portraitist,4,1.0,1.0,0.9571418762207031
pot,3,1.0,1.0,-0.4653167724609375
potato,3,1.0,1.0,-0.5028432210286459
potter,3,1.0,0.0,0.3790181477864583
product,3,0.0,1.0,0.7581939796606699
professor,2,1.0,1.0,0.9790649265050888
proposal,2,0.0,1.0,1.3349990844726562
pumpkin,4,1.0,1.0,-0.8136100769042969
quilt,4,0.0,0.0,0.070709228515625
racer,4,1.0,0.0,0.2831153869628906
report,2,0.0,1.0,1.3315124660730362
roadtripper,2,1.0,0.0,0.7527389377355576
routine,1,0.0,0.0,1.47845458984375
salesman,3,1.0,1.0,1.363398253917694
saleswoman,3,1.0,1.0,2.394800844291846
salmon,3,1.0,1.0,-0.7597910463809967
scene,1,0.0,0.0,1.1722945868968964
screw,4,1.0,1.0,-0.4127235412597656
scribe,2,1.0,1.0,0.517730712890625
script,2,0.0,1.0,0.5266876220703125
sculptor,7,0.5714285714285714,0.42857142857142855,0.007984706333705358
seamster,8,0.0,1.0,-0.17130279541015625
seamstress,4,1.0,0.0,0.3136863708496094
section,2,0.0,1.0,1.216285690665245
shirt,2,0.0,1.0,0.5921554714441298
shopkeeper,3,1.0,1.0,1.0378163754940033
sideburn,3,1.0,1.0,-0.7814432978630066
silk,4,1.0,0.0,-0.39838792383670807
silverware,3,1.0,1.0,-0.5543009241422017
singer,1,1.0,0.0,0.7642059028148651
snack,3,0.0,0.0,0.5599822898705801
soloist,1,1.0,1.0,0.6492538452148438
sonata,1,1.0,1.0,-0.0175628662109375
song,1,0.0,0.0,0.4736633896827695
steak,7,1.0,1.0,-0.550683183329446
stone,7,1.0,1.0,-0.6901114540440696
stubble,3,1.0,1.0,-0.4585011998812358
student,4,1.0,1.0,1.1658439710736275
suitcase,2,1.0,1.0,-0.3376617431640625
surface,7,1.0,1.0,-0.20355987548828122
surgeon,4,1.0,1.0,1.3214530870318413
suv,6,1.0,1.0,-0.9312540690104166
tailor,12,1.0,1.0,0.6875292559464773
tank,3,1.0,1.0,-0.3405659993489582
teacher,2,1.0,1.0,1.3377532958984375
telemarketer,3,1.0,1.0,1.044843037923177
tent,2,1.0,1.0,-0.4192962646484376
thread,4,0.0,1.0,0.4013557583093643
toy,3,1.0,1.0,-0.3573379516601562
tractor,3,1.0,1.0,-0.081268310546875
trader,3,1.0,1.0,0.8429234524567922
traveller,2,1.0,1.0,0.9005050957202911
truck,3,1.0,1.0,-0.0206756591796875
tub,2,0.0,0.0,0.17507171630859375
tuna,3,1.0,1.0,-0.9982707103093466
turkey,4,1.0,1.0,-0.5116806030273438
upholsterer,4,1.0,0.0,0.3071613311767577
valve,4,1.0,1.0,-0.3408012390136719
van,3,1.0,1.0,-0.45090738932291674
vegetable,3,1.0,0.0,-0.27035522460937494
vehicle,3,0.0,0.0,0.1393890380859375
verse,2,0.0,0.0,0.6462096869945526
view,2,0.0,1.0,1.2835464775562286
violin,2,1.0,1.0,-0.9460678100585938
violinist,2,1.0,0.0,0.13925933837890625
waiter,3,1.0,1.0,0.9460906982421876
waitress,3,1.0,1.0,1.363255798816681
wall,4,1.0,1.0,-0.3267269134521484
window,3,0.0,0.0,0.5421854456265768
windshield,5,1.0,1.0,-0.730364978313446
woman,5,1.0,1.0,1.187725830078125
wood,11,1.0,1.0,-0.2632099444215948
wool,5,1.0,1.0,-0.48229981660842897
worker,4,1.0,1.0,1.2636184394359589
wound,4,0.0,1.0,0.7639808431267738
yarn,5,0.8,0.2,-0.0529144287109375
