noun,avg_LL_delta
abstract,0.1328125
actor,0.921875
aircraft,1.25
album,-0.883056640625
animal,-0.14111328125
announcer,0.52294921875
artisan,0.1640625
artist,0.32861328125
author,1.28173828125
aviator,1.218994140625
backpack,0.03125
backpacker,0.1875
bag,0.140625
baker,0.21875
barber,-0.71875
basket,-0.359375
beard,-0.1875
bedding,-0.71826171875
bike,-0.1875
blanket,-0.3125
blogger,0.42138671875
board,-0.1875
book,0.15625
bottle,-0.54736328125
bowl,-0.609375
bread,-0.03125
broadcaster,0.35986328125
building,0.60205078125
bus,0.703125
busboy,0.171875
businessman,0.53173828125
businesswoman,0.265625
butcher,-0.46875
cake,-0.45361328125
cameraman,0.171875
camper,0.88232421875
canvas,-0.296875
captain,1.91357421875
car,0.328125
cardboard,-0.718505859375
carpet,-0.328125
carver,-0.484375
caterer,-0.265625
cd,0.0
cellist,-0.203125
cello,-0.81201171875
chauffeur,0.90625
chef,1.15673828125
choreography,-0.4609375
clarinet,-0.43701171875
clarinetist,-0.421875
clay,-0.546875
cleaner,0.390625
clerk,0.23388671875
cloth,-0.703125
coat,0.046875
code,0.578125
comedian,0.203125
concerto,-0.40673828125
confectioner,-0.81201171875
container,-0.51611328125
convertible,0.3359375
cook,0.34326171875
cotton,-0.640625
countertop,-0.109375
crate,-0.750244140625
cushion,-0.53173828125
cut,-0.59375
dancer,-0.328125
dealer,1.491943359375
dish,-0.32763671875
doctor,-0.46875
dough,-0.09375
dressmaker,-0.578125
driver,0.75
drug,-0.015625
drummer,-1.117431640625
duffle,-0.125
essay,0.96044921875
essayist,0.91455078125
fabric,-0.59375
fillet,-0.687744140625
fish,-0.0625
floor,-0.50048828125
flute,-0.453125
flutist,-0.328125
food,-0.140625
gem,-0.843994140625
glass,-0.25
hairdresser,-0.34375
handle,0.0703125
hat,-0.1875
herb,0.03125
hiker,0.296875
housekeeper,0.09375
ice,-0.1875
illustrator,0.18798828125
ingredient,0.5
instrument,-0.56201171875
item,0.390625
jacket,0.296875
janitor,0.85986328125
jet,1.11767578125
jeweler,-0.40625
jewelry,-0.66357421875
journalist,1.19482421875
kite,0.562744140625
knob,-0.25
lady,0.234375
lake,-0.078125
landscape,0.53173828125
letter,0.71875
line,0.296875
lotion,0.03125
lunchbox,-0.6875
machine,0.0625
magazine,0.58544921875
maid,0.64111328125
make,0.0
man,0.546875
marble,-0.82861328125
mason,-0.09375
material,-0.125
meat,-0.28125
mirror,-0.54736328125
model,0.15576171875
motorcycle,0.109375
motorist,0.546875
mountain,-0.4375
mover,0.8125
mushroom,0.0
musician,-0.39892578125
narrator,1.11767578125
notetaker,0.078125
novel,1.37451171875
novelist,1.461181640625
orator,0.25830078125
packaging,-0.28125
painter,0.27294921875
panel,-0.078125
paper,-0.375
passage,0.68701171875
pastry,-0.3125
patissier,-0.45361328125
pattern,-0.1875
peddler,0.15625
pepper,0.46826171875
person,0.328125
photographer,-0.140625
pianist,-0.45263671875
piano,-0.875244140625
pie,0.03125
pilot,1.890625
pizza,-0.1875
plane,1.0
poem,0.1015625
poet,0.75
portraitist,-0.1171875
pot,-0.51611328125
potato,-0.171875
potter,-0.40625
product,0.32763671875
professor,-0.15625
proposal,0.1328125
pumpkin,-0.875
quilt,-0.56298828125
racer,-0.0625
report,0.46826171875
roadtripper,0.59326171875
routine,0.3984375
salesman,1.83642578125
saleswoman,1.53076171875
salmon,0.0
scene,0.5859375
screw,-0.359375
scribe,0.2109375
script,0.296875
sculptor,-1.0078125
seamster,-0.43017578125
seamstress,-0.53955078125
section,0.20361328125
shirt,-0.296875
shopkeeper,0.515625
sideburn,-0.296875
silk,-0.56201171875
silverware,-0.57763671875
singer,0.25
snack,-0.21875
soloist,0.21142578125
sonata,0.03125
song,0.24267578125
steak,-0.484375
stone,-0.929443359375
stubble,0.03125
student,0.296875
suitcase,0.21875
surface,-0.48486328125
surgeon,-1.0078125
suv,0.72607421875
tailor,-0.390625
tank,0.0
teacher,0.09375
telemarketer,0.827880859375
tent,-0.109375
thread,-0.125
toy,0.21875
tractor,0.3125
trader,1.5849609375
traveller,0.91455078125
truck,0.171875
tub,-0.59375
tuna,-0.39013671875
turkey,0.203125
upholsterer,-0.03125
valve,-0.46875
van,0.640625
vegetable,-0.078125
vehicle,0.015625
verse,-0.28173828125
view,0.6953125
violin,-0.984619140625
violinist,-0.96826171875
waiter,-0.34326171875
waitress,-0.65625
wall,-0.67138671875
window,0.078125
windshield,0.203125
woman,-0.171875
wood,-0.79638671875
wool,-0.046875
worker,0.453125
wound,-0.50048828125
yarn,-0.421875
