noun,num_counts,accuracy,avg_LL_delta
abstract,2,0.5,-0.03125
actor,1,0.0,0.703125
aircraft,3,0.0,1.2760416666666667
album,3,0.0,0.3333333333333333
animal,2,0.0,0.328125
announcer,2,1.0,-0.0625
artisan,4,1.0,-0.9295654296875
artist,4,0.75,-0.08203125
author,2,0.0,0.6253662109375
aviator,3,0.0,1.2030436197916667
backpack,2,0.0,0.0703125
backpacker,2,1.0,-0.109375
bag,2,0.0,0.1484375
baker,6,1.0,-0.2109375
barber,7,1.0,-0.4755161830357143
basket,2,1.0,-0.234375
beard,3,1.0,-0.052083333333333336
bedding,5,0.6,-0.034375
bike,4,0.0,0.40228271484375
blanket,2,1.0,-0.2890625
blogger,2,0.0,0.3203125
board,4,1.0,-0.22265625
book,3,0.0,0.885498046875
bottle,2,0.0,0.2109375
bowl,2,0.5,0.0
bread,3,0.0,0.203125
broadcaster,2,1.0,-0.1484375
building,2,0.5,-0.015625
bus,3,0.0,0.5625813802083334
busboy,5,1.0,-0.2125
businessman,3,0.0,0.10416666666666667
businesswoman,3,0.0,0.052083333333333336
butcher,4,1.0,-0.2734375
cake,3,1.0,-0.20833333333333334
cameraman,2,0.5,-0.03125
camper,2,0.0,0.265625
canvas,4,0.0,0.1015625
captain,3,0.0,1.2761637369791667
car,12,0.0,0.91143798828125
cardboard,4,0.0,0.0546875
carpet,3,0.0,0.3177083333333333
carver,7,1.0,-0.42843191964285715
caterer,3,1.0,-0.40625
cd,3,0.0,0.11979166666666667
cellist,2,1.0,-0.1796875
cello,2,0.5,0.0078125
chauffeur,3,0.0,0.4685872395833333
chef,10,1.0,-0.2578125
choreography,1,0.0,0.046875
clarinet,2,0.0,0.03125
clarinetist,2,1.0,-0.2734375
clay,6,0.0,0.6274007161458334
cleaner,5,0.0,0.456298828125
clerk,2,1.0,-0.15625
cloth,8,1.0,-0.460906982421875
coat,2,0.0,0.0703125
code,2,0.0,1.179931640625
comedian,1,0.0,0.078125
concerto,1,1.0,-0.203125
confectioner,3,1.0,-0.6615397135416666
container,2,0.5,-0.0234375
convertible,3,0.0,0.3489583333333333
cook,6,1.0,-0.265625
cotton,4,1.0,-0.421875
countertop,3,0.0,0.34375
crate,2,0.5,-0.046875
cushion,4,0.5,-0.01171875
cut,4,1.0,-0.61334228515625
dancer,1,0.0,0.015625
dealer,3,0.0,0.8958333333333334
dish,2,0.0,0.0703125
doctor,2,1.0,-0.4453125
dough,3,0.0,0.359375
dressmaker,4,1.0,-0.9453125
driver,7,0.0,0.33035714285714285
drug,3,0.0,0.3385416666666667
drummer,2,1.0,-0.593505859375
duffle,2,0.0,0.3828125
essay,4,0.0,0.20703125
essayist,2,0.0,0.359375
fabric,20,1.0,-0.32734375
fillet,3,1.0,-0.46875
fish,3,0.3333333333333333,0.010416666666666666
floor,3,0.0,0.3385416666666667
flute,2,1.0,-0.0703125
flutist,2,1.0,-0.1953125
food,2,0.0,0.1953125
gem,4,1.0,-0.4296875
glass,4,0.0,0.2265625
hairdresser,7,1.0,-0.4375697544642857
handle,4,0.0,0.65625
hat,3,0.0,0.53662109375
herb,3,0.0,0.18229166666666666
hiker,2,1.0,-0.2421875
housekeeper,3,1.0,-0.34375
ice,7,0.42857142857142855,-0.026785714285714284
illustrator,4,0.5,0.01953125
ingredient,3,0.0,0.11458333333333333
instrument,2,1.0,-0.1796875
item,3,0.0,0.9268391927083334
jacket,2,0.0,0.21875
janitor,3,0.3333333333333333,0.16145833333333334
jet,3,0.0,1.255126953125
jeweler,4,1.0,-0.7030029296875
jewelry,3,1.0,-0.15104166666666666
journalist,2,0.0,0.7816162109375
kite,3,0.0,1.3801676432291667
knob,4,0.0,0.78900146484375
lady,5,1.0,-0.522119140625
lake,2,0.0,0.1171875
landscape,2,0.0,0.6485595703125
letter,2,0.0,0.758056640625
line,2,0.0,0.60107421875
lotion,3,0.0,0.5625813802083334
lunchbox,2,1.0,-0.5079345703125
machine,8,0.875,-0.150390625
magazine,3,0.0,0.8487955729166666
maid,5,1.0,-0.240625
make,3,0.0,0.666748046875
man,5,0.2,0.0625
marble,3,1.0,-0.2708333333333333
mason,3,1.0,-0.2760416666666667
material,4,0.0,0.2734375
meat,7,0.5714285714285714,-0.011160714285714286
mirror,3,0.3333333333333333,-0.005208333333333333
model,2,0.0,0.015625
motorcycle,4,0.0,0.55474853515625
motorist,4,0.0,0.5076904296875
mountain,2,0.0,0.109375
mover,2,0.0,0.4454345703125
mushroom,3,0.0,0.16666666666666666
musician,3,1.0,-0.3439127604166667
narrator,2,0.0,0.203125
notetaker,2,0.0,0.046875
novel,3,0.0,1.2500813802083333
novelist,2,0.0,0.9219970703125
orator,2,0.0,0.265625
packaging,4,0.75,-0.05859375
painter,4,0.0,0.2890625
panel,4,0.0,0.28125
paper,4,0.0,0.09765625
passage,6,0.3333333333333333,0.182373046875
pastry,3,0.0,0.2552083333333333
patissier,3,1.0,-0.2916666666666667
pattern,5,0.4,0.08125
peddler,3,0.0,0.4739583333333333
pepper,3,0.0,0.63037109375
person,30,0.4666666666666667,0.005216471354166667
photographer,2,0.0,0.1953125
pianist,2,1.0,-0.3359375
piano,2,1.0,-0.390625
pie,3,0.0,0.2864583333333333
pilot,7,0.0,1.2679443359375
pizza,3,0.6666666666666666,0.010416666666666666
plane,3,0.0,1.2601725260416667
poem,2,0.0,0.171875
poet,2,0.0,0.883056640625
portraitist,4,0.5,0.0
pot,3,0.0,0.2864583333333333
potato,3,0.0,0.08854166666666667
potter,3,0.6666666666666666,-0.10416666666666667
product,3,0.0,0.8697102864583334
professor,2,1.0,-0.3125
proposal,2,0.0,0.5777587890625
pumpkin,4,1.0,-0.78515625
quilt,4,1.0,-0.24609375
racer,4,0.0,0.23046875
report,2,0.5,-0.0390625
roadtripper,2,0.0,0.2578125
routine,1,0.0,0.453125
salesman,3,0.0,1.302001953125
saleswoman,3,0.0,0.7814127604166666
salmon,3,1.0,-0.2760416666666667
scene,1,0.0,0.49951171875
screw,4,0.0,0.76556396484375
scribe,2,0.0,0.21875
script,2,0.0,0.3125
sculptor,7,1.0,-0.5938197544642857
seamster,8,1.0,-0.617156982421875
seamstress,4,1.0,-1.07427978515625
section,2,0.0,0.125
shirt,2,0.5,-0.0078125
shopkeeper,3,0.0,0.4270833333333333
