noun,avg_LL_delta
abstract,0.9639759361743928
actor,0.9275503158569336
aircraft,0.7684021592140198
album,0.3524618148803711
animal,0.9228668808937072
announcer,0.9589843451976776
artisan,0.9712543785572052
artist,0.9410800337791444
author,1.1939659118652344
aviator,1.181375443935394
backpack,0.8774748146533966
backpacker,1.05742746591568
bag,0.6775302886962891
baker,0.9250087738037112
barber,1.4022111892700195
basket,0.5605583190917969
beard,0.8835878670215607
bedding,0.4834146499633789
bike,0.7132644057273865
blanket,0.7835245728492737
blogger,1.1812591850757597
board,0.5039711594581604
book,0.7327060699462891
bottle,0.6400557160377502
bowl,0.5438127517700195
bread,0.6847476959228516
broadcaster,0.7224903106689453
building,0.7325829863548279
bus,0.3810519576072693
busboy,0.8656348884105682
businessman,0.9819813072681428
businesswoman,1.270203560590744
butcher,1.0048217475414278
cake,0.4575968384742737
cameraman,0.4057044982910156
camper,0.8181342780590055
canvas,0.6120853424072266
captain,1.3338899612426758
car,0.7931432127952576
cardboard,0.5012130737304688
carpet,0.8109445571899414
carver,1.237325698137283
caterer,0.9410247802734376
cd,0.2712545394897462
cellist,1.4960394203662872
cello,0.59930419921875
chauffeur,1.5413341820240023
chef,1.19891357421875
choreography,1.0097017884254458
clarinet,0.6772317290306091
clarinetist,1.0269069075584414
clay,0.5838451385498047
cleaner,1.9309930503368375
clerk,1.2390584647655487
cloth,1.1388006806373596
coat,0.332442283630371
code,0.9985865950584412
comedian,0.8686676025390625
concerto,0.7535515427589417
confectioner,0.659395158290863
container,0.6787261962890623
convertible,0.7942924499511719
cook,1.0125979781150818
cotton,0.5692586898803711
countertop,0.9723129272460936
crate,0.6109133362770081
cushion,0.4546881318092348
cut,0.7883720397949219
dancer,1.0927295386791231
dealer,1.1538380980491638
dish,0.7626085281372073
doctor,0.551793098449707
dough,0.7282552719116211
dressmaker,0.7577486038208006
driver,1.1072282791137695
drug,0.8560943603515627
drummer,0.3216667175292967
duffle,0.794490784406662
essay,1.2775449752807615
essayist,1.288832634687424
fabric,0.7543286681175232
fillet,0.5218238830566406
fish,0.6253213882446291
floor,0.6740065217018127
flute,0.8926267921924591
flutist,1.3028612136840825
food,0.9768028855323792
gem,0.6832247376441956
glass,0.5909595489501951
hairdresser,1.0762186348438263
handle,0.93011474609375
hat,0.7040261924266817
herb,1.3009452521800997
hiker,1.3340378105640411
housekeeper,1.2449283301830292
ice,0.8444051742553711
illustrator,0.9130764007568356
ingredient,1.0034732222557068
instrument,0.5033254623413086
item,0.6674814820289612
jacket,0.6487055420875549
janitor,1.2318105697631836
jet,0.8983622193336487
jeweler,0.9693707823753356
jewelry,0.7322769761085508
journalist,0.7858361601829529
kite,0.7559260725975037
knob,0.6875953674316406
lady,0.6689720153808594
lake,0.4324550628662109
landscape,1.290789544582367
letter,0.96901136636734
line,0.8541851341724396
lotion,0.5152692794799805
lunchbox,0.5028132796287537
machine,1.0594672560691831
magazine,0.5023431777954102
maid,1.2162866592407229
make,0.7124071717262268
man,0.9204387366771698
marble,0.3570146560668945
mason,1.20111945271492
material,1.5990620255470276
meat,0.7754907310009003
mirror,0.1786632537841797
model,0.5180521011352539
motorcycle,0.7046394348144531
motorist,1.1134777665138245
mountain,0.6936645507812498
mover,1.760533332824707
mushroom,0.7134265303611755
musician,1.1830176711082458
narrator,1.098684310913086
notetaker,0.9838714301586152
novel,0.8728532493114471
novelist,1.1405582427978516
orator,1.4556702971458435
packaging,0.7233476936817169
painter,0.6550664901733401
panel,0.5833157896995544
paper,1.044004499912262
passage,0.9396457076072696
pastry,0.4364814758300783
patissier,0.3261451721191406
pattern,0.7531404197216034
peddler,1.3832521736621857
pepper,0.8177041709423065
person,1.0908031165599823
photographer,0.5994787216186526
pianist,1.2168417274951937
piano,0.7714128494262698
pie,0.2304611206054687
pilot,0.8005952835083008
pizza,0.5513343214988708
plane,0.6204529404640198
poem,1.067913055419922
poet,1.1749286949634552
portraitist,0.5751486420631409
pot,0.7466659545898438
potato,0.4262303709983825
potter,1.0791730880737305
product,1.2421140670776367
professor,1.1216086745262146
proposal,0.4237585067749021
pumpkin,0.3004522323608399
quilt,0.6087769865989685
racer,0.9702186584472656
report,0.6957759857177734
roadtripper,1.1048994660377502
routine,0.6634292602539062
salesman,1.4343280792236328
saleswoman,1.2370147705078125
salmon,0.2438993453979492
scene,0.5412988662719727
screw,0.2830743789672851
scribe,1.1309060752391813
script,0.6750078797340393
sculptor,0.639155387878418
seamster,0.7761049270629883
seamstress,0.7706384658813477
section,0.2316837310791014
shirt,0.5490083694458008
shopkeeper,1.1109161376953125
sideburn,0.6173563599586487
silk,0.8926305770874023
silverware,0.9813862144947052
singer,1.232838660478592
snack,0.868678092956543
soloist,1.4255533814430237
sonata,0.3625355362892151
song,0.6768847107887268
steak,0.7486171722412109
stone,0.9928636252880096
stubble,1.0393600761890411
student,1.0948076248168943
suitcase,0.6305646896362305
surface,1.0643558502197266
surgeon,0.6248855590820312
suv,0.3298673629760742
tailor,0.9081211090087892
tank,0.3478403091430664
teacher,1.2797555923461914
telemarketer,1.2229710221290588
tent,0.4081726074218749
thread,0.6677102446556094
toy,0.7792683243751524
tractor,1.0593252480030062
trader,1.7612294852733612
traveller,1.3074522018432615
truck,0.6512107849121094
tub,0.3597040176391601
tuna,0.1292610168457031
turkey,0.5784024596214294
upholsterer,1.4074640274047852
valve,0.2897911071777344
van,0.8908205032348633
vegetable,0.8964566588401794
vehicle,0.6715230941772463
verse,0.8796291053295135
view,0.6190786361694338
violin,0.6019430160522459
violinist,0.843510627746582
waiter,1.0569210350513458
waitress,0.8072624802589414
wall,0.6296395659446716
window,0.7068691849708557
windshield,0.5583056807518005
woman,0.5173206329345703
wood,1.379598617553711
wool,1.2030506134033203
worker,1.3475065231323242
wound,0.9009876251220704
yarn,1.084856033325195
