noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-3.3393438565
actor,1,1.0,-3.06300814
aircraft,3,1.0,-2.54533754
album,3,1.0,-3.4314801566666664
animal,2,1.0,-4.21081047
announcer,2,1.0,-3.3932088250000003
artisan,4,1.0,-3.1899569575
artist,4,1.0,-3.29535372
author,2,1.0,-3.5638116665
aviator,3,1.0,-2.55104496
backpack,2,1.0,-2.930463648
backpacker,2,1.0,-3.1037520279999997
bag,2,1.0,-3.530084452
baker,6,1.0,-3.0939071400000002
barber,7,1.0,-3.692822657571429
basket,2,1.0,-3.5063279984999998
beard,3,1.0,-3.3330582666666664
bedding,5,1.0,-3.1327215739999996
bike,4,1.0,-2.6588788215
blanket,2,1.0,-2.673928225
blogger,2,1.0,-3.45037161
board,4,1.0,-2.85984391875
book,3,1.0,-2.997906182
bottle,2,1.0,-2.535207617
bowl,2,1.0,-2.3788851170000003
bread,3,1.0,-3.38529383
broadcaster,2,1.0,-2.93071767
building,2,1.0,-4.3076719285
bus,3,1.0,-3.2973530780000004
busboy,5,1.0,-2.5756083199999997
businessman,3,0.6666666666666666,-0.20242873333333336
businesswoman,3,1.0,-3.4399192166666666
butcher,4,1.0,-4.060673658000001
cake,3,1.0,-3.999319669333333
cameraman,2,1.0,-3.869521427
camper,2,1.0,-3.22316996
canvas,4,1.0,-3.8642996057499994
captain,3,1.0,-3.8154383126666667
car,12,1.0,-2.8039963120833336
cardboard,4,1.0,-3.0732640584999995
carpet,3,1.0,-2.0177930366666668
carver,7,1.0,-3.6313810139999996
caterer,3,1.0,-3.37350354
cd,3,1.0,-3.331462333333333
cellist,2,1.0,-5.725081250000001
cello,2,1.0,-5.774223878500001
chauffeur,3,1.0,-4.041550543666666
chef,10,1.0,-4.2595246385
choreography,1,1.0,-3.903342903
clarinet,2,1.0,-4.8596800285
clarinetist,2,1.0,-4.8902370095
clay,6,1.0,-3.4835728800000005
cleaner,5,1.0,-2.087078788
clerk,2,1.0,-2.480752075
cloth,8,1.0,-3.2847866944999997
coat,2,1.0,-3.3316381365
code,2,1.0,-3.544740537
comedian,1,1.0,-2.65719227
concerto,1,1.0,-3.798783326
confectioner,3,1.0,-4.058447727666667
container,2,1.0,-3.553735586
convertible,3,1.0,-2.957385933333333
cook,6,1.0,-3.834677727166667
cotton,4,1.0,-3.26386521725
countertop,3,1.0,-2.4593028816666664
crate,2,1.0,-3.365236157
cushion,4,1.0,-3.29207888
cut,4,1.0,-3.2240168875
dancer,1,1.0,-3.13493067
dealer,3,1.0,-1.5673271
dish,2,1.0,-2.43231005
doctor,2,1.0,-4.2487362795
dough,3,1.0,-3.3307392110000005
dressmaker,4,1.0,-4.95844446575
driver,7,1.0,-3.0454114831428574
drug,3,1.0,-2.7943259833333336
drummer,2,1.0,-4.741173515
duffle,2,1.0,-3.604497962
essay,4,1.0,-4.10620869575
essayist,2,1.0,-3.366684918
fabric,20,1.0,-3.4472788019000014
fillet,3,1.0,-3.744614105666667
fish,3,1.0,-2.739549026666667
floor,3,1.0,-1.6217683033333332
flute,2,1.0,-4.377352266
flutist,2,1.0,-4.808269152
food,2,1.0,-2.80240948
gem,4,1.0,-3.60310073625
glass,4,1.0,-3.165587333
hairdresser,7,1.0,-3.921409949285714
handle,4,1.0,-2.9311392469999995
hat,3,1.0,-2.9025025466666663
herb,3,1.0,-4.0109199559999995
hiker,2,1.0,-3.668559215
housekeeper,3,1.0,-3.857986231666667
ice,7,1.0,-3.320875674
illustrator,4,1.0,-4.98360388175
ingredient,3,1.0,-2.2978641533333337
instrument,2,1.0,-6.196719815
item,3,1.0,-3.060894495
jacket,2,1.0,-3.221478253
janitor,3,1.0,-1.8462155533333335
jet,3,1.0,-2.44552928
jeweler,4,1.0,-4.3586123717500005
jewelry,3,1.0,-3.3799650033333335
journalist,2,1.0,-2.998503915
kite,3,1.0,-2.786341423333333
knob,4,1.0,-3.294903562
lady,5,1.0,-5.603023967
lake,2,1.0,-4.8802549415
landscape,2,1.0,-3.942739263
letter,2,1.0,-4.182554544
line,2,1.0,-3.790197862
lotion,3,1.0,-2.6678872533333333
lunchbox,2,1.0,-3.7141253735
machine,8,1.0,-3.3738017661250006
magazine,3,1.0,-2.6224803216666666
maid,5,1.0,-4.066365991
make,3,1.0,-2.9169186933333333
man,5,1.0,-3.8067795260000006
marble,3,1.0,-3.200032315
mason,3,1.0,-3.4988497950000004
material,4,1.0,-2.6919313065000003
meat,7,1.0,-2.7424414535714283
mirror,3,1.0,-3.1286334483333333
model,2,1.0,-4.437346525000001
motorcycle,4,1.0,-2.6498470012500004
motorist,4,1.0,-2.7718161975
mountain,2,1.0,-4.530904198
mover,2,1.0,-2.8948180075
mushroom,3,1.0,-3.1035433319999997
musician,3,1.0,-3.991528553333333
narrator,2,1.0,-4.202312792000001
notetaker,2,1.0,-4.190218301
novel,3,1.0,-3.0279405809999997
novelist,2,1.0,-3.1871154649999998
orator,2,1.0,-3.9759213265
packaging,4,1.0,-2.794811334
painter,4,1.0,-3.9987665825000005
panel,4,1.0,-3.10109630975
paper,4,1.0,-2.946981055
passage,6,1.0,-3.689865642833334
pastry,3,1.0,-4.088769878666667
patissier,3,1.0,-4.089432872666666
pattern,5,1.0,-3.659539716
peddler,3,1.0,-2.1159746600000005
pepper,3,1.0,-2.2025757566666666
person,30,1.0,-3.0709396021666673
photographer,2,1.0,-4.1757004825
pianist,2,1.0,-4.572296197
piano,2,1.0,-5.006259013999999
pie,3,1.0,-3.4814004186666665
pilot,7,1.0,-3.3157391185714284
pizza,3,1.0,-3.0149547253333338
plane,3,1.0,-3.184001503333333
poem,2,1.0,-4.4358562169999995
poet,2,1.0,-4.485265731
portraitist,4,1.0,-4.653247475500001
pot,3,1.0,-2.9896135546666667
potato,3,1.0,-3.4004165606666668
potter,3,1.0,-3.794035045333333
product,3,1.0,-1.3836395400000001
professor,2,1.0,-3.202572835
proposal,2,1.0,-3.88536341
pumpkin,4,1.0,-3.8071350717500003
quilt,4,1.0,-4.412477148000001
racer,4,1.0,-2.4066965825
report,2,1.0,-3.4472367485
roadtripper,2,1.0,-3.1456164975000003
routine,1,1.0,-2.86688027
salesman,3,0.0,0.300188933333333
saleswoman,3,1.0,-2.5783844850000004
salmon,3,1.0,-2.5805040733333335
scene,1,1.0,-2.32516293
screw,4,1.0,-2.132907795
scribe,2,1.0,-3.2095094125
script,2,1.0,-3.639126781
sculptor,7,1.0,-4.290391340857143
seamster,8,1.0,-3.4388184747500006
seamstress,4,1.0,-4.079708041
section,2,1.0,-3.175402417
shirt,2,1.0,-2.4030979500000003
shopkeeper,3,1.0,-2.8297997900000005
sideburn,3,1.0,-3.1441646813333333
silk,4,1.0,-3.4590932087499997
silverware,3,1.0,-2.711845228
singer,1,1.0,-3.2823806600000003
snack,3,1.0,-2.714393411333333
soloist,1,1.0,-3.01934441
sonata,1,1.0,-4.221793107000001
song,1,1.0,-3.712987716
steak,7,1.0,-3.368874727142857
stone,7,1.0,-3.172837180714286
stubble,3,1.0,-2.4182369713333336
student,4,1.0,-2.7382804400000005
suitcase,2,1.0,-3.8261878200000004
surface,7,1.0,-1.5179644357142859
surgeon,4,1.0,-4.31163779325
suv,6,1.0,-2.0578035016666667
tailor,12,1.0,-4.2455438325
tank,3,1.0,-3.8017697180000005
teacher,2,1.0,-3.946859085
telemarketer,3,1.0,-2.461149718333333
tent,2,1.0,-3.205623499
thread,4,1.0,-3.68456249625
toy,3,1.0,-3.3675008033333333
tractor,3,1.0,-3.228686506666667
trader,3,1.0,-1.2928921566666667
traveller,2,1.0,-2.681153252
truck,3,1.0,-3.1484867619999997
tub,2,1.0,-2.77330581
tuna,3,1.0,-2.324076954666667
turkey,4,1.0,-3.288010744
upholsterer,4,1.0,-3.7700831315
valve,4,1.0,-2.6941614615
van,3,1.0,-3.023354589666667
vegetable,3,1.0,-3.182144056666667
vehicle,3,1.0,-2.997578236666667
verse,2,1.0,-4.822620710000001
view,2,1.0,-3.7345447629999997
violin,2,1.0,-5.725191071
violinist,2,1.0,-5.338825100999999
waiter,3,1.0,-3.25358451
waitress,3,1.0,-3.807240737333333
wall,4,1.0,-2.8570200385
window,3,1.0,-1.9121860899999998
windshield,5,1.0,-1.502392628
woman,5,1.0,-4.7780704374
wood,11,1.0,-2.9262662023636365
wool,5,1.0,-3.34648258
worker,4,1.0,-2.69929027125
wound,4,1.0,-3.544032755
yarn,5,1.0,-3.7891671631999997
