id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,This toy sells easily.,-0.016085232,-4.3628182,patient,agent,4.346732968,patient
1,sells,book,easily,This book sells easily.,-0.02419925,-3.6677358,patient,agent,3.64353655,patient
2,sells,novel,easily,This novel sells easily.,-0.017607264,-4.2018814,patient,agent,4.184274136000001,patient
3,sells,magazine,easily,This magazine sells easily.,-0.03129596,-3.6929336,patient,agent,3.66163764,patient
4,sells,hat,easily,This hat sells easily.,-0.022699852,-4.05333,patient,agent,4.030630148,patient
5,sells,lotion,easily,This lotion sells easily.,-0.030840972,-3.7476468,patient,agent,3.716805828,patient
6,sells,album,easily,This album sells easily.,-0.062298972,-2.8257284,patient,agent,2.7634294280000002,patient
7,sells,car,easily,This car sells easily.,-0.02207349,-4.049058,patient,agent,4.026984509999999,patient
8,sells,suv,easily,This SUV sells easily.,-0.018394861,-4.453092,patient,agent,4.434697139,patient
9,sells,product,easily,This product sells easily.,-0.009181339,-5.283875,patient,agent,5.274693661,patient
10,sells,make,easily,This make sells easily.,-0.007668776,-5.7972445,patient,agent,5.789575724,patient
11,sells,item,easily,This item sells easily.,-0.03214307,-3.6833491,patient,agent,3.65120603,patient
12,sells,cd,easily,This CD sells easily.,-0.06471378,-2.934651,patient,agent,2.86993722,patient
13,sells,drug,easily,This drug sells easily.,-0.0050026905,-6.602865,patient,agent,6.597862309500001,agent
14,sells,snack,easily,This snack sells easily.,-0.104201876,-2.4661183,patient,agent,2.3619164240000003,patient
15,sells,salesman,easily,This salesman sells easily.,-0.0033472385,-11.139707,agent,agent,11.1363597615,agent
16,sells,saleswoman,easily,This saleswoman sells easily.,-0.003299036,-10.027465,agent,agent,10.024165964,agent
17,sells,businessman,easily,This businessman sells easily.,-0.0042037717,-9.323304,agent,agent,9.3191002283,agent
18,sells,businesswoman,easily,This businesswoman sells easily.,-0.0047390293,-8.780171,agent,agent,8.7754319707,agent
19,sells,trader,easily,This trader sells easily.,-0.006386346,-6.737646,agent,agent,6.731259654,agent
20,sells,peddler,easily,This peddler sells easily.,-0.010887934,-5.15182,agent,agent,5.1409320659999995,patient
21,sells,telemarketer,easily,This telemarketer sells easily.,-0.003872283,-7.3171935,agent,agent,7.313321217,agent
22,sells,dealer,easily,This dealer sells easily.,-0.0055438294,-8.885935,agent,agent,8.8803911706,agent
23,sells,shopkeeper,easily,This shopkeeper sells easily.,-0.0045620743,-7.0418506,agent,agent,7.0372885257,agent
24,sells,toy,well,This toy sells well.,-0.02464768,-4.018554,patient,agent,3.99390632,patient
25,sells,book,well,This book sells well.,-0.044828236,-3.2064784,patient,agent,3.161650164,patient
26,sells,novel,well,This novel sells well.,-0.052982926,-2.9957705,patient,agent,2.942787574,patient
27,sells,magazine,well,This magazine sells well.,-0.048785146,-3.1752496,patient,agent,3.1264644539999997,patient
28,sells,hat,well,This hat sells well.,-0.026279544,-3.8893497,patient,agent,3.863070156,patient
29,sells,lotion,well,This lotion sells well.,-0.0562153,-2.9984875,patient,agent,2.9422722,patient
30,sells,album,well,This album sells well.,-0.2539386,-1.5302058,patient,agent,1.2762672,patient
31,sells,car,well,This car sells well.,-0.026092194,-3.7306275,patient,agent,3.7045353060000004,patient
32,sells,suv,well,This SUV sells well.,-0.016616337,-4.454761,patient,agent,4.438144663,patient
33,sells,product,well,This product sells well.,-0.008132619,-5.415069,patient,agent,5.4069363809999995,patient
34,sells,make,well,This make sells well.,-0.008945441,-5.456189,patient,agent,5.447243559,patient
35,sells,item,well,This item sells well.,-0.037426867,-3.4646287,patient,agent,3.427201833,patient
36,sells,cd,well,This CD sells well.,-0.24295226,-1.5225425,patient,agent,1.2795902399999999,patient
37,sells,drug,well,This drug sells well.,-0.0055426313,-6.1838083,patient,agent,6.1782656687,patient
38,sells,snack,well,This snack sells well.,-0.20424974,-1.8180428,patient,agent,1.61379306,patient
39,sells,salesman,well,This salesman sells well.,-0.004082688,-12.875064,agent,agent,12.870981312,agent
40,sells,saleswoman,well,This saleswoman sells well.,-0.003508842,-11.475275,agent,agent,11.471766158,agent
41,sells,businessman,well,This businessman sells well.,-0.005206265,-10.267443,agent,agent,10.262236735,agent
42,sells,businesswoman,well,This businesswoman sells well.,-0.0058018886,-9.560973,agent,agent,9.5551711114,agent
43,sells,trader,well,This trader sells well.,-0.006815643,-8.295951,agent,agent,8.289135357000001,agent
44,sells,peddler,well,This peddler sells well.,-0.007701092,-6.2605844,agent,agent,6.252883308,patient
45,sells,telemarketer,well,This telemarketer sells well.,-0.003948635,-8.467846,agent,agent,8.463897365,agent
46,sells,dealer,well,This dealer sells well.,-0.0066556637,-9.36299,agent,agent,9.3563343363,agent
47,sells,shopkeeper,well,This shopkeeper sells well.,-0.0036665876,-9.331163,agent,agent,9.3274964124,agent
48,sells,toy,quickly,This toy sells quickly.,-0.008228167,-5.465007,patient,agent,5.4567788329999996,patient
49,sells,book,quickly,This book sells quickly.,-0.02073991,-4.1260443,patient,agent,4.105304390000001,patient
50,sells,novel,quickly,This novel sells quickly.,-0.013269548,-4.5169926,patient,agent,4.503723052,patient
51,sells,magazine,quickly,This magazine sells quickly.,-0.012175014,-4.8211656,patient,agent,4.808990585999999,patient
52,sells,hat,quickly,This hat sells quickly.,-0.010663621,-5.1276183,patient,agent,5.116954679,patient
53,sells,lotion,quickly,This lotion sells quickly.,-0.012710995,-4.669907,patient,agent,4.657196005,patient
54,sells,album,quickly,This album sells quickly.,-0.03409812,-3.512339,patient,agent,3.47824088,patient
55,sells,car,quickly,This car sells quickly.,-0.0112915,-4.9368386,patient,agent,4.9255471,patient
56,sells,suv,quickly,This SUV sells quickly.,-0.008043028,-5.5777717,patient,agent,5.569728672,patient
57,sells,product,quickly,This product sells quickly.,-0.004420473,-7.0819855,patient,agent,7.077565027,agent
58,sells,make,quickly,This make sells quickly.,-0.0047649606,-6.321446,patient,agent,6.3166810394,patient
59,sells,item,quickly,This item sells quickly.,-0.016717974,-4.33601,patient,agent,4.319292026,patient
60,sells,cd,quickly,This CD sells quickly.,-0.04106185,-3.4174945,patient,agent,3.37643265,patient
61,sells,drug,quickly,This drug sells quickly.,-0.004135958,-7.3705897,patient,agent,7.366453742,agent
62,sells,snack,quickly,This snack sells quickly.,-0.03248628,-3.7581058,patient,agent,3.72561952,patient
63,sells,salesman,quickly,This salesman sells quickly.,-0.0030801224,-13.5492525,agent,agent,13.5461723776,agent
64,sells,saleswoman,quickly,This saleswoman sells quickly.,-0.0032986775,-12.636738,agent,agent,12.6334393225,agent
65,sells,businessman,quickly,This businessman sells quickly.,-0.004158044,-11.679993,agent,agent,11.675834956,agent
66,sells,businesswoman,quickly,This businesswoman sells quickly.,-0.0039838813,-11.181286,agent,agent,11.1773021187,agent
67,sells,trader,quickly,This trader sells quickly.,-0.004378028,-9.9956255,agent,agent,9.991247472,agent
68,sells,peddler,quickly,This peddler sells quickly.,-0.0032834273,-9.035989,agent,agent,9.032705572700001,agent
69,sells,telemarketer,quickly,This telemarketer sells quickly.,-0.0024834876,-10.436064,agent,agent,10.4335805124,agent
70,sells,dealer,quickly,This dealer sells quickly.,-0.004556147,-11.108837,agent,agent,11.104280852999999,agent
71,sells,shopkeeper,quickly,This shopkeeper sells quickly.,-0.0026663498,-10.740451,agent,agent,10.7377846502,agent
72,drives,car,nicely,This car drives nicely.,-0.015558631,-4.261802,patient,agent,4.246243369,patient
73,drives,suv,nicely,This SUV drives nicely.,-0.008516136,-5.1317406,patient,agent,5.123224464,patient
74,drives,truck,nicely,This truck drives nicely.,-0.0030977023,-6.7532787,patient,agent,6.7501809977,agent
75,drives,convertible,nicely,This convertible drives nicely.,-0.014081424,-4.5185375,patient,agent,4.504456076,patient
76,drives,vehicle,nicely,This vehicle drives nicely.,-0.011459338,-4.7564516,patient,agent,4.744992262,patient
77,drives,tank,nicely,This tank drives nicely.,-0.0036086175,-7.134055,patient,agent,7.1304463825,agent
78,drives,bus,nicely,This bus drives nicely.,-0.0072777234,-5.5593615,patient,agent,5.5520837766,patient
79,drives,tractor,nicely,This tractor drives nicely.,-0.007462242,-5.547285,patient,agent,5.539822758,patient
80,drives,van,nicely,This van drives nicely.,-0.011807039,-4.6414514,patient,agent,4.629644361,patient
81,drives,driver,nicely,This driver drives nicely.,-0.0025975027,-9.501275,agent,agent,9.4986774973,agent
82,drives,person,nicely,This person drives nicely.,-0.008753313,-5.0598855,agent,agent,5.051132187,patient
83,drives,chauffeur,nicely,This chauffeur drives nicely.,-0.0022138578,-10.362547,agent,agent,10.3603331422,agent
84,drives,car,smoothly,This car drives smoothly.,-0.03689739,-3.3890774,patient,agent,3.35218001,patient
85,drives,suv,smoothly,This SUV drives smoothly.,-0.032811306,-3.5946374,patient,agent,3.5618260939999997,patient
86,drives,truck,smoothly,This truck drives smoothly.,-0.005579612,-5.9245815,patient,agent,5.919001888,patient
87,drives,convertible,smoothly,This convertible drives smoothly.,-0.044089746,-3.2850869,patient,agent,3.240997154,patient
88,drives,vehicle,smoothly,This vehicle drives smoothly.,-0.018033998,-4.195802,patient,agent,4.177768002,patient
89,drives,tank,smoothly,This tank drives smoothly.,-0.00443143,-6.5939827,patient,agent,6.589551269999999,patient
90,drives,bus,smoothly,This bus drives smoothly.,-0.018083766,-4.4470644,patient,agent,4.428980634,patient
91,drives,tractor,smoothly,This tractor drives smoothly.,-0.012045605,-4.8504815,patient,agent,4.838435895,patient
92,drives,van,smoothly,This van drives smoothly.,-0.035553962,-3.4572904,patient,agent,3.4217364380000004,patient
93,drives,driver,smoothly,This driver drives smoothly.,-0.0032992754,-7.8389087,agent,agent,7.8356094246,agent
94,drives,person,smoothly,This person drives smoothly.,-0.12701322,-2.259878,agent,agent,2.1328647800000002,patient
95,drives,chauffeur,smoothly,This chauffeur drives smoothly.,-0.002721274,-9.681094,agent,agent,9.678372726,agent
96,drives,car,well,This car drives well.,-0.011276068,-4.4888043,patient,agent,4.477528232,patient
97,drives,suv,well,This SUV drives well.,-0.011406643,-4.8287077,patient,agent,4.817301057,patient
98,drives,truck,well,This truck drives well.,-0.0030227266,-7.1339545,patient,agent,7.1309317733999995,agent
99,drives,convertible,well,This convertible drives well.,-0.020357212,-4.177159,patient,agent,4.156801787999999,patient
100,drives,vehicle,well,This vehicle drives well.,-0.0077681267,-5.283095,patient,agent,5.2753268733,patient
101,drives,tank,well,This tank drives well.,-0.0032627967,-7.792821,patient,agent,7.7895582033,agent
102,drives,bus,well,This bus drives well.,-0.009096524,-5.27412,patient,agent,5.265023476,patient
103,drives,tractor,well,This tractor drives well.,-0.005544069,-6.2420654,patient,agent,6.2365213310000005,patient
104,drives,van,well,This van drives well.,-0.017045861,-4.3199544,patient,agent,4.302908539000001,patient
105,drives,driver,well,This driver drives well.,-0.0021783758,-9.846644,agent,agent,9.8444656242,agent
106,drives,person,well,This person drives well.,-0.0047221403,-5.96515,agent,agent,5.9604278597,patient
107,drives,chauffeur,well,This chauffeur drives well.,-0.0021583037,-10.2337265,agent,agent,10.2315681963,agent
108,flies,plane,nicely,This plane flies nicely.,-0.010933547,-4.90571,patient,agent,4.894776453,patient
109,flies,kite,nicely,This kite flies nicely.,-0.090197,-2.4246905,patient,agent,2.3344935,patient
110,flies,jet,nicely,This jet flies nicely.,-0.004415025,-6.1736608,patient,agent,6.169245775,patient
111,flies,aircraft,nicely,This aircraft flies nicely.,-0.009547446,-5.2464995,patient,agent,5.236952054,patient
