noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-0.7811279296875
actor,1,1.0,-0.5625
aircraft,3,1.0,-0.6407063802083334
album,3,1.0,-0.6771647135416666
animal,2,1.0,-0.80419921875
announcer,2,1.0,-0.7576904296875
artisan,4,1.0,-0.2265625
artist,4,1.0,-0.57012939453125
author,2,1.0,-0.4375
aviator,3,1.0,-0.4427083333333333
backpack,2,1.0,-0.6480712890625
backpacker,2,1.0,-0.8126220703125
bag,2,1.0,-0.5941162109375
baker,6,1.0,-0.672119140625
barber,7,1.0,-0.5712193080357143
basket,2,1.0,-0.679931640625
beard,3,1.0,-0.7499186197916666
bedding,5,1.0,-1.024853515625
bike,4,1.0,-0.70330810546875
blanket,2,1.0,-0.7420654296875
blogger,2,1.0,-0.4998779296875
board,4,1.0,-0.76202392578125
book,3,1.0,-0.6978352864583334
bottle,2,1.0,-0.546630859375
bowl,2,1.0,-0.5784912109375
bread,3,1.0,-0.781005859375
broadcaster,2,1.0,-0.562744140625
building,2,1.0,-0.7886962890625
bus,3,1.0,-0.8802897135416666
busboy,5,1.0,-0.83427734375
businessman,3,1.0,-0.5728352864583334
businesswoman,3,1.0,-0.7293294270833334
butcher,4,1.0,-0.49603271484375
cake,3,1.0,-0.73974609375
cameraman,2,1.0,-0.7501220703125
camper,2,1.0,-0.851806640625
canvas,4,1.0,-0.69146728515625
captain,3,1.0,-0.5411783854166666
car,12,1.0,-0.71600341796875
cardboard,4,1.0,-0.56634521484375
carpet,3,1.0,-0.6773274739583334
carver,7,1.0,-0.36607142857142855
caterer,3,1.0,-0.6875
cd,3,1.0,-0.609619140625
cellist,2,1.0,-0.5859375
cello,2,1.0,-0.4765625
chauffeur,3,1.0,-0.7813313802083334
chef,10,1.0,-0.65478515625
choreography,1,1.0,-0.5
clarinet,2,1.0,-0.34375
clarinetist,2,1.0,-0.531005859375
clay,6,1.0,-0.505126953125
cleaner,5,1.0,-0.35
clerk,2,1.0,-0.75
cloth,8,1.0,-0.63275146484375
coat,2,1.0,-0.4921875
code,2,1.0,-0.460693359375
comedian,1,1.0,-0.625244140625
concerto,1,1.0,-0.046875
confectioner,3,1.0,-0.4688313802083333
container,2,1.0,-0.6563720703125
convertible,3,1.0,-0.5364583333333334
cook,6,1.0,-0.7629801432291666
cotton,4,1.0,-0.80078125
countertop,3,1.0,-0.6976725260416666
crate,2,1.0,-0.6171875
cushion,4,1.0,-0.96881103515625
cut,4,1.0,-1.03485107421875
dancer,1,1.0,-0.78125
dealer,3,1.0,-0.5987955729166666
dish,2,1.0,-0.6875
doctor,2,1.0,-0.640625
dough,3,1.0,-0.8335774739583334
dressmaker,4,1.0,-0.7891845703125
driver,7,1.0,-0.7322823660714286
drug,3,1.0,-0.588623046875
drummer,2,1.0,-0.616943359375
duffle,2,1.0,-0.7108154296875
essay,4,1.0,-0.3594970703125
essayist,2,1.0,-0.2421875
fabric,20,1.0,-0.57197265625
fillet,3,1.0,-0.9165852864583334
fish,3,1.0,-0.8072102864583334
floor,3,1.0,-0.6875
flute,2,1.0,-0.6328125
flutist,2,1.0,-0.687744140625
food,2,1.0,-0.9530029296875
gem,4,1.0,-0.1171875
glass,4,1.0,-0.6444091796875
hairdresser,7,1.0,-0.7522670200892857
handle,4,1.0,-0.6676025390625
hat,3,1.0,-0.5104166666666666
herb,3,1.0,-0.50537109375
hiker,2,1.0,-1.0625
housekeeper,3,1.0,-0.7913411458333334
ice,7,1.0,-0.6294294084821429
illustrator,4,1.0,-0.695556640625
ingredient,3,1.0,-0.3958333333333333
instrument,2,1.0,-0.421875
item,3,1.0,-0.697998046875
jacket,2,1.0,-0.4453125
janitor,3,1.0,-0.7811686197916666
jet,3,1.0,-0.4788411458333333
jeweler,4,1.0,-0.28515625
jewelry,3,1.0,-0.4376627604166667
journalist,2,1.0,-0.437744140625
kite,3,1.0,-0.5416666666666666
knob,4,1.0,-0.57440185546875
lady,5,1.0,-0.97197265625
lake,2,1.0,-0.7965087890625
landscape,2,1.0,-0.734375
letter,2,1.0,-0.890380859375
line,2,1.0,-0.7578125
lotion,3,1.0,-0.4375
lunchbox,2,1.0,-0.7113037109375
machine,8,1.0,-0.828155517578125
magazine,3,1.0,-0.734375
maid,5,1.0,-0.809521484375
make,3,1.0,-0.3854166666666667
man,5,1.0,-0.9345703125
marble,3,1.0,-0.56787109375
mason,3,1.0,-0.536376953125
material,4,1.0,-0.87115478515625
meat,7,1.0,-0.8526088169642857
mirror,3,1.0,-0.4480794270833333
model,2,1.0,-0.867431640625
motorcycle,4,1.0,-0.5782470703125
motorist,4,1.0,-0.67218017578125
mountain,2,1.0,-0.921630859375
mover,2,1.0,-0.742431640625
mushroom,3,1.0,-0.75
musician,3,1.0,-0.5990397135416666
narrator,2,1.0,-0.499755859375
notetaker,2,1.0,-0.56982421875
novel,3,1.0,-0.4479166666666667
novelist,2,1.0,-0.1796875
orator,2,1.0,-0.500244140625
packaging,4,1.0,-0.79296875
painter,4,1.0,-0.51568603515625
panel,4,1.0,-0.62115478515625
paper,4,1.0,-0.6092529296875
passage,6,1.0,-0.807373046875
pastry,3,1.0,-0.65625
patissier,3,1.0,-0.703369140625
pattern,5,1.0,-0.8341796875
peddler,3,1.0,-0.57275390625
pepper,3,1.0,-0.5623372395833334
person,30,1.0,-0.7124755859375
photographer,2,1.0,-0.4296875
pianist,2,1.0,-0.453369140625
piano,2,1.0,-0.679443359375
pie,3,1.0,-0.6665852864583334
pilot,7,1.0,-0.5960170200892857
pizza,3,1.0,-0.750244140625
plane,3,1.0,-0.6561686197916666
poem,2,1.0,-0.7967529296875
poet,2,1.0,-0.46875
portraitist,4,1.0,-0.44525146484375
pot,3,1.0,-0.7345377604166666
potato,3,1.0,-0.765625
potter,3,1.0,-0.66162109375
product,3,1.0,-0.6614583333333334
professor,2,1.0,-0.6092529296875
proposal,2,1.0,-0.2421875
pumpkin,4,1.0,-0.672119140625
quilt,4,1.0,-1.04302978515625
racer,4,1.0,-0.62518310546875
report,2,1.0,-0.71875
roadtripper,2,1.0,-0.9453125
routine,1,1.0,-0.60986328125
salesman,3,1.0,-0.5519205729166666
saleswoman,3,1.0,-0.6561686197916666
salmon,3,1.0,-0.749755859375
scene,1,1.0,-0.828369140625
screw,4,1.0,-0.55096435546875
scribe,2,1.0,-0.5230712890625
script,2,1.0,-0.6246337890625
sculptor,7,1.0,-0.40401785714285715
seamster,8,1.0,-0.685760498046875
seamstress,4,1.0,-0.75775146484375
section,2,1.0,-0.53076171875
shirt,2,1.0,-0.5938720703125
shopkeeper,3,1.0,-0.916748046875
sideburn,3,1.0,-0.4375
silk,4,1.0,-0.93341064453125
silverware,3,1.0,-0.6822102864583334
singer,1,1.0,-0.53125
snack,3,1.0,-0.65087890625
soloist,1,1.0,-0.296875
sonata,1,1.0,-0.203125
song,1,1.0,-0.640380859375
steak,7,1.0,-0.6650041852678571
stone,7,1.0,-0.4642857142857143
stubble,3,1.0,-0.6975911458333334
student,4,1.0,-0.84368896484375
suitcase,2,1.0,-0.547119140625
surface,7,1.0,-0.7454659598214286
surgeon,4,1.0,-0.92987060546875
suv,6,1.0,-0.4739583333333333
tailor,12,1.0,-0.5833943684895834
tank,3,1.0,-0.8489583333333334
teacher,2,1.0,-0.765625
telemarketer,3,1.0,-0.76025390625
tent,2,1.0,-0.765869140625
thread,4,1.0,-0.562255859375
toy,3,1.0,-0.4947916666666667
tractor,3,1.0,-0.45849609375
trader,3,1.0,-0.5887044270833334
traveller,2,1.0,-0.8363037109375
truck,3,1.0,-0.7657063802083334
tub,2,1.0,-0.758056640625
tuna,3,1.0,-0.6612955729166666
turkey,4,1.0,-0.70672607421875
upholsterer,4,1.0,-0.7537841796875
