noun,num_counts,accuracy,avg_LL_delta
abstract,2,0.0,-0.7498779296875
actor,1,0.0,-0.390625
aircraft,3,0.0,-0.4010416666666667
album,3,0.0,-0.48974609375
animal,2,0.0,-0.5546875
announcer,2,0.0,-0.5157470703125
artisan,4,0.5,-0.01953125
artist,4,0.0,-0.31634521484375
author,2,0.0,-0.1640625
aviator,3,0.0,-0.23958333333333334
backpack,2,0.0,-0.359375
backpacker,2,0.0,-0.429931640625
bag,2,0.0,-0.2421875
baker,6,0.0,-0.4505208333333333
barber,7,0.0,-0.38173130580357145
basket,2,0.0,-0.28125
beard,3,0.0,-0.42724609375
bedding,5,0.0,-0.62509765625
bike,4,0.0,-0.4178466796875
blanket,2,0.0,-0.359375
blogger,2,0.0,-0.1796875
board,4,0.0,-0.45306396484375
book,3,0.0,-0.5
bottle,2,0.0,-0.1953125
bowl,2,0.0,-0.2421875
bread,3,0.0,-0.4375813802083333
broadcaster,2,0.0,-0.3125
building,2,0.0,-0.46875
bus,3,0.0,-0.614501953125
busboy,5,0.0,-0.624951171875
businessman,3,0.0,-0.265625
businesswoman,3,0.0,-0.3958333333333333
butcher,4,0.0,-0.37896728515625
cake,3,0.0,-0.421875
cameraman,2,0.0,-0.390625
camper,2,0.0,-0.5938720703125
canvas,4,0.0,-0.39459228515625
captain,3,0.0,-0.2916666666666667
car,12,0.0,-0.3424479166666667
cardboard,4,0.0,-0.22265625
carpet,3,0.0,-0.3229166666666667
carver,7,0.0,-0.20535714285714285
caterer,3,0.0,-0.52587890625
cd,3,0.0,-0.375
cellist,2,0.0,-0.3828125
cello,2,0.0,-0.28125
chauffeur,3,0.0,-0.421875
chef,10,0.0,-0.4688232421875
choreography,1,0.0,-0.390625
clarinet,2,0.0,-0.15625
clarinetist,2,0.0,-0.265625
clay,6,0.0,-0.20052083333333334
cleaner,5,0.0,-0.41552734375
clerk,2,0.0,-0.3359375
cloth,8,0.0,-0.253875732421875
coat,2,0.0,-0.1328125
code,2,0.0,-0.2890625
comedian,1,0.0,-0.4375
concerto,1,0.0,-0.015625
confectioner,3,0.0,-0.23958333333333334
container,2,0.0,-0.265625
convertible,3,0.0,-0.3020833333333333
cook,6,0.0,-0.5597737630208334
cotton,4,0.0,-0.37890625
countertop,3,0.0,-0.328125
crate,2,0.0,-0.2265625
cushion,4,0.0,-0.5389404296875
cut,4,0.0,-0.45318603515625
dancer,1,0.0,-0.577880859375
dealer,3,0.0,-0.3645833333333333
