noun,avg_LL_delta
abstract,-0.03125
actor,0.078125
aircraft,0.0625
album,1.15576171875
animal,0.09375
announcer,0.46923828125
artisan,0.59326171875
artist,0.68701171875
author,0.765625
aviator,0.171875
backpack,1.077880859375
backpacker,0.593505859375
bag,0.67236328125
baker,0.54638671875
barber,0.21875
basket,0.672119140625
beard,0.796630859375
bedding,0.265625
bike,0.70361328125
blanket,0.624755859375
blogger,0.765625
board,0.15625
book,0.797119140625
bottle,0.4375
bowl,0.5
bread,0.781005859375
broadcaster,0.671875
building,0.0625
bus,0.609375
busboy,0.28125
businessman,0.203125
businesswoman,0.625244140625
butcher,0.171875
cake,0.702880859375
cameraman,0.57763671875
camper,-0.015625
canvas,0.65673828125
captain,0.359375
car,0.35986328125
cardboard,0.734130859375
carpet,0.640625
carver,0.484375
caterer,0.171875
cd,0.8125
cellist,0.92236328125
cello,1.124755859375
chauffeur,-0.046875
chef,0.1875
choreography,0.765380859375
clarinet,1.437744140625
clarinetist,1.23486328125
clay,0.671875
cleaner,0.765869140625
clerk,0.65576171875
cloth,1.077880859375
coat,1.031494140625
code,-0.328125
comedian,0.3125
concerto,1.281494140625
confectioner,0.71923828125
container,0.3125
convertible,0.42236328125
cook,0.359375
cotton,0.890625
countertop,0.43701171875
crate,0.56298828125
cushion,0.53076171875
cut,0.84326171875
dancer,0.65625
dealer,-0.125
dish,0.421875
doctor,0.265625
dough,1.28125
dressmaker,0.875244140625
driver,-0.15625
drug,0.078125
drummer,0.765625
duffle,0.749755859375
essay,1.28125
essayist,1.234130859375
fabric,0.84326171875
fillet,0.51611328125
fish,0.1875
floor,0.125
flute,0.671630859375
flutist,0.65576171875
food,0.39013671875
gem,0.797119140625
glass,0.53076171875
hairdresser,0.359375
handle,0.28125
hat,0.9375
herb,0.8125
hiker,0.4375
housekeeper,0.546875
ice,0.265625
illustrator,0.328125
ingredient,0.5625
instrument,0.28125
item,0.375
jacket,1.171630859375
janitor,0.687255859375
jet,0.171875
jeweler,0.874755859375
jewelry,0.82763671875
journalist,0.781005859375
kite,0.797119140625
knob,0.53173828125
lady,0.484375
lake,0.0625
landscape,0.421875
letter,0.96875
line,0.59326171875
lotion,0.95263671875
lunchbox,1.109619140625
machine,0.28125
magazine,0.57763671875
maid,0.578369140625
make,0.34375
man,0.328125
marble,0.109375
mason,0.54736328125
material,0.26513671875
meat,0.296875
mirror,0.671875
model,0.328125
motorcycle,0.515625
motorist,-0.34375
mountain,-0.28125
mover,-0.375
mushroom,0.234375
musician,1.000244140625
narrator,0.78125
notetaker,1.09375
novel,0.90625
novelist,1.203125
orator,0.296875
packaging,0.45361328125
painter,0.46826171875
panel,0.593994140625
paper,0.702880859375
passage,0.078125
pastry,0.48486328125
patissier,0.125
pattern,0.328125
peddler,0.125
pepper,0.718505859375
person,0.453125
photographer,0.53173828125
pianist,0.765869140625
piano,0.765625
pie,0.64013671875
pilot,0.09375
pizza,0.593994140625
plane,-0.015625
poem,0.953369140625
poet,0.609375
portraitist,0.265625
pot,-0.1875
potato,0.078125
potter,0.234375
product,0.20361328125
professor,0.359375
proposal,0.54638671875
pumpkin,-0.28125
quilt,0.593505859375
racer,0.65576171875
report,0.74951171875
roadtripper,0.59326171875
routine,0.3125
salesman,0.51611328125
saleswoman,0.890380859375
salmon,0.515625
scene,0.421875
screw,0.640625
scribe,1.000244140625
script,0.48388671875
sculptor,0.453125
seamster,0.90625
seamstress,1.14111328125
section,0.484375
shirt,1.328125
shopkeeper,-0.0625
sideburn,1.468505859375
silk,0.546875
silverware,0.67236328125
singer,1.26611328125
snack,0.796875
soloist,1.171630859375
sonata,1.125
song,1.609375
steak,0.328125
stone,0.359375
stubble,0.82861328125
student,0.984375
suitcase,0.85888671875
surface,-0.015625
surgeon,-0.140625
suv,-0.140625
tailor,0.390625
tank,0.171875
teacher,0.8125
telemarketer,-0.109375
tent,0.109375
thread,0.749755859375
toy,0.609375
tractor,0.656494140625
trader,0.546875
traveller,0.49951171875
truck,0.203125
tub,0.203125
tuna,0.34375
turkey,0.34375
upholsterer,0.140625
valve,0.296875
van,0.09375
vegetable,0.078125
vehicle,0.09375
verse,0.703125
view,0.0625
violin,1.00048828125
violinist,0.85888671875
waiter,-0.46826171875
waitress,0.0625
wall,0.265625
window,0.453125
windshield,1.03125
woman,0.5
wood,0.375
wool,1.04736328125
worker,0.921875
wound,0.656005859375
yarn,1.26611328125
