noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-0.328125
actor,1,1.0,-0.375
aircraft,3,1.0,-0.4270833333333333
album,3,1.0,-1.3853759765625
animal,2,1.0,-1.125244140625
announcer,2,1.0,-1.202880859375
artisan,4,1.0,-0.90606689453125
artist,4,1.0,-0.92974853515625
author,2,1.0,-0.7655029296875
aviator,3,1.0,-0.3959147135416667
backpack,2,1.0,-1.047119140625
backpacker,2,1.0,-0.952880859375
bag,2,1.0,-0.7188720703125
baker,6,1.0,-0.90087890625
barber,7,1.0,-0.78125
basket,2,1.0,-0.922119140625
beard,3,1.0,-1.1253255208333333
bedding,5,1.0,-0.80009765625
bike,4,1.0,-0.359375
blanket,2,1.0,-1.28118896484375
blogger,2,1.0,-0.750244140625
board,4,1.0,-1.28131103515625
book,3,1.0,-0.5104166666666666
bottle,2,1.0,-1.0001220703125
bowl,2,1.0,-1.015625
bread,3,1.0,-0.4271647135416667
broadcaster,2,1.0,-0.515869140625
building,2,1.0,-0.078125
bus,3,1.0,-0.375
busboy,5,1.0,-0.468798828125
businessman,3,1.0,-1.0313313802083333
businesswoman,3,1.0,-0.8335774739583334
butcher,4,1.0,-1.07037353515625
cake,3,1.0,-0.7080891927083334
cameraman,2,1.0,-0.734130859375
camper,2,1.0,-1.031005859375
canvas,4,1.0,-0.9765625
captain,3,1.0,-0.9478352864583334
car,12,1.0,-0.6770833333333334
cardboard,4,1.0,-1.015380859375
carpet,3,1.0,-0.7500813802083334
carver,7,1.0,-1.1695905412946428
caterer,3,1.0,-1.2916259765625
cd,3,1.0,-1.2601318359375
cellist,2,1.0,-0.5467529296875
cello,2,1.0,-0.53125
chauffeur,3,1.0,-1.03125
chef,10,1.0,-0.990673828125
choreography,1,1.0,-0.0625
clarinet,2,1.0,-0.265625
clarinetist,2,1.0,-0.15625
clay,6,1.0,-0.5622965494791666
cleaner,5,1.0,-0.44990234375
clerk,2,1.0,-1.0311279296875
cloth,8,1.0,-0.882659912109375
coat,2,1.0,-0.953125
code,2,1.0,-0.547119140625
comedian,1,1.0,-0.468994140625
concerto,1,1.0,-0.28125
confectioner,3,1.0,-0.9375
container,2,1.0,-0.859130859375
convertible,3,1.0,-0.3125
cook,6,1.0,-0.9949137369791666
cotton,4,1.0,-0.69549560546875
countertop,3,1.0,-0.708251953125
crate,2,1.0,-0.859130859375
cushion,4,1.0,-0.961181640625
cut,4,1.0,-0.8671875
dancer,1,1.0,-0.90576171875
dealer,3,1.0,-1.2396647135416667
dish,2,1.0,-1.0777587890625
doctor,2,1.0,-1.21868896484375
dough,3,1.0,-0.55224609375
dressmaker,4,1.0,-1.25799560546875
driver,7,1.0,-1.1383928571428572
drug,3,1.0,-0.5940755208333334
drummer,2,1.0,-0.7186279296875
duffle,2,1.0,-0.8751220703125
essay,4,1.0,-0.4140625
essayist,2,1.0,-0.4375
fabric,20,1.0,-0.81082763671875
fillet,3,1.0,-1.1665852864583333
fish,3,1.0,-1.1041666666666667
floor,3,1.0,-1.1456705729166667
flute,2,1.0,-0.500244140625
flutist,2,1.0,-0.828369140625
food,2,1.0,-0.968994140625
gem,4,1.0,-0.4766845703125
glass,4,1.0,-0.48443603515625
hairdresser,7,1.0,-1.1475306919642858
handle,4,1.0,-0.34375
hat,3,1.0,-0.6668294270833334
herb,3,1.0,-0.8751627604166666
hiker,2,1.0,-1.46856689453125
housekeeper,3,1.0,-1.083740234375
ice,7,1.0,-0.8930315290178571
illustrator,4,1.0,-1.0001220703125
ingredient,3,1.0,-0.2813313802083333
instrument,2,1.0,-0.4842529296875
item,3,1.0,-0.375
jacket,2,1.0,-0.671875
janitor,3,1.0,-0.8956705729166666
jet,3,0.0,0.2708333333333333
jeweler,4,1.0,-0.89068603515625
jewelry,3,1.0,-0.5730794270833334
journalist,2,1.0,-0.7501220703125
kite,3,1.0,-0.23958333333333334
knob,4,0.0,0.1484375
lady,5,1.0,-1.543798828125
lake,2,1.0,-1.39056396484375
landscape,2,1.0,-0.8907470703125
letter,2,1.0,-0.6409912109375
line,2,1.0,-0.84375
lotion,3,1.0,-0.4375
lunchbox,2,1.0,-1.1405029296875
machine,8,1.0,-0.86700439453125
magazine,3,1.0,-0.947998046875
maid,5,1.0,-1.206396484375
make,3,1.0,-0.3541666666666667
man,5,1.0,-1.19990234375
marble,3,1.0,-1.10400390625
mason,3,1.0,-1.0726725260416667
material,4,1.0,-0.562744140625
meat,7,1.0,-0.7412109375
mirror,3,1.0,-0.6979166666666666
model,2,1.0,-1.2034912109375
motorcycle,4,1.0,-0.609375
motorist,4,1.0,-0.6248779296875
mountain,2,1.0,-1.5467529296875
mover,2,1.0,-1.1563720703125
mushroom,3,1.0,-1.1875406901041667
musician,3,1.0,-0.4893391927083333
narrator,2,1.0,-0.984619140625
notetaker,2,1.0,-0.6563720703125
novel,3,1.0,-0.5623372395833334
novelist,2,1.0,-0.6561279296875
orator,2,1.0,-0.359375
packaging,4,1.0,-0.9296875
painter,4,1.0,-1.000244140625
panel,4,1.0,-1.00775146484375
paper,4,1.0,-1.390472412109375
passage,6,1.0,-0.8021647135416666
pastry,3,1.0,-0.7603352864583334
patissier,3,1.0,-0.9374186197916666
pattern,5,1.0,-1.08115234375
peddler,3,1.0,-1.1249186197916667
pepper,3,1.0,-1.03125
person,30,1.0,-1.3812052408854167
photographer,2,1.0,-1.0782470703125
pianist,2,1.0,-0.749755859375
piano,2,1.0,-0.546630859375
pie,3,1.0,-1.0625
pilot,7,1.0,-0.7364676339285714
pizza,3,1.0,-0.8439127604166666
plane,3,1.0,-0.3020833333333333
poem,2,1.0,-1.0626220703125
poet,2,1.0,-0.5625
portraitist,4,1.0,-0.67987060546875
pot,3,1.0,-0.8749186197916666
potato,3,1.0,-1.0628255208333333
potter,3,1.0,-0.7396647135416666
product,3,1.0,-0.2916666666666667
professor,2,1.0,-1.000244140625
proposal,2,1.0,-0.21875
pumpkin,4,1.0,-1.296844482421875
quilt,4,1.0,-0.9217529296875
racer,4,1.0,-0.5703125
report,2,1.0,-0.421875
roadtripper,2,1.0,-0.734375
routine,1,1.0,-0.59375
salesman,3,1.0,-0.5625813802083334
saleswoman,3,1.0,-0.8126627604166666
salmon,3,1.0,-1.3020833333333333
scene,1,0.0,0.25
screw,4,0.75,-0.0625
scribe,2,1.0,-0.7657470703125
script,2,1.0,-0.25
sculptor,7,1.0,-0.8750348772321429
seamster,8,1.0,-0.88677978515625
seamstress,4,1.0,-1.07818603515625
section,2,1.0,-0.4998779296875
shirt,2,1.0,-0.93701171875
shopkeeper,3,1.0,-0.8544108072916666
sideburn,3,1.0,-1.437255859375
silk,4,1.0,-0.80462646484375
silverware,3,1.0,-0.697998046875
singer,1,1.0,-0.937255859375
snack,3,1.0,-1.0414225260416667
soloist,1,1.0,-0.71923828125
sonata,1,1.0,-0.53125
song,1,1.0,-0.468505859375
steak,7,1.0,-0.7544991629464286
stone,7,1.0,-0.83935546875
stubble,3,1.0,-1.21875
student,4,1.0,-1.234619140625
suitcase,2,1.0,-0.859619140625
surface,7,1.0,-1.1519949776785714
surgeon,4,1.0,-1.4764404296875
suv,6,1.0,-0.67724609375
tailor,12,1.0,-0.8515625
tank,3,1.0,-0.9684244791666666
teacher,2,1.0,-1.1407470703125
telemarketer,3,1.0,-0.46875
tent,2,1.0,-0.577880859375
thread,4,1.0,-0.81243896484375
toy,3,1.0,-0.583251953125
tractor,3,1.0,-0.4894205729166667
trader,3,1.0,-1.0624186197916667
traveller,2,1.0,-0.890625
truck,3,1.0,-0.5104166666666666
tub,2,1.0,-0.890869140625
tuna,3,1.0,-1.2083333333333333
turkey,4,1.0,-0.89068603515625
upholsterer,4,1.0,-0.6953125
valve,4,1.0,-0.8282470703125
van,3,1.0,-0.6351725260416666
vegetable,3,1.0,-1.0623372395833333
vehicle,3,1.0,-0.531005859375
