noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-6.8204694,-0.14988329,patient,patient,-6.67058611,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-3.9556255,-0.5475441,agent,patient,-3.4080814,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-4.388672,-0.042829633,patient,patient,-4.3458423669999995,0.5512745470387167,0.58333333325,1.176470588
album,-6.7541633,-0.023613697,patient,patient,-6.730549603,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-5.3639154,-0.4331279,patient,patient,-4.9307875,0.6993929901941651,0.72222222225,1.281045752
announcer,-5.118386,-1.4927326,agent,patient,-3.6256534,0.9088548566583649,0.9444444445,0.1830065359
artisan,-4.1731277,-2.007281,agent,patient,-2.1658467000000003,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-3.578958,-0.47082835,agent,patient,-3.10812965,0.8388102441595283,0.9305555555,0.2124183007
author,-5.6609964,-3.8460307,agent,patient,-1.8149657000000001,0.9103466492053656,0.888888889,0.4967320261
aviator,-4.3741198,-0.059160363,agent,patient,-4.314959437,0.6835275033180946,0.9444444445,0.1830065359
backpack,-4.0781198,-0.06651595,patient,patient,-4.011603849999999,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-3.763358,-0.43276897,agent,patient,-3.33058903,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-6.270155,-1.3937815,patient,patient,-4.8763735,0.14003512108607,0.23611111099999998,0.7614379085
baker,-4.30197,-0.12911656,agent,patient,-4.17285344,0.8327493152398071,0.875,0.7352941176
barber,-5.730108,-0.14075597,agent,patient,-5.589352030000001,0.7248762775364598,0.9305555555,0.2124183007
basket,-5.2081194,-0.046770554,patient,patient,-5.161348846,0.2088464198880839,0.19444444449999998,1.006535948
beard,-5.2273636,-0.19210234,patient,patient,-5.03526126,0.3522682168119178,0.15277777775,0.4869281046
bedding,-5.95067,-0.40454865,patient,patient,-5.54612135,0.3901065107242925,0.15277777775,0.839869281
bike,-6.471042,-0.0046008755,patient,patient,-6.466441124499999,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-6.706778,-0.18373857,patient,patient,-6.52303943,0.154494679287436,0.18055555550000002,0.6830065359
blogger,-6.262138,-0.09256597,agent,patient,-6.16957203,0.8292682926829268,0.861111111,0.614379085
board,-5.190905,-1.2119356,patient,patient,-3.9789694,0.7414235775059675,0.18055555550000002,0.5653594771
book,-5.1465626,-0.11620588,patient,patient,-5.03035672,0.5020426434046468,0.29166666674999997,0.9705882353
bottle,-4.3590455,-0.10907159,patient,patient,-4.24997391,0.1436385818924487,0.18055555550000002,1.035947712
bowl,-3.7751946,-0.2826178,patient,patient,-3.4925767999999997,0.2281092633291224,0.13888888900000002,0.3790849673
bread,-3.74073,-0.29732922,patient,patient,-3.44340078,0.2154453347938708,0.13888888900000002,0.3790849673
broadcaster,-5.9814463,-0.14738017,agent,patient,-5.83406613,0.8976559616094499,0.888888889,0.3790849673
building,-3.2759793,-0.106411636,patient,patient,-3.169567664,0.5989896090029184,0.22222222225,0.9281045752
bus,-5.503567,-0.07758103,patient,patient,-5.42598597,0.3936552556306598,0.54166666675,1.205882353
busboy,-4.9118905,-1.4260372,agent,patient,-3.4858533000000005,0.7171145685997171,0.8194444445,0.5653594771
businessman,-4.3326354,-0.661036,agent,patient,-3.6715994,0.8271439509954058,0.9027777777499999,0.4869281046
businesswoman,-5.5905232,-1.8718154,agent,patient,-3.7187078,0.7570036540803897,0.9305555555,0.3300653595
butcher,-5.502013,-0.8540708,agent,patient,-4.6479422,0.7276066412378339,0.9027777777499999,0.3692810458
cake,-6.329706,-0.10599677,patient,patient,-6.22370923,0.230019370690888,0.16666666675000003,0.7058823529
cameraman,-4.7504897,-0.7554319,agent,patient,-3.9950578,0.705324074074074,0.875,0.6176470588
camper,-4.97224,-0.04463551,agent,patient,-4.92760449,0.7956975142651014,0.8194444445,1.153594771
canvas,-6.1425204,-0.030836916,patient,patient,-6.111683484,0.3871303934847232,0.125,0.3823529412
captain,-5.6020207,-2.7813032,agent,patient,-2.8207174999999998,0.7774360758884372,0.9027777777499999,0.3692810458
car,-4.713818,-0.1092096,patient,patient,-4.6046084,0.3570064841756182,0.52777777775,1.163398693
cardboard,-6.873684,-0.067449085,patient,patient,-6.806234915,0.3166576037701649,0.13888888900000002,0.7320261438
carpet,-5.334971,-0.8201794,patient,patient,-4.514791600000001,0.5206320574119812,0.13888888900000002,0.3790849673
carver,-5.071719,-0.06500099,agent,patient,-5.00671801,0.8386251851851851,0.888888889,0.3790849673
caterer,-3.547597,-2.5847914,agent,patient,-0.9628056000000003,0.5684324715241367,0.875,0.5
cd,-8.354728,-0.86247915,patient,patient,-7.492248849999999,0.6047404328075499,0.25,0.8235294118
cellist,-6.6417494,-0.09846494,agent,patient,-6.54328446,0.6043249561659848,0.9166666667500001,0.3529411765
cello,-7.507058,-0.02772054,patient,patient,-7.47933746,0.2123671183964943,0.26388888899999996,1.349673203
chauffeur,-3.3736668,-1.4517578,agent,patient,-1.921909,0.7000186396947015,0.8194444445,0.9183006536
chef,-5.6926,-3.3929086,agent,patient,-2.2996913999999995,0.6582873608978369,0.9027777777499999,0.3692810458
choreography,-5.7309637,-1.6281971,patient,patient,-4.102766600000001,0.661941251596424,0.3194444445,0.9183006536
clarinet,-6.9057207,-0.31317267,patient,patient,-6.59254803,0.3516357728380474,0.26388888899999996,1.349673203
clarinetist,-6.6222076,-1.0108334,agent,patient,-5.6113742,0.7790178571428571,0.875,0.9705882353
clay,-5.4949336,-0.058538932,patient,patient,-5.436394668,0.72759543969391,0.09722222224999999,0.7222222222
cleaner,-3.38556,-1.2686324,agent,patient,-2.1169276,0.3573058275501473,0.7916666667500001,0.6176470588
