noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-1.3474071025848389,-0.8768298029899597,patient,patient,-0.47057729959487915,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-0.7717107534408569,-1.053148627281189,agent,agent,0.28143787384033203,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-1.105520725250244,-0.6790509819984436,patient,patient,-0.4264697432518003,0.5512745470387167,0.58333333325,1.176470588
album,-1.1228437423706057,-0.6558809280395508,patient,patient,-0.4669628143310549,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-0.8670480251312256,-0.9111058712005616,patient,agent,0.04405784606933605,0.6993929901941651,0.72222222225,1.281045752
announcer,-0.7457275390625,-1.1336631774902344,agent,agent,0.3879356384277344,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.950439453125,-0.9769916534423828,agent,agent,0.026552200317382812,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-1.0511095523834229,-0.8099042773246765,agent,patient,-0.24120527505874634,0.8388102441595283,0.9305555555,0.2124183007
author,-0.5240796208381653,-1.363297700881958,agent,agent,0.8392180800437927,0.9103466492053656,0.888888889,0.4967320261
aviator,-1.1274759769439695,-0.694929301738739,agent,patient,-0.4325466752052305,0.6835275033180946,0.9444444445,0.1830065359
backpack,-1.086593747138977,-0.7212802171707153,patient,patient,-0.3653135299682617,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-0.9632649421691896,-0.8512730598449707,agent,patient,-0.11199188232421886,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-1.144092321395874,-0.6507108807563782,patient,patient,-0.49338144063949585,0.14003512108607,0.23611111099999998,0.7614379085
baker,-0.8491557836532593,-0.9240421056747437,agent,agent,0.07488632202148438,0.8327493152398071,0.875,0.7352941176
barber,-0.9095039963722228,-0.8867378830909729,agent,patient,-0.02276611328124989,0.7248762775364598,0.9305555555,0.2124183007
basket,-0.944942831993103,-0.7675555944442749,patient,patient,-0.17738723754882812,0.2088464198880839,0.19444444449999998,1.006535948
beard,-0.9016538262367249,-0.8329530358314514,patient,patient,-0.06870079040527344,0.3522682168119178,0.15277777775,0.4869281046
bedding,-1.0248959064483645,-0.7187168598175049,patient,patient,-0.3061790466308596,0.3901065107242925,0.15277777775,0.839869281
bike,-1.1116361618041992,-0.6686697006225586,patient,patient,-0.4429664611816406,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-1.037395477294922,-0.7601069808006287,patient,patient,-0.27728849649429343,0.154494679287436,0.18055555550000002,0.6830065359
