noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-0.7540908455848694,-1.5176100730895996,patient,agent,0.7635192275047302,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-0.423453539609909,-2.952407121658325,agent,agent,2.528953582048416,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-0.937394380569458,-1.879620790481568,patient,agent,0.94222640991211,0.5512745470387167,0.58333333325,1.176470588
album,-0.859346866607666,-1.1279072761535645,patient,agent,0.26856040954589844,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-0.9771544337272644,-1.4213950634002686,patient,agent,0.44424062967300415,0.6993929901941651,0.72222222225,1.281045752
announcer,-0.5665308237075806,-3.200392246246338,agent,agent,2.6338614225387573,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.6929183006286621,-1.9935815334320068,agent,agent,1.3006632328033447,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-0.8695494532585144,-2.825237989425659,agent,agent,1.9556885361671448,0.8388102441595283,0.9305555555,0.2124183007
author,-0.5090276002883911,-2.488506317138672,agent,agent,1.9794787168502808,0.9103466492053656,0.888888889,0.4967320261
aviator,-0.5525993704795837,-1.862459659576416,agent,agent,1.3098602890968323,0.6835275033180946,0.9444444445,0.1830065359
backpack,-0.935803472995758,-1.423741340637207,patient,agent,0.4879378676414491,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-0.7637960314750671,-1.6542952060699463,agent,agent,0.8904991745948792,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-1.0287851095199585,-1.1250718832015991,patient,agent,0.09628677368164062,0.14003512108607,0.23611111099999998,0.7614379085
baker,-0.8310807347297668,-1.5425465106964111,agent,agent,0.7114657759666443,0.8327493152398071,0.875,0.7352941176
barber,-0.8293449282646179,-1.5147721767425537,agent,agent,0.6854272484779358,0.7248762775364598,0.9305555555,0.2124183007
basket,-0.9431051015853882,-1.1524022817611694,patient,agent,0.20929718017578125,0.2088464198880839,0.19444444449999998,1.006535948
beard,-1.0063292980194092,-0.9862849712371826,patient,patient,-0.020044326782226562,0.3522682168119178,0.15277777775,0.4869281046
bedding,-0.7728025913238525,-1.6648313999176023,patient,agent,0.8920288085937498,0.3901065107242925,0.15277777775,0.839869281
bike,-0.968693733215332,-1.1175508499145508,patient,agent,0.14885711669921875,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-0.6500516533851624,-1.6906075477600098,patient,agent,1.0405558943748474,0.154494679287436,0.18055555550000002,0.6830065359
blogger,-0.4502697885036468,-3.3904056549072266,agent,agent,2.9401358664035797,0.8292682926829268,0.861111111,0.614379085
board,-0.8107162714004517,-1.3625293970108032,patient,agent,0.5518131256103516,0.7414235775059675,0.18055555550000002,0.5653594771
book,-0.6192658543586731,-1.6178696155548096,patient,agent,0.9986037611961365,0.5020426434046468,0.29166666674999997,0.9705882353
bottle,-0.9884812831878662,-1.3546769618988037,patient,agent,0.3661956787109375,0.1436385818924487,0.18055555550000002,1.035947712
bowl,-0.8213601112365723,-1.421541690826416,patient,agent,0.6001815795898438,0.2281092633291224,0.13888888900000002,0.3790849673
bread,-0.8274353742599487,-1.2880181074142456,patient,agent,0.4605827331542969,0.2154453347938708,0.13888888900000002,0.3790849673
broadcaster,-0.5202738642692566,-2.650229215621948,agent,agent,2.129955351352691,0.8976559616094499,0.888888889,0.3790849673
