noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,11.53614434123
actor,1,1.0,20.19943593446
aircraft,3,1.0,17.963159426456667
album,3,1.0,16.2366172519
animal,2,1.0,18.52958297537
announcer,2,1.0,19.666595578269998
artisan,4,1.0,18.083817495675
artist,4,1.0,20.170431547425
author,2,1.0,19.439845265080002
aviator,3,1.0,19.246696888833338
backpack,2,1.0,17.88145370297
backpacker,2,1.0,17.88455781576
bag,2,1.0,17.9449330227
baker,6,1.0,19.41530793132667
barber,7,1.0,17.757598935737143
basket,2,1.0,17.49726216893
beard,3,1.0,13.9735675884
bedding,5,1.0,14.028410440528
bike,4,1.0,18.890734704194998
blanket,2,1.0,14.958501322285
blogger,2,1.0,19.653168523860003
board,4,1.0,18.787597668025
book,3,1.0,16.60972270734
bottle,2,1.0,17.499700803375
bowl,2,1.0,16.37507003785
bread,3,1.0,12.933099596186667
broadcaster,2,1.0,19.3495126148
building,2,1.0,15.9337017372
bus,3,1.0,20.6159461346
busboy,5,1.0,18.151135261641997
businessman,3,1.0,20.04474262018333
businesswoman,3,1.0,18.748492217943333
butcher,4,1.0,18.80044392535
cake,3,1.0,15.447008258243335
cameraman,2,1.0,18.22872428805
camper,2,1.0,17.7704804678
canvas,4,1.0,16.416194359675
captain,3,1.0,20.48868174665333
car,12,1.0,19.806310436109168
cardboard,4,1.0,14.92622475426
carpet,3,1.0,16.372762683533335
carver,7,1.0,19.511271207805713
caterer,3,1.0,18.591821626476666
cd,3,1.0,15.511075996633332
cellist,2,1.0,17.165525608910002
cello,2,1.0,16.27575758165
chauffeur,3,1.0,19.73394893375
chef,10,1.0,19.209619112349
choreography,1,1.0,15.3083016163
clarinet,2,1.0,17.70586430198
clarinetist,2,1.0,16.89652620596
clay,6,1.0,15.095408569664999
cleaner,5,1.0,19.09547043042
clerk,2,1.0,18.466352142479998
cloth,8,1.0,10.133536754965
coat,2,1.0,14.318317451
code,2,1.0,17.079014586025
comedian,1,1.0,19.18142591066
concerto,1,1.0,13.4331882862
confectioner,3,1.0,17.96228296595
container,2,1.0,17.692155205825
convertible,3,1.0,18.89742559636
cook,6,1.0,18.240477992718336
cotton,4,1.0,5.2494360195
countertop,3,1.0,14.061299292553334
crate,2,1.0,16.223857886799998
cushion,4,1.0,13.52448396195
cut,4,1.0,9.8487810287975
dancer,1,1.0,18.93894071676
dealer,3,1.0,20.213271591253335
dish,2,1.0,15.232664136675
doctor,2,1.0,19.979396975630003
dough,3,1.0,13.005594344640002
dressmaker,4,1.0,18.3299458240325
driver,7,1.0,20.395951791091427
drug,3,1.0,16.104524697573336
drummer,2,1.0,19.712672144425
duffle,2,1.0,15.533100787599999
essay,4,1.0,12.4612441817
essayist,2,1.0,18.381950216950003
fabric,20,1.0,10.4747737546735
fillet,3,1.0,9.501168394666665
fish,3,1.0,16.950269596243334
floor,3,1.0,14.349931643733333
flute,2,1.0,16.602693680404997
flutist,2,1.0,18.0993579063
food,2,1.0,13.966746445230001
gem,4,1.0,15.71823202838
glass,4,1.0,12.330442022025
hairdresser,7,1.0,18.94340058101
handle,4,1.0,17.9932402920325
hat,3,1.0,14.111457304799998
herb,3,1.0,13.38308585833
hiker,2,1.0,18.2365000136
housekeeper,3,1.0,18.992976188836668
ice,7,1.0,12.115558828367142
illustrator,4,1.0,19.7968867925
ingredient,3,1.0,13.12255417339
instrument,2,1.0,19.34822635085
item,3,1.0,14.531707935199998
jacket,2,1.0,15.564649467595
janitor,3,1.0,18.977206344893336
jet,3,1.0,20.275364207699997
jeweler,4,1.0,18.7731841148175
jewelry,3,1.0,15.377612914776668
