noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,0.0,1.0,0.363344669342041
actor,1,1.0,1.0,1.1707611083984375
aircraft,3,0.0,1.0,0.47170989712079364
album,3,0.0,1.0,0.47781532009442657
animal,2,0.0,1.0,0.6607422977685927
announcer,2,1.0,1.0,0.8941645622253418
artisan,4,1.0,1.0,0.5707132518291473
artist,4,1.0,1.0,0.7574317678809166
author,2,1.0,1.0,1.6564865112304688
aviator,3,1.0,1.0,0.5855430463949839
backpack,2,0.0,1.0,0.6056065708398819
backpacker,2,1.0,1.0,0.7771801948547363
bag,2,0.0,1.0,0.16163110733032227
baker,6,1.0,1.0,0.3548742930094401
barber,7,1.0,1.0,0.8851577256407056
basket,2,1.0,0.0,-0.2616610527038574
beard,3,0.0,1.0,0.645452489455541
bedding,5,0.0,1.0,0.47399444580078115
bike,4,0.0,1.0,0.6696414649486542
blanket,2,0.0,1.0,0.24220514297485352
blogger,2,1.0,1.0,1.5065407752990723
board,4,0.0,1.0,0.6858942583203316
book,3,0.0,1.0,1.030902882417043
bottle,2,0.0,1.0,0.3435072898864746
bowl,2,0.0,1.0,0.20306205749511716
bread,3,0.0,1.0,0.25828202565511066
broadcaster,2,1.0,1.0,0.8190612494945526
building,2,0.0,1.0,0.46779680252075195
bus,3,0.0,1.0,0.4608786900838216
busboy,5,1.0,1.0,0.9484834551811219
businessman,3,1.0,1.0,1.277616173028946
businesswoman,3,1.0,1.0,1.1604897181193035
butcher,4,1.0,1.0,0.773551717400551
cake,3,0.3333333333333333,0.6666666666666666,0.0249814987182617
cameraman,2,0.0,0.0,-0.07101583480834955
camper,2,1.0,1.0,0.7556257098913193
canvas,4,0.75,0.25,-0.0449085235595703
captain,3,1.0,1.0,0.9932145973046621
car,12,0.0,1.0,0.5312617644667625
cardboard,4,0.0,1.0,0.5670752450823784
carpet,3,0.0,1.0,0.754075676202774
carver,7,1.0,1.0,0.4945646013532366
caterer,3,1.0,1.0,0.606030136346817
cd,3,0.0,1.0,0.8214817047119141
cellist,2,1.0,1.0,1.2120647132396696
cello,2,0.0,1.0,0.7560581862926483
chauffeur,3,1.0,1.0,0.8531904518604279
chef,10,1.0,1.0,1.0018547892570495
choreography,1,0.0,1.0,0.8814783394336703
clarinet,2,0.0,1.0,0.43409109115600586
clarinetist,2,1.0,1.0,0.7695068866014481
clay,6,0.5,0.5,0.03923225402832035
cleaner,5,1.0,1.0,1.525522416830063
clerk,2,1.0,1.0,1.2459326386451721
cloth,8,0.0,1.0,0.393864281475544
coat,2,0.0,1.0,0.09191846847534174
code,2,0.0,1.0,0.913861781358719
comedian,1,1.0,1.0,1.0526046752929688
concerto,1,0.0,1.0,0.5901126861572266
confectioner,3,1.0,1.0,0.2927735646565755
container,2,0.0,1.0,0.28220653533935547
convertible,3,0.0,1.0,0.16711362202962235
cook,6,1.0,1.0,0.48482845723629
cotton,4,0.0,1.0,0.3373677730560303
countertop,3,0.0,1.0,0.35552819569905597
crate,2,0.0,1.0,0.3922262191772461
cushion,4,1.0,0.0,-0.14908075332641596
cut,4,0.0,1.0,0.5995347797870636
dancer,1,1.0,1.0,1.5039434880018236
dealer,3,1.0,1.0,1.1688782274723053
dish,2,0.0,1.0,0.6529426127672195
doctor,2,1.0,1.0,0.868027240037918
dough,3,0.0,1.0,0.18483797709147134
dressmaker,4,1.0,1.0,0.5981021001935005
driver,7,1.0,1.0,0.7283281513622829
drug,3,0.0,1.0,0.5278005599975587
drummer,2,1.0,1.0,0.5761370658874512
duffle,2,0.0,1.0,0.0191411972045898
essay,4,0.0,1.0,0.8567769527435303
essayist,2,1.0,1.0,0.9978194385766983
fabric,20,0.0,1.0,0.46298750787973403
fillet,3,0.0,1.0,0.3779382705688476
fish,3,0.0,1.0,0.7252769668896993
floor,3,0.0,1.0,1.0610729952653248
flute,2,0.0,1.0,0.24863624572753906
flutist,2,1.0,1.0,0.6617369949817657
food,2,0.0,1.0,0.28078269958496094
gem,4,0.0,1.0,0.1964154243469238
glass,4,0.5,0.5,0.025981426239013648
hairdresser,7,1.0,1.0,0.7094941692692893
handle,4,0.0,1.0,0.29980516433715815
hat,3,0.0,1.0,0.4236742655436198
herb,3,0.0,1.0,0.5396518607934316
hiker,2,1.0,1.0,1.1374821215867996
housekeeper,3,1.0,1.0,0.8057254155476888
ice,7,0.0,1.0,0.5711801946163177
illustrator,4,1.0,1.0,0.7872812747955323
ingredient,3,0.0,1.0,0.6137990752855937
instrument,2,0.0,1.0,0.1098570823669433
item,3,0.0,1.0,0.6070318818092346
jacket,2,0.0,1.0,0.3838958740234374
janitor,3,1.0,1.0,1.2924426396687825
jet,3,0.0,1.0,0.6017233630021412
jeweler,4,1.0,1.0,0.6232166290283203
jewelry,3,0.0,1.0,0.4136441548665364
journalist,2,1.0,1.0,1.1166400909423828
kite,3,0.0,1.0,0.3223574956258138
knob,4,0.25,0.75,0.05035996437072753
lady,5,1.0,1.0,0.718010139465332
lake,2,0.0,1.0,0.042672634124755804
landscape,2,0.0,1.0,0.08992147445678705
letter,2,0.0,1.0,0.4578952789306641
line,2,0.0,1.0,1.0419335812330246
lotion,3,0.0,1.0,0.5573952595392864
lunchbox,2,1.0,0.0,-0.120434284210205
machine,8,1.0,1.0,0.5068681351840496
magazine,3,0.0,1.0,0.5464795430501302
maid,5,1.0,1.0,0.7694408416748046
make,3,0.3333333333333333,0.6666666666666666,0.007750193277994766
man,5,1.0,1.0,0.9572229325771332
marble,3,1.0,0.0,-0.0792249043782552
mason,3,1.0,1.0,0.5471636652946471
material,4,0.0,1.0,0.8825783804059029
meat,7,0.0,1.0,0.44267135858535767
mirror,3,0.0,1.0,0.030559539794921833
model,2,0.0,1.0,0.28094482421874994
motorcycle,4,0.0,1.0,0.6900594308972359
motorist,4,1.0,1.0,0.6570744141936302
mountain,2,1.0,0.0,-0.12702417373657227
mover,2,1.0,1.0,0.650360107421875
mushroom,3,0.3333333333333333,0.6666666666666666,0.09651947021484375
musician,3,1.0,1.0,1.1832933227221172
narrator,2,1.0,1.0,1.3688287734985352
notetaker,2,1.0,1.0,0.8669896274805069
novel,3,0.0,1.0,0.9782985051472982
novelist,2,1.0,1.0,1.6001796573400497
orator,2,1.0,1.0,1.0967096984386444
packaging,4,0.0,1.0,0.42041015625
painter,4,1.0,1.0,0.21600317955017087
panel,4,0.0,1.0,0.30859375
paper,4,0.0,1.0,0.7279426753520966
passage,6,0.0,1.0,1.2642676358421643
pastry,3,1.0,0.0,-0.06768767038981115
patissier,3,0.0,0.0,-0.4097439448038737
pattern,5,0.0,1.0,0.7352523922920227
peddler,3,1.0,1.0,0.7507107655207316
pepper,3,0.0,1.0,0.42436887820561725
person,30,1.0,1.0,1.3007292817036311
photographer,2,1.0,1.0,0.4369554519653319
pianist,2,1.0,1.0,1.1001377254724503
piano,2,0.0,1.0,0.5992336422204971
pie,3,1.0,0.0,-0.22247695922851562
pilot,7,1.0,1.0,0.5189505900655474
pizza,3,0.0,1.0,0.32022762298583984
plane,3,0.0,1.0,0.3075418472290039
poem,2,0.0,1.0,0.7113142013549805
poet,2,1.0,1.0,0.8992027789354324
portraitist,4,1.0,1.0,0.4158973768353462
pot,3,0.0,1.0,0.3354937235514323
potato,3,0.3333333333333333,0.6666666666666666,0.027136484781901032
potter,3,1.0,1.0,0.2660277684529622
product,3,0.0,1.0,0.7043825884660085
professor,2,1.0,1.0,1.5216093212366104
proposal,2,0.0,1.0,1.08345128595829
pumpkin,4,1.0,0.0,-0.29323315620422363
quilt,4,0.0,1.0,0.2792966365814209
racer,4,1.0,1.0,0.6718936040997505
report,2,0.0,1.0,1.0120820552110672
roadtripper,2,1.0,1.0,0.6021961569786072
routine,1,0.0,1.0,0.7376213371753693
salesman,3,1.0,1.0,1.5728273590405781
saleswoman,3,1.0,1.0,1.3566553940375645
salmon,3,0.0,1.0,0.3151715596516927
scene,1,0.0,1.0,0.8906650841236117
screw,4,1.0,0.0,-0.2574820518493652
scribe,2,1.0,1.0,1.288064956665039
script,2,0.0,1.0,0.7721796035766602
sculptor,7,1.0,1.0,0.30498790740966797
seamster,8,1.0,1.0,0.23876738548278809
seamstress,4,1.0,1.0,0.10470223426818845
section,2,0.0,1.0,1.2638530284166336
shirt,2,0.0,1.0,0.5832590758800507
shopkeeper,3,1.0,1.0,1.1581948796908061
sideburn,3,0.0,1.0,0.24760532379150388
silk,4,0.0,1.0,0.445054292678833
silverware,3,0.0,1.0,0.44812361399332673
singer,1,1.0,1.0,1.522264450788498
snack,3,0.0,1.0,0.31705888112386066
soloist,1,1.0,1.0,1.1241512596607206
sonata,1,0.0,1.0,0.5429144501686098
song,1,0.0,1.0,0.9863729774951936
steak,7,0.0,1.0,0.6702470992292676
stone,7,0.2857142857142857,0.7142857142857143,0.14506476266043528
stubble,3,0.0,1.0,0.24715105692545572
student,4,1.0,1.0,1.4096636585891247
suitcase,2,0.0,1.0,0.29642248153686523
surface,7,0.0,1.0,0.5714436897209713
surgeon,4,1.0,1.0,1.0312471464276314
suv,6,0.0,1.0,0.30724875132242835
tailor,12,1.0,1.0,0.9465390046437582
tank,3,0.0,1.0,0.15607261657714844
teacher,2,1.0,1.0,1.2150106728076935
telemarketer,3,1.0,1.0,0.9410390754540762
tent,2,0.0,1.0,0.31294679641723633
thread,4,0.0,1.0,0.2654066085815429
toy,3,0.0,1.0,0.7098627189795176
tractor,3,0.0,1.0,0.21057669321695957
trader,3,1.0,1.0,1.7686478197574615
traveller,2,1.0,1.0,1.0160346180200577
truck,3,0.0,1.0,0.3647308349609375
tub,2,0.0,1.0,0.6579752266407013
tuna,3,0.0,1.0,0.15216414133707679
turkey,4,0.0,1.0,0.49725484102964396
upholsterer,4,1.0,1.0,0.9896080270409584
valve,4,0.0,1.0,0.14780020713806144
van,3,0.0,1.0,0.3564567565917969
vegetable,3,0.0,1.0,0.20024394989013672
vehicle,3,0.0,1.0,0.3184334437052409
verse,2,0.0,1.0,0.9662571251392365
view,2,0.0,1.0,0.38682603836059576
violin,2,0.0,1.0,0.32051944732666016
violinist,2,1.0,1.0,0.6586971431970596
waiter,3,1.0,1.0,1.0993604461352031
waitress,3,1.0,1.0,0.9035514493783315
wall,4,0.0,1.0,0.2741322517395019
window,3,0.0,1.0,0.7601372500260671
windshield,5,0.0,1.0,0.1994607925415039
woman,5,1.0,1.0,0.3936725616455078
wood,11,0.0,1.0,0.7026753886179491
wool,5,0.0,1.0,0.6016990721225739
worker,4,1.0,1.0,1.2741255946457386
wound,4,0.0,1.0,0.42193865776062
yarn,5,0.0,1.0,0.5394573152065277
