id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,Something sells this toy easily.,-0.373046875,-1.185546875,patient,agent,0.8125,patient
1,sells,book,easily,Something sells this book easily.,-0.354248046875,-1.2294921875,patient,agent,0.875244140625,patient
2,sells,novel,easily,Something sells this novel easily.,-0.353515625,-1.228515625,patient,agent,0.875,patient
3,sells,magazine,easily,Something sells this magazine easily.,-0.42333984375,-1.0791015625,patient,agent,0.65576171875,patient
4,sells,hat,easily,Something sells this hat easily.,-0.326416015625,-1.294921875,patient,agent,0.968505859375,patient
5,sells,lotion,easily,Something sells this lotion easily.,-0.3916015625,-1.1416015625,patient,agent,0.75,patient
6,sells,album,easily,Something sells this album easily.,-0.56787109375,-0.84912109375,patient,agent,0.28125,patient
7,sells,car,easily,Something sells this car easily.,-0.393310546875,-1.1435546875,patient,agent,0.750244140625,patient
8,sells,suv,easily,Something sells this SUV easily.,-0.38232421875,-1.1640625,patient,agent,0.78173828125,patient
9,sells,product,easily,Something sells this product easily.,-0.374755859375,-1.21875,patient,agent,0.843994140625,patient
10,sells,make,easily,Something sells this make easily.,-0.391845703125,-1.1416015625,patient,agent,0.749755859375,patient
11,sells,item,easily,Something sells this item easily.,-0.30859375,-1.37109375,patient,agent,1.0625,patient
12,sells,cd,easily,Something sells this CD easily.,-0.61181640625,-0.79931640625,patient,agent,0.1875,patient
13,sells,drug,easily,Something sells this drug easily.,-0.45751953125,-1.0205078125,patient,agent,0.56298828125,patient
14,sells,snack,easily,Something sells this snack easily.,-0.50390625,-0.94140625,patient,agent,0.4375,patient
15,sells,salesman,easily,Something sells this salesman easily.,-0.412353515625,-1.099609375,patient,agent,0.687255859375,patient
16,sells,saleswoman,easily,Something sells this saleswoman easily.,-0.433837890625,-1.05859375,patient,agent,0.624755859375,patient
17,sells,businessman,easily,Something sells this businessman easily.,-0.49267578125,-0.96142578125,patient,agent,0.46875,patient
18,sells,businesswoman,easily,Something sells this businesswoman easily.,-0.4033203125,-1.1220703125,patient,agent,0.71875,patient
