noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-16.257864548
actor,1,1.0,-14.15221644412
aircraft,3,1.0,-17.4017580049
album,3,1.0,-18.089267931966667
animal,2,1.0,-17.638794823265002
announcer,2,1.0,-14.904212558535
artisan,4,1.0,-15.8987467632
artist,4,1.0,-12.843654226502501
author,2,1.0,-11.141339026619999
aviator,3,1.0,-13.478442222690001
backpack,2,1.0,-17.6026944929
backpacker,2,1.0,-15.856258824045
bag,2,1.0,-17.36243909987
baker,6,1.0,-10.295853071581668
barber,7,1.0,-8.561455028484286
basket,2,1.0,-17.116668042485
beard,3,1.0,-15.753077283833335
bedding,5,1.0,-17.63829658704
bike,4,1.0,-16.6031959157475
blanket,2,1.0,-17.426311165484996
blogger,2,1.0,-9.471378796375
board,4,1.0,-17.057807674685
book,3,1.0,-17.5511046913
bottle,2,1.0,-16.07345114155
bowl,2,1.0,-16.054768098929998
bread,3,1.0,-18.194541378999997
broadcaster,2,1.0,-15.872172882085
building,2,1.0,-17.398500524300005
bus,3,1.0,-16.328947143359997
busboy,5,1.0,-15.034443691748
businessman,3,1.0,-12.0401727778
businesswoman,3,1.0,-15.463822951980001
butcher,4,1.0,-13.793985179222501
cake,3,1.0,-18.48359767057333
cameraman,2,1.0,-8.37537010789
camper,2,1.0,-18.0867607289
canvas,4,1.0,-18.286566618575
captain,3,1.0,-7.272280892406667
car,12,1.0,-16.877509313261665
cardboard,4,1.0,-16.3667314328125
carpet,3,1.0,-17.690934702833335
carver,7,1.0,-13.64072742319143
caterer,3,1.0,-13.071415499566667
cd,3,1.0,-17.456203010299998
cellist,2,1.0,-7.903911539699999
cello,2,1.0,-16.67665131487
chauffeur,3,1.0,-10.900943095853334
chef,10,1.0,-13.151429046725003
choreography,1,1.0,-16.7504890256
clarinet,2,1.0,-13.033816326535
clarinetist,2,1.0,-8.551300004735
clay,6,1.0,-17.81584475381
cleaner,5,1.0,-12.820780006742002
clerk,2,1.0,-16.1139809186
cloth,8,1.0,-17.13351646120875
coat,2,1.0,-17.8924001818
code,2,1.0,-17.22899509667
comedian,1,1.0,-12.88370394006
concerto,1,1.0,-17.2989125117
confectioner,3,1.0,-14.988659051893334
container,2,1.0,-16.889899193155
convertible,3,1.0,-16.800256529733332
cook,6,1.0,-12.432717019775
cotton,4,1.0,-16.773328988240003
countertop,3,1.0,-17.248437231266667
crate,2,1.0,-18.039124616215
cushion,4,1.0,-15.832191212455
cut,4,1.0,-15.232582397222501
dancer,1,1.0,-13.66510826473
dealer,3,1.0,-9.67268509257
dish,2,1.0,-18.023556648350002
doctor,2,1.0,-10.80100162151
dough,3,1.0,-17.566437704176664
dressmaker,4,1.0,-10.881257533117498
driver,7,1.0,-12.188887594135716
drug,3,1.0,-17.835651126233333
drummer,2,1.0,-4.839848831
duffle,2,1.0,-17.685157243525
essay,4,1.0,-16.767425710365
essayist,2,1.0,-10.60190153854
fabric,20,1.0,-17.4903337499565
fillet,3,1.0,-18.514916695433335
fish,3,1.0,-17.901354075836668
floor,3,1.0,-17.39588447532333
flute,2,1.0,-15.5161343355
flutist,2,1.0,-11.691061240404999
food,2,1.0,-18.907988401115002
gem,4,1.0,-17.1778009770875
glass,4,1.0,-17.254239725177502
hairdresser,7,1.0,-13.68675402912857
handle,4,1.0,-14.2255957301175
hat,3,1.0,-17.5805741706
herb,3,1.0,-18.749341805966665
hiker,2,1.0,-15.618053544984999
housekeeper,3,1.0,-14.784635649326667
ice,7,1.0,-18.376011661677143
illustrator,4,1.0,-14.8874284659575
ingredient,3,1.0,-17.710566439866668
instrument,2,1.0,-16.9794719331
item,3,1.0,-18.5556773645
jacket,2,1.0,-17.813312761635
janitor,3,1.0,-11.198003892686666
jet,3,1.0,-14.311953301203332
jeweler,4,1.0,-14.304883892425
jewelry,3,1.0,-15.916264735966665
journalist,2,1.0,-8.1637213521
kite,3,1.0,-16.748498809733334
knob,4,1.0,-14.823711989715001
lady,5,1.0,-14.407874770185998
lake,2,1.0,-16.7462488977
landscape,2,1.0,-18.0278340978
letter,2,1.0,-15.0251730988
line,2,1.0,-16.61662743455
lotion,3,1.0,-18.03539851153333
lunchbox,2,1.0,-17.626584328299998
machine,8,1.0,-16.543164361158748
magazine,3,1.0,-17.255338232533333
maid,5,1.0,-15.492935668264
make,3,1.0,-16.257782588966666
man,5,1.0,-14.777644746138
marble,3,1.0,-17.80089949761
mason,3,1.0,-12.16120564557
material,4,1.0,-17.3592303918675
meat,7,1.0,-17.151510570801427
mirror,3,1.0,-15.795285190466664
model,2,1.0,-16.546599870315
motorcycle,4,1.0,-15.5981154754
motorist,4,1.0,-14.587284523125
mountain,2,1.0,-17.8170582916
mover,2,1.0,-17.5796142813
mushroom,3,1.0,-18.437783815046668
musician,3,1.0,-10.26951283791
narrator,2,1.0,-15.02468201565
notetaker,2,1.0,-14.03413608815
novel,3,1.0,-17.2709598118
novelist,2,1.0,-10.67618717013
orator,2,1.0,-15.572091546
packaging,4,1.0,-16.5743570282675
painter,4,1.0,-8.96457389963
panel,4,1.0,-17.791715081474997
paper,4,1.0,-16.827783333075004
passage,6,1.0,-17.782666899983333
pastry,3,1.0,-18.474396275666663
patissier,3,1.0,-11.307184856336667
pattern,5,1.0,-16.579730794352
peddler,3,1.0,-15.642651772599999
pepper,3,1.0,-18.269588865266666
person,30,1.0,-13.983999539270334
photographer,2,1.0,-10.13656589514
pianist,2,1.0,-10.182651028439999
piano,2,1.0,-15.147061960275
pie,3,1.0,-17.933732787213334
pilot,7,1.0,-10.892706695192857
pizza,3,1.0,-17.373577585246665
plane,3,1.0,-14.917541300453331
poem,2,1.0,-16.050429690199998
poet,2,1.0,-13.733599533444998
portraitist,4,1.0,-10.13384225169
pot,3,1.0,-16.339279882566668
potato,3,1.0,-17.855395909156666
potter,3,1.0,-12.521545611196666
product,3,1.0,-18.000612977156663
professor,2,1.0,-10.09695382205
proposal,2,1.0,-16.009290804305
pumpkin,4,1.0,-17.2100266039925
quilt,4,1.0,-18.2507499421
racer,4,1.0,-16.143240090250004
report,2,1.0,-15.63051075268
roadtripper,2,1.0,-17.90028615227
routine,1,1.0,-17.1474379623
salesman,3,1.0,-13.132855258866664
saleswoman,3,1.0,-13.487060929273333
salmon,3,1.0,-17.603602591149997
scene,1,1.0,-17.9108410857
screw,4,1.0,-14.1053434340625
scribe,2,1.0,-11.928044903725
script,2,1.0,-16.661954400764998
sculptor,7,1.0,-14.131622617947142
seamster,8,1.0,-11.99235920806375
seamstress,4,1.0,-6.746925988049999
section,2,1.0,-17.6622671559
shirt,2,1.0,-16.900877984144998
shopkeeper,3,1.0,-7.67524317306
sideburn,3,1.0,-15.7916726824
silk,4,1.0,-17.5575149462525
silverware,3,1.0,-16.752543007746667
singer,1,1.0,-13.13451227763
snack,3,1.0,-18.042122631233337
soloist,1,1.0,-11.55814389595
sonata,1,1.0,-18.22141836307
song,1,1.0,-17.162226347740003
steak,7,1.0,-18.506216228105718
stone,7,1.0,-18.63039811007714
stubble,3,1.0,-16.5344659134
student,4,1.0,-14.97479903213
suitcase,2,1.0,-16.26002401943
surface,7,1.0,-17.187069075147143
surgeon,4,1.0,-12.0361540400425
suv,6,1.0,-15.683700927916666
tailor,12,0.9166666666666666,-4.595874107118333
tank,3,1.0,-16.859255974866667
teacher,2,1.0,-11.435034337914999
telemarketer,3,1.0,-12.176947392883333
tent,2,1.0,-17.718398879920002
thread,4,1.0,-16.37728530295
toy,3,1.0,-18.093175104166665
tractor,3,1.0,-12.200523510883334
trader,3,1.0,-9.447980703446667
traveller,2,1.0,-16.6368003493
truck,3,1.0,-16.325984416266667
tub,2,1.0,-16.699620633485
tuna,3,1.0,-17.264637451613336
turkey,4,1.0,-18.4534082889125
upholsterer,4,1.0,-11.7693526554525
valve,4,1.0,-14.945594179770001
van,3,1.0,-15.1227538147
vegetable,3,1.0,-18.10473098382
vehicle,3,1.0,-16.669379838896667
verse,2,1.0,-17.36634812742
view,2,1.0,-17.17016513525
violin,2,1.0,-16.056363459750003
violinist,2,1.0,-11.621002782175
waiter,3,1.0,-15.885999180133334
waitress,3,1.0,-16.3842139371
wall,4,1.0,-17.7003335108375
window,3,1.0,-16.25100089375
windshield,5,1.0,-16.888916371066
woman,5,1.0,-15.082035784928001
wood,11,1.0,-17.97973460953909
wool,5,1.0,-17.703196404994
worker,4,1.0,-15.53073760009
wound,4,1.0,-15.6371045224375
yarn,5,1.0,-16.8269078653
