noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,1.1561279296875
actor,1,1.0,0.68701171875
aircraft,3,1.0,0.4791666666666667
album,3,1.0,0.07291666666666667
animal,2,1.0,0.25
announcer,2,1.0,0.21875
artisan,4,1.0,0.5079345703125
artist,4,1.0,0.2265625
author,2,1.0,0.671875
aviator,3,1.0,0.4896647135416667
backpack,2,1.0,0.1875
backpacker,2,1.0,0.109375
bag,2,1.0,0.5621337890625
baker,6,1.0,0.265625
barber,7,1.0,0.18303571428571427
basket,2,1.0,0.34375
beard,3,1.0,0.3333333333333333
bedding,5,1.0,0.543798828125
bike,4,1.0,0.4219970703125
blanket,2,1.0,0.203125
blogger,2,1.0,0.328125
board,4,1.0,0.1171875
book,3,1.0,0.47900390625
bottle,2,1.0,0.421875
bowl,2,1.0,0.5313720703125
bread,3,1.0,0.7709147135416666
broadcaster,2,1.0,0.3125
building,2,1.0,0.7655029296875
bus,3,1.0,0.4374186197916667
busboy,5,1.0,0.33125
businessman,3,0.0,-0.07291666666666667
businesswoman,3,1.0,0.2604166666666667
butcher,4,0.75,0.0234375
cake,3,1.0,0.593505859375
cameraman,2,0.0,-0.09375
camper,2,1.0,0.203125
canvas,4,1.0,0.3125
captain,3,1.0,0.2708333333333333
car,12,1.0,0.3958333333333333
cardboard,4,1.0,0.2109375
carpet,3,1.0,0.7085774739583334
carver,7,0.42857142857142855,-0.026785714285714284
caterer,3,0.6666666666666666,-0.0625
cd,3,0.3333333333333333,-0.03125
cellist,2,1.0,0.359375
cello,2,1.0,0.4844970703125
chauffeur,3,1.0,0.125
chef,10,0.9,0.175
choreography,1,1.0,0.53125
clarinet,2,1.0,0.6876220703125
clarinetist,2,1.0,0.5626220703125
clay,6,1.0,0.6195475260416666
cleaner,5,1.0,0.4
clerk,2,1.0,0.15625
cloth,8,1.0,0.45703125
coat,2,1.0,0.5001220703125
code,2,1.0,0.46875
comedian,1,1.0,0.3125
concerto,1,1.0,0.531494140625
confectioner,3,1.0,0.20833333333333334
container,2,1.0,0.3125
convertible,3,1.0,0.4375
cook,6,0.6666666666666666,0.052083333333333336
cotton,4,1.0,0.515625
countertop,3,1.0,0.4895833333333333
crate,2,1.0,0.390625
cushion,4,1.0,0.296875
cut,4,1.0,0.60162353515625
dancer,1,1.0,0.25
dealer,3,0.3333333333333333,-0.020833333333333332
dish,2,1.0,0.5936279296875
doctor,2,0.5,-0.046875
dough,3,1.0,0.6563313802083334
dressmaker,4,0.0,-0.1875
driver,7,0.8571428571428571,0.03571428571428571
drug,3,1.0,0.458251953125
drummer,2,1.0,0.09375
duffle,2,1.0,0.4530029296875
essay,4,1.0,0.83575439453125
essayist,2,1.0,0.6248779296875
fabric,20,1.0,0.48907470703125
fillet,3,1.0,0.17708333333333334
fish,3,0.6666666666666666,0.07291666666666667
floor,3,1.0,0.489501953125
flute,2,1.0,0.6409912109375
flutist,2,1.0,0.125
food,2,1.0,0.531494140625
gem,4,1.0,0.88275146484375
glass,4,1.0,0.56231689453125
hairdresser,7,0.8571428571428571,0.0625
handle,4,1.0,0.7186279296875
hat,3,1.0,0.67724609375
herb,3,1.0,0.34375
hiker,2,0.5,-0.03125
housekeeper,3,1.0,0.13541666666666666
ice,7,1.0,0.5980398995535714
illustrator,4,1.0,0.35162353515625
ingredient,3,1.0,0.5520833333333334
instrument,2,1.0,0.547119140625
item,3,1.0,0.6874186197916666
jacket,2,1.0,0.4998779296875
janitor,3,1.0,0.21875
jet,3,1.0,0.822998046875
jeweler,4,1.0,0.1953125
jewelry,3,1.0,0.5836588541666666
journalist,2,1.0,0.234375
kite,3,1.0,0.8540852864583334
knob,4,1.0,0.67962646484375
lady,5,1.0,0.1
lake,2,1.0,0.09375
landscape,2,1.0,0.4688720703125
letter,2,1.0,0.8592529296875
line,2,1.0,1.0155029296875
