noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,0.0,1.0,0.28125
actor,1,1.0,1.0,0.484375
aircraft,3,0.0,1.0,0.9010416666666666
album,3,0.0,0.0,0.1875
animal,2,0.0,0.0,0.3359375
announcer,2,0.0,0.0,-0.0703125
artisan,4,0.0,0.0,-0.2890625
artist,4,0.75,0.75,0.046875
author,2,1.0,1.0,0.5626220703125
aviator,3,1.0,1.0,0.8855794270833334
backpack,2,0.0,1.0,0.0625
backpacker,2,1.0,1.0,0.1484375
bag,2,1.0,0.0,-0.078125
baker,6,0.16666666666666666,0.16666666666666666,-0.09375
barber,7,0.0,1.0,-0.571533203125
basket,2,1.0,1.0,-0.1953125
beard,3,1.0,1.0,-0.1875
bedding,5,0.6,0.6,-0.090625
bike,4,0.0,0.0,0.125
blanket,2,1.0,1.0,-0.234375
blogger,2,1.0,1.0,0.421875
board,4,1.0,1.0,-0.16015625
book,3,0.0,1.0,0.4009602864583333
bottle,2,0.0,0.0,0.1015625
bowl,2,1.0,1.0,-0.1484375
bread,3,0.3333333333333333,0.3333333333333333,0.015625
broadcaster,2,0.0,0.0,-0.0546875
building,2,0.0,1.0,0.140625
bus,3,0.0,1.0,0.234375
busboy,5,0.2,0.2,-0.175
businessman,3,1.0,1.0,0.5523274739583334
businesswoman,3,1.0,1.0,0.3697916666666667
butcher,4,0.0,1.0,-0.32421875
cake,3,1.0,1.0,-0.3072916666666667
cameraman,2,1.0,1.0,0.0859375
camper,2,1.0,1.0,0.1171875
canvas,4,0.0,0.0,0.15234375
captain,3,1.0,1.0,1.1924641927083333
car,12,0.0,1.0,0.45697021484375
cardboard,4,1.0,1.0,-0.08203125
carpet,3,0.3333333333333333,0.3333333333333333,0.010416666666666666
carver,7,0.0,1.0,-0.40841238839285715
caterer,3,0.0,1.0,-0.23958333333333334
cd,3,0.6666666666666666,0.3333333333333333,-0.057291666666666664
cellist,2,0.0,1.0,-0.2890625
cello,2,1.0,1.0,-0.3984375
chauffeur,3,1.0,1.0,0.3125
chef,10,0.2,0.2,-0.09375
choreography,1,1.0,1.0,-0.390625
clarinet,2,1.0,1.0,-0.34375
clarinetist,2,0.0,1.0,-0.296875
clay,6,0.3333333333333333,0.3333333333333333,0.09895833333333333
cleaner,5,1.0,1.0,0.25625
clerk,2,0.0,0.0,-0.25
cloth,8,1.0,1.0,-0.234344482421875
coat,2,1.0,0.0,-0.09375
code,2,0.0,1.0,0.3984375
comedian,1,0.0,0.0,-0.125
concerto,1,1.0,1.0,-0.4375
confectioner,3,0.0,1.0,-0.505126953125
container,2,1.0,1.0,-0.125
convertible,3,0.0,1.0,0.1875
cook,6,0.0,0.0,-0.2968343098958333
cotton,4,1.0,1.0,-0.37890625
countertop,3,0.0,0.0,0.2552083333333333
crate,2,1.0,1.0,-0.3515625
cushion,4,0.0,0.0,0.015625
cut,4,1.0,1.0,-0.33984375
dancer,1,0.0,1.0,-0.265625
dealer,3,1.0,1.0,0.7080891927083334
dish,2,1.0,1.0,-0.1640625
doctor,2,0.5,0.5,-0.0390625
dough,3,0.3333333333333333,0.3333333333333333,0.03125
dressmaker,4,0.0,1.0,-0.30859375
driver,7,1.0,1.0,0.34375
drug,3,0.0,0.0,0.4166666666666667
drummer,2,0.0,1.0,-0.6798095703125
duffle,2,0.0,0.0,0.03125
essay,4,0.0,1.0,0.19140625
essayist,2,1.0,1.0,0.5703125
fabric,20,0.9,0.9,-0.1375
fillet,3,1.0,1.0,-0.4947916666666667
fish,3,1.0,1.0,-0.234375
floor,3,0.3333333333333333,0.3333333333333333,0.046875
flute,2,1.0,1.0,-0.4765625
flutist,2,0.0,1.0,-0.34375
food,2,0.0,0.0,0.140625
gem,4,1.0,1.0,-0.46868896484375
glass,4,0.0,0.0,0.18359375
hairdresser,7,0.0,1.0,-0.33482142857142855
handle,4,0.0,1.0,0.2890625
hat,3,0.0,0.0,0.2760416666666667
herb,3,0.3333333333333333,0.6666666666666666,0.010416666666666666
hiker,2,0.0,0.0,-0.09375
housekeeper,3,0.0,0.0,-0.203125
ice,7,1.0,1.0,-0.15178571428571427
illustrator,4,1.0,1.0,0.12109375
ingredient,3,0.0,1.0,0.4271647135416667
instrument,2,0.0,0.0,0.0234375
item,3,0.0,1.0,0.65087890625
jacket,2,0.5,0.5,-0.0078125
janitor,3,1.0,1.0,0.23958333333333334
jet,3,0.0,1.0,0.395751953125
jeweler,4,0.0,1.0,-0.6173095703125
jewelry,3,0.6666666666666666,0.6666666666666666,-0.10416666666666667
journalist,2,1.0,1.0,0.7734375
kite,3,0.0,1.0,0.598876953125
knob,4,0.0,0.0,0.2265625
lady,5,0.0,0.0,-0.234375
lake,2,0.5,0.5,0.0078125
landscape,2,0.0,1.0,0.5465087890625
letter,2,0.0,1.0,0.6092529296875
line,2,0.0,1.0,0.5626220703125
lotion,3,0.0,1.0,0.6197916666666666
lunchbox,2,1.0,1.0,-0.3515625
machine,8,0.75,0.75,0.05078125
magazine,3,0.0,1.0,0.7705891927083334
maid,5,0.8,0.8,0.01875
make,3,0.0,1.0,0.3854166666666667
man,5,0.8,0.8,-0.003125
marble,3,1.0,1.0,-0.2916666666666667
mason,3,0.0,1.0,-0.2916666666666667
material,4,0.0,0.0,0.39459228515625
meat,7,0.7142857142857143,0.7142857142857143,-0.044642857142857144
mirror,3,0.3333333333333333,0.3333333333333333,0.020833333333333332
model,2,0.5,0.5,0.0
motorcycle,4,0.0,1.0,0.359375
motorist,4,1.0,1.0,0.56634521484375
mountain,2,0.5,0.5,-0.0234375
mover,2,1.0,1.0,0.3828125
mushroom,3,0.3333333333333333,0.6666666666666666,-0.015625
musician,3,0.0,1.0,-0.515380859375
narrator,2,1.0,1.0,0.1875
notetaker,2,1.0,1.0,0.1484375
novel,3,0.0,1.0,1.0936686197916667
novelist,2,1.0,1.0,0.6331787109375
orator,2,1.0,1.0,0.2734375
packaging,4,0.0,0.0,0.19140625
painter,4,0.75,0.75,0.05859375
panel,4,0.0,0.0,0.17578125
paper,4,0.25,0.25,-0.00390625
passage,6,0.0,1.0,0.13020833333333334
pastry,3,1.0,1.0,-0.10416666666666667
patissier,3,0.0,1.0,-0.34375
pattern,5,0.2,0.2,0.01875
peddler,3,1.0,1.0,0.296875
pepper,3,0.0,1.0,0.17708333333333334
person,30,0.8,0.8,0.15624186197916667
photographer,2,1.0,0.0,0.234375
pianist,2,0.0,1.0,-0.390625
piano,2,1.0,1.0,-0.6483154296875
pie,3,0.6666666666666666,0.3333333333333333,-0.08854166666666667
pilot,7,1.0,1.0,1.0066615513392858
pizza,3,1.0,1.0,-0.20833333333333334
plane,3,0.0,1.0,0.7288411458333334
poem,2,1.0,0.0,-0.09375
poet,2,1.0,1.0,0.375
portraitist,4,0.75,0.25,0.05859375
pot,3,0.3333333333333333,0.3333333333333333,0.052083333333333336
potato,3,0.6666666666666666,0.6666666666666666,-0.0625
potter,3,0.0,1.0,-0.3489583333333333
product,3,0.0,1.0,0.59912109375
professor,2,0.5,0.5,-0.078125
proposal,2,0.0,1.0,0.5782470703125
pumpkin,4,1.0,1.0,-0.58978271484375
quilt,4,1.0,1.0,-0.2421875
racer,4,0.75,0.25,0.02734375
report,2,0.0,1.0,0.0078125
roadtripper,2,1.0,1.0,0.2890625
routine,1,0.0,1.0,0.265625
salesman,3,1.0,1.0,1.2966715494791667
saleswoman,3,1.0,1.0,1.08349609375
salmon,3,1.0,0.0,-0.16666666666666666
scene,1,0.0,1.0,0.40625
screw,4,0.0,0.0,0.25390625
scribe,2,0.0,0.0,-0.0625
script,2,0.0,1.0,0.125
sculptor,7,0.0,1.0,-0.39512416294642855
seamster,8,0.0,1.0,-0.318359375
seamstress,4,0.0,1.0,-0.48822021484375
section,2,0.0,1.0,0.28125
shirt,2,0.5,0.5,-0.0078125
shopkeeper,3,1.0,1.0,0.4634602864583333
sideburn,3,1.0,1.0,-0.375
silk,4,1.0,1.0,-0.20703125
silverware,3,0.3333333333333333,0.3333333333333333,0.057291666666666664
singer,1,0.0,0.0,-0.109375
snack,3,0.0,0.0,0.07291666666666667
soloist,1,1.0,1.0,0.21875
sonata,1,1.0,0.0,-0.296875
song,1,1.0,0.0,-0.40625
