noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-1.4299969673156738,-0.5196203589439392,patient,patient,-0.9103766083717346,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-1.0553827285766602,-0.943503439426422,agent,patient,-0.11187928915023815,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-1.8197219371795648,-0.280880719423294,patient,patient,-1.5388412177562707,0.5512745470387167,0.58333333325,1.176470588
album,-2.0793678760528564,-0.2023041397333145,patient,patient,-1.877063736319542,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-1.4742631912231443,-0.5065650939941406,patient,patient,-0.9676980972290037,0.6993929901941651,0.72222222225,1.281045752
announcer,-1.1347379684448242,-1.049973487854004,agent,patient,-0.08476448059082031,0.9088548566583649,0.9444444445,0.1830065359
artisan,-1.1284452676773071,-0.5642286539077759,agent,patient,-0.5642166137695312,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-1.558398723602295,-0.4960561096668243,agent,patient,-1.0623426139354706,0.8388102441595283,0.9305555555,0.2124183007
author,-0.6424397230148315,-1.2660521268844604,agent,agent,0.6236124038696289,0.9103466492053656,0.888888889,0.4967320261
aviator,-1.0944973230361938,-0.6267648935317993,agent,patient,-0.46773242950439453,0.6835275033180946,0.9444444445,0.1830065359
backpack,-2.0160117149353027,-0.2446484267711639,patient,patient,-1.7713632881641388,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-1.4969993829727173,-0.3978000581264496,agent,patient,-1.0991993248462677,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-2.30448317527771,-0.1947897225618362,patient,patient,-2.1096934527158737,0.14003512108607,0.23611111099999998,0.7614379085
baker,-1.4808675050735474,-0.39405357837677,agent,patient,-1.0868139266967773,0.8327493152398071,0.875,0.7352941176
barber,-1.715031623840332,-0.3121575713157654,agent,patient,-1.4028740525245667,0.7248762775364598,0.9305555555,0.2124183007
