noun,num_counts,accuracy,avg_LL_delta
abstract,2,0.5,-0.11787759500000008
actor,1,0.0,4.479816234
aircraft,3,0.0,2.6824136133333334
album,3,0.3333333333333333,0.8861684313333335
animal,2,1.0,-0.57448887
announcer,2,0.0,4.78604712
artisan,4,0.0,2.20809226075
artist,4,0.25,1.5134139087499998
author,2,0.0,3.2229304235000003
aviator,3,0.0,3.2026589223333333
backpack,2,0.5,-1.121633075
backpacker,2,0.5,-0.83096101
bag,2,0.5,-1.0199263200000002
baker,6,0.6666666666666666,-0.19677137000000003
barber,7,0.0,4.3340871687857145
basket,2,1.0,-2.001398355
beard,3,0.6666666666666666,-0.23186112999999994
bedding,5,1.0,-1.6444208340000004
bike,4,1.0,-2.45090783175
blanket,2,1.0,-2.8188437564999997
blogger,2,0.0,3.1109627215
board,4,0.5,0.10667004499999999
book,3,0.0,1.6706011366666669
bottle,2,1.0,-1.346025915
bowl,2,1.0,-3.17008199
bread,3,1.0,-2.8307662743333335
broadcaster,2,0.0,3.4327615385000003
building,2,0.0,0.76686668
bus,3,0.0,2.62696326
busboy,5,0.2,0.728694962
businessman,3,0.0,5.313727537999999
businesswoman,3,0.0,5.546059713000001
butcher,4,0.0,4.332364542375
cake,3,1.0,-2.6048444466666667
cameraman,2,0.0,2.462709862
camper,2,1.0,-0.9688976699999999
canvas,4,1.0,-1.1384337249999998
captain,3,0.0,4.051764585333333
car,12,0.5,-0.3028423258333333
cardboard,4,0.25,0.7137551375
carpet,3,1.0,-0.8951232466666669
carver,7,0.0,3.364754888857143
caterer,3,0.3333333333333333,0.061113199999999986
cd,3,0.0,1.1439000046666667
cellist,2,0.5,0.08238127499999999
cello,2,1.0,-0.7480794000000001
chauffeur,3,0.0,6.064638119833333
chef,10,0.0,2.6802397642000004
choreography,1,0.0,3.00461481
clarinet,2,0.5,0.09676048999999998
clarinetist,2,0.0,1.26099292
clay,6,0.6666666666666666,-0.57146529
cleaner,5,0.0,2.8267089802000003
clerk,2,0.5,0.6086752449999999
cloth,8,1.0,-1.767563128875
coat,2,1.0,-1.8335133
code,2,0.0,4.6837160125
comedian,1,0.0,5.880391741
concerto,1,0.0,2.686248185
confectioner,3,0.3333333333333333,0.02984389666666663
container,2,0.5,-0.13975698000000003
convertible,3,0.0,2.0721474566666664
cook,6,0.5,-0.17315826666666667
cotton,4,1.0,-1.6344392335000002
countertop,3,0.6666666666666666,0.06394388666666669
crate,2,0.5,0.34398531500000007
cushion,4,1.0,-2.8091327385000002
cut,4,1.0,-1.9271929675
dancer,1,0.0,4.081431122000001
dealer,3,0.0,6.390238711666666
dish,2,1.0,-3.658260755
doctor,2,0.0,6.5768357168
dough,3,1.0,-1.9864462033333334
dressmaker,4,0.25,0.6951400852500002
driver,7,0.0,3.334647080142857
drug,3,0.0,5.475985454333333
drummer,2,0.0,0.47448137999999995
duffle,2,0.5,-0.37825759999999997
essay,4,1.0,-1.8005961925
essayist,2,0.0,5.6396285945
fabric,20,0.8,-1.2932909057500002
fillet,3,1.0,-4.0546533296666665
fish,3,1.0,-3.712849262666666
floor,3,0.6666666666666666,-0.8057631700000001
flute,2,0.5,-0.02962653500000001
flutist,2,0.0,1.114450315
food,2,1.0,-2.0287120224999997
gem,4,0.0,1.7872062562500002
glass,4,1.0,-1.8059527789999998
hairdresser,7,0.0,3.2480590599999997
handle,4,0.0,5.079624374
hat,3,0.0,2.3954082333333333
herb,3,1.0,-1.6898265866666666
hiker,2,1.0,-1.559472685
housekeeper,3,0.0,2.56171031
ice,7,0.0,1.6230456677142857
illustrator,4,0.25,0.6531115999999999
ingredient,3,1.0,-2.4570959953333333
instrument,2,1.0,-1.560086275
item,3,0.0,2.340202316666667
jacket,2,1.0,-1.59512586
janitor,3,0.0,3.595425932
jet,3,0.0,4.15775425
jeweler,4,0.0,4.241051171
jewelry,3,0.6666666666666666,-0.4298286433333333
journalist,2,0.0,5.4102215114
kite,3,1.0,-1.0590676366666667
knob,4,0.0,3.29088624275
lady,5,1.0,-4.0907198678
lake,2,1.0,-1.440799555
landscape,2,1.0,-1.83874758
letter,2,1.0,-0.863701675
line,2,1.0,-1.9176389850000002
lotion,3,0.0,3.602477401666667
lunchbox,2,1.0,-1.85379119
machine,8,0.25,2.4586629665
magazine,3,0.0,1.9978843373333335
maid,5,0.2,1.5141273248
make,3,0.0,3.0353195396666663
man,5,0.8,-1.7699644272000001
marble,3,0.6666666666666666,-0.3114884600000001
mason,3,0.0,2.1466011716666666
material,4,1.0,-2.97645323425
meat,7,0.42857142857142855,-0.16918202028571455
mirror,3,0.0,2.3028901973333333
model,2,1.0,-0.594279185
motorcycle,4,0.5,-0.5914009025
motorist,4,0.5,0.16611585750000002
mountain,2,1.0,-0.4445556949999999
mover,2,0.0,0.89607164
mushroom,3,1.0,-1.87880906
musician,3,0.0,2.066413075333333
narrator,2,0.0,2.2096908925000003
notetaker,2,0.0,3.5313496365
novel,3,0.0,2.3314401466666665
novelist,2,0.0,6.28508186985
orator,2,0.0,1.968338915
packaging,4,0.0,1.662755655
painter,4,0.0,2.20873184075
panel,4,1.0,-1.7022617707499998
paper,4,0.25,0.7671504324999999
passage,6,0.8333333333333334,-1.5644432883333332
pastry,3,1.0,-4.590457942333334
patissier,3,0.6666666666666666,-0.12677689000000006
pattern,5,1.0,-2.629417332
peddler,3,0.0,4.036201726
pepper,3,1.0,-3.15204349
person,30,0.4666666666666667,-0.14349201959999996
photographer,2,0.0,2.044236435
pianist,2,0.0,1.174665975
piano,2,0.0,1.55095932
pie,3,1.0,-3.2867688403333335
