id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,This toy sells easily.,-0.3837890625,-1.2900390625,patient,agent,0.90625,patient
1,sells,book,easily,This book sells easily.,-0.464111328125,-1.1513671875,patient,agent,0.687255859375,patient
2,sells,novel,easily,This novel sells easily.,-0.40283203125,-1.26171875,patient,agent,0.85888671875,patient
3,sells,magazine,easily,This magazine sells easily.,-0.435546875,-1.201171875,patient,agent,0.765625,patient
4,sells,hat,easily,This hat sells easily.,-0.35546875,-1.37109375,patient,agent,1.015625,patient
5,sells,lotion,easily,This lotion sells easily.,-0.39208984375,-1.251953125,patient,agent,0.85986328125,patient
6,sells,album,easily,This album sells easily.,-0.4150390625,-1.2275390625,patient,agent,0.8125,patient
7,sells,car,easily,This car sells easily.,-0.4345703125,-1.1845703125,patient,agent,0.75,patient
8,sells,suv,easily,This SUV sells easily.,-0.363525390625,-1.34765625,patient,agent,0.984130859375,patient
9,sells,product,easily,This product sells easily.,-0.40478515625,-1.2490234375,patient,agent,0.84423828125,patient
10,sells,make,easily,This make sells easily.,-0.4697265625,-1.1259765625,patient,agent,0.65625,patient
11,sells,item,easily,This item sells easily.,-0.470947265625,-1.142578125,patient,agent,0.671630859375,patient
12,sells,cd,easily,This CD sells easily.,-0.44970703125,-1.1689453125,patient,agent,0.71923828125,patient
13,sells,drug,easily,This drug sells easily.,-0.458740234375,-1.099609375,patient,agent,0.640869140625,patient
14,sells,snack,easily,This snack sells easily.,-0.4130859375,-1.2255859375,patient,agent,0.8125,patient
15,sells,salesman,easily,This salesman sells easily.,-0.327880859375,-1.375,agent,agent,1.047119140625,patient
16,sells,saleswoman,easily,This saleswoman sells easily.,-0.31640625,-1.39453125,agent,agent,1.078125,patient
17,sells,businessman,easily,This businessman sells easily.,-0.342041015625,-1.341796875,agent,agent,0.999755859375,patient
18,sells,businesswoman,easily,This businesswoman sells easily.,-0.356689453125,-1.2939453125,agent,agent,0.937255859375,patient
19,sells,trader,easily,This trader sells easily.,-0.352783203125,-1.3056640625,agent,agent,0.952880859375,patient
