noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-0.79433066,-0.9208608,patient,agent,0.12653014000000007,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-0.45001718,-1.2446393,agent,agent,0.79462212,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-0.47214124,-1.0752372,patient,agent,0.6030959599999999,0.5512745470387167,0.58333333325,1.176470588
album,-0.661102,-0.8421553,patient,agent,0.18105330000000008,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-0.61820894,-0.845542,patient,agent,0.22733305999999998,0.6993929901941651,0.72222222225,1.281045752
announcer,-0.2534553,-1.6983749,agent,agent,1.4449196,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.17680487,-2.1102738,agent,agent,1.9334689299999999,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-0.29413617,-1.5450554,agent,agent,1.25091923,0.8388102441595283,0.9305555555,0.2124183007
author,-0.24436268,-1.7126627,agent,agent,1.46830002,0.9103466492053656,0.888888889,0.4967320261
aviator,-0.24300995,-1.6945231,agent,agent,1.45151315,0.6835275033180946,0.9444444445,0.1830065359
backpack,-0.9651193,-0.53207546,patient,patient,-0.43304384000000007,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-0.63741916,-0.81382984,agent,agent,0.17641068000000004,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-1.0366112,-0.5465282,patient,patient,-0.49008300000000005,0.14003512108607,0.23611111099999998,0.7614379085
baker,-0.21508434,-1.6661687,agent,agent,1.45108436,0.8327493152398071,0.875,0.7352941176
barber,-0.35286006,-1.2762494,agent,agent,0.92338934,0.7248762775364598,0.9305555555,0.2124183007
basket,-1.0267167,-0.49233472,patient,patient,-0.5343819799999999,0.2088464198880839,0.19444444449999998,1.006535948
beard,-0.8108603,-0.665711,patient,patient,-0.14514929999999993,0.3522682168119178,0.15277777775,0.4869281046
bedding,-1.093945,-0.44186646,patient,patient,-0.65207854,0.3901065107242925,0.15277777775,0.839869281
bike,-0.6559743,-0.7993587,patient,agent,0.14338439999999997,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-1.0404199,-0.5163007,patient,patient,-0.5241192000000001,0.154494679287436,0.18055555550000002,0.6830065359
blogger,-0.3845351,-1.2576278,agent,agent,0.8730927,0.8292682926829268,0.861111111,0.614379085
board,-0.8531472,-0.7047589,patient,patient,-0.14838830000000003,0.7414235775059675,0.18055555550000002,0.5653594771
book,-0.80515647,-0.6941564,patient,patient,-0.11100007,0.5020426434046468,0.29166666674999997,0.9705882353
bottle,-0.79670644,-0.6314518,patient,patient,-0.16525464,0.1436385818924487,0.18055555550000002,1.035947712
bowl,-0.9272487,-0.53853285,patient,patient,-0.3887158500000001,0.2281092633291224,0.13888888900000002,0.3790849673
bread,-0.7726627,-0.6665262,patient,patient,-0.10613650000000008,0.2154453347938708,0.13888888900000002,0.3790849673
broadcaster,-0.34180084,-1.4563082,agent,agent,1.1145073600000002,0.8976559616094499,0.888888889,0.3790849673
building,-0.575073,-0.88113046,patient,agent,0.30605746,0.5989896090029184,0.22222222225,0.9281045752
bus,-0.62273365,-0.82922167,patient,agent,0.20648802,0.3936552556306598,0.54166666675,1.205882353
busboy,-0.505913,-0.9746591,agent,agent,0.46874610000000005,0.7171145685997171,0.8194444445,0.5653594771
businessman,-0.36614436,-1.3268696,agent,agent,0.9607252399999999,0.8271439509954058,0.9027777777499999,0.4869281046
businesswoman,-0.20363666,-1.6592987,agent,agent,1.45566204,0.7570036540803897,0.9305555555,0.3300653595
butcher,-0.27183774,-1.5563852,agent,agent,1.28454746,0.7276066412378339,0.9027777777499999,0.3692810458
cake,-0.7145195,-0.7312603,patient,agent,0.0167408,0.230019370690888,0.16666666675000003,0.7058823529
cameraman,-0.23424843,-1.6511223,agent,agent,1.4168738699999999,0.705324074074074,0.875,0.6176470588
camper,-0.73931694,-0.7025815,agent,patient,-0.036735440000000064,0.7956975142651014,0.8194444445,1.153594771
canvas,-0.6818862,-0.75273305,patient,agent,0.07084685000000002,0.3871303934847232,0.125,0.3823529412
captain,-0.320724,-1.3983393,agent,agent,1.0776153,0.7774360758884372,0.9027777777499999,0.3692810458
car,-0.527347,-0.9854311,patient,agent,0.4580841,0.3570064841756182,0.52777777775,1.163398693
cardboard,-0.9721813,-0.55082506,patient,patient,-0.42135624000000005,0.3166576037701649,0.13888888900000002,0.7320261438
carpet,-0.9853569,-0.51690066,patient,patient,-0.46845623999999997,0.5206320574119812,0.13888888900000002,0.3790849673
carver,-0.35173935,-1.2845129,agent,agent,0.93277355,0.8386251851851851,0.888888889,0.3790849673
caterer,-0.37221676,-1.2328238,agent,agent,0.8606070400000001,0.5684324715241367,0.875,0.5
cd,-0.65948933,-0.8703439,patient,agent,0.21085456999999996,0.6047404328075499,0.25,0.8235294118
cellist,-0.38241723,-1.232509,agent,agent,0.8500917700000001,0.6043249561659848,0.9166666667500001,0.3529411765
cello,-0.9964093,-0.5428355,patient,patient,-0.4535738,0.2123671183964943,0.26388888899999996,1.349673203
chauffeur,-0.25490928,-1.5652808,agent,agent,1.31037152,0.7000186396947015,0.8194444445,0.9183006536
chef,-0.22137855,-1.7017062,agent,agent,1.48032765,0.6582873608978369,0.9027777777499999,0.3692810458
choreography,-0.45906562,-1.1388639,patient,agent,0.67979828,0.661941251596424,0.3194444445,0.9183006536
clarinet,-0.53031814,-0.874696,patient,agent,0.34437786000000004,0.3516357728380474,0.26388888899999996,1.349673203
clarinetist,-0.2966891,-1.4724699,agent,agent,1.1757808,0.7790178571428571,0.875,0.9705882353
clay,-0.82250494,-0.6360234,patient,patient,-0.18648153999999995,0.72759543969391,0.09722222224999999,0.7222222222
cleaner,-0.2866036,-1.5397767,agent,agent,1.2531731,0.3573058275501473,0.7916666667500001,0.6176470588
clerk,-0.2569451,-1.4911613,agent,agent,1.2342161999999999,0.7568317979152734,0.8194444445,0.5653594771
cloth,-0.80463225,-0.68875813,patient,patient,-0.11587412000000008,0.2985090774863912,0.15277777775,0.9575163399
coat,-0.8092037,-0.6992702,patient,patient,-0.10993350000000002,0.2074233122822833,0.18055555550000002,0.6830065359
code,-0.6111095,-0.904833,patient,agent,0.2937235,0.4440540805082204,0.47222222225,1.751633987
comedian,-0.40663072,-1.2301284,agent,agent,0.8234976799999999,0.7264500011783838,0.9166666667500001,0.2352941176
concerto,-0.45765036,-1.1300302,patient,agent,0.6723798400000001,0.3575925594705777,0.33333333325000003,1.294117647
confectioner,-0.23893838,-1.6300669,agent,agent,1.39112852,0.788134135855546,0.888888889,0.3790849673
container,-0.83949476,-0.7337764,patient,patient,-0.10571836000000001,0.4130819652046067,0.3055555555,0.8888888889
convertible,-0.60638696,-0.8956784,patient,agent,0.28929143999999996,0.333927888903045,0.40277777775,1.075163399
cook,-0.27489588,-1.5001868,agent,agent,1.22529092,0.771662128955022,0.8472222222500001,0.9575163399
cotton,-0.7915831,-0.6734967,patient,patient,-0.11808640000000004,0.5096950117448502,0.11111111099999998,0.7320261438
countertop,-0.8603546,-0.63275063,patient,patient,-0.22760397,0.4369747899159664,0.06944444449999998,0.3300653595
crate,-0.9084897,-0.5214927,patient,patient,-0.3869969999999999,0.3601158910417259,0.13888888900000002,0.614379085
cushion,-0.93280387,-0.5742975,patient,patient,-0.35850636999999996,0.2348091623636633,0.125,0.3823529412
cut,-0.7096731,-0.7863938,patient,agent,0.07672070000000009,0.37019957940763,0.25,0.8235294118
dancer,-0.39919084,-1.187189,agent,agent,0.7879981600000001,0.7019863911947872,0.875,0.2647058824
dealer,-0.16677943,-1.8308407,agent,agent,1.66406127,0.7802627606935202,0.8472222222500001,0.6045751634
dish,-0.7357392,-0.6516846,patient,patient,-0.08405460000000009,0.3054778558808377,0.16666666675000003,0.7058823529
doctor,-0.1606774,-2.022879,agent,agent,1.8622016000000001,0.727197186722784,0.9166666667500001,0.3529411765
dough,-0.7185937,-0.7847856,patient,agent,0.06619189999999997,0.2847394090753257,0.22222222225,1.045751634
dressmaker,-0.16865471,-1.9589721,agent,agent,1.79031739,0.7181686791925032,0.888888889,0.614379085
driver,-0.25058916,-1.6207368,agent,agent,1.3701476399999999,0.7163646518408429,0.875,0.2647058824
drug,-0.5534161,-1.0176647,patient,agent,0.4642486000000001,0.6016625445473285,0.41666666674999997,1.411764706
drummer,-0.37235543,-1.2698804,agent,agent,0.8975249699999999,0.6652377441314151,0.888888889,0.3790849673
duffle,-1.0190723,-0.51123315,patient,patient,-0.5078391499999999,0.5681492109038737,0.125,0.3823529412
essay,-0.58683574,-0.91861504,patient,agent,0.3317793,0.4579251467157587,0.29166666674999997,0.9705882353
essayist,-0.22571601,-1.7379918,agent,agent,1.5122757900000001,0.83241330502477,0.9166666667500001,0.3529411765
fabric,-0.67721283,-0.7220258,patient,agent,0.04481297000000006,0.4367859577448622,0.08333333324999997,0.4705882353
fillet,-1.183411,-0.4041066,patient,patient,-0.7793044,0.4050479800016128,0.06944444449999998,0.4477124183
fish,-0.96847975,-0.52645934,patient,patient,-0.4420204099999999,0.466691092091373,0.5694444445,0.8006535948
floor,-0.94926095,-0.54810697,patient,patient,-0.40115398,0.3981600225925663,0.09722222224999999,0.3692810458
flute,-0.7455963,-0.7647793,patient,agent,0.01918300000000006,0.2487283060154625,0.29166666674999997,0.9705882353
flutist,-0.3297884,-1.3504525,agent,agent,1.0206641,0.5428265524625268,0.9027777777499999,0.3692810458
food,-0.54907596,-0.9229459,patient,agent,0.37386993999999996,0.279496251612914,0.26388888899999996,0.8790849673
gem,-1.0252222,-0.5438671,patient,patient,-0.4813550999999999,0.5298536940509476,0.11111111099999998,0.3790849673
glass,-0.6151083,-0.8849201,patient,agent,0.26981179999999994,0.2116331277533039,0.27777777775,0.9281045752
hairdresser,-0.24709997,-1.6035506,agent,agent,1.3564506299999999,0.7012600969305331,0.8472222222500001,1.075163399
handle,-0.6245758,-0.89488524,patient,agent,0.27030944,0.1769893706564569,0.125,0.3823529412
hat,-0.8488069,-0.64703023,patient,patient,-0.20177667,0.1611221420146439,0.13888888900000002,0.614379085
herb,-0.7819273,-0.701277,patient,patient,-0.08065029999999995,0.4867927073263943,0.29166666674999997,1.088235294
hiker,-0.6702841,-0.75357294,agent,agent,0.08328883999999992,0.7838630806845965,0.9027777777499999,0.3692810458
housekeeper,-0.24323013,-1.5934271,agent,agent,1.35019697,0.650714095426448,0.8472222222500001,0.4869281046
ice,-1.1054821,-0.47565156,patient,patient,-0.6298305399999999,0.6086624118660292,0.25,1.176470588
illustrator,-0.23386201,-1.8653955,agent,agent,1.63153349,0.62625,0.9444444445,0.1830065359
ingredient,-0.49576658,-1.0835071,patient,agent,0.5877405200000001,0.7034270613461989,0.29166666674999997,0.9705882353
instrument,-0.71617705,-1.0929278,patient,agent,0.37675075,0.5326638456423025,0.3055555555,0.6535947712
item,-0.7565496,-0.7575722,patient,agent,0.0010225999999999846,0.5915449746229394,0.19444444449999998,0.7712418301
jacket,-0.7346849,-0.71976185,patient,patient,-0.014923049999999938,0.135252417636453,0.16666666675000003,0.4705882353
janitor,-0.30032048,-1.3352234,agent,agent,1.03490292,0.7745593454851711,0.888888889,0.4967320261
jet,-0.66016537,-0.7260368,patient,agent,0.06587143000000006,0.5624798191798515,0.58333333325,0.8235294118
jeweler,-0.25322956,-1.6323438,agent,agent,1.3791142399999998,0.7374281609195402,0.875,0.5
jewelry,-0.79302555,-0.7210702,patient,patient,-0.07195534999999997,0.2255342095517772,0.09722222224999999,0.3692810458
journalist,-0.30695003,-1.400234,agent,agent,1.0932839699999999,0.8138479170633187,0.9027777777499999,0.3692810458
kite,-0.5792321,-0.9125733,patient,agent,0.3333412,0.4014406144197778,0.38888888899999996,0.8496732026
knob,-0.8645463,-0.6000898,patient,patient,-0.2644565,0.2054009004520378,0.15277777775,0.7222222222
