noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-1.0771484375,-1.0458984375,patient,patient,-0.03125,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-0.8037109375,-0.8818359375,agent,agent,0.078125,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-0.76953125,-0.83203125,patient,agent,0.0625,0.5512745470387167,0.58333333325,1.176470588
album,-0.34033203125,-1.49609375,patient,agent,1.15576171875,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-0.740234375,-0.833984375,patient,agent,0.09375,0.6993929901941651,0.72222222225,1.281045752
announcer,-0.57177734375,-1.041015625,agent,agent,0.46923828125,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.50927734375,-1.1025390625,agent,agent,0.59326171875,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-0.47216796875,-1.1591796875,agent,agent,0.68701171875,0.8388102441595283,0.9305555555,0.2124183007
author,-0.54296875,-1.30859375,agent,agent,0.765625,0.9103466492053656,0.888888889,0.4967320261
aviator,-0.6630859375,-0.8349609375,agent,agent,0.171875,0.6835275033180946,0.9444444445,0.1830065359
backpack,-0.346923828125,-1.4248046875,patient,agent,1.077880859375,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-0.495361328125,-1.0888671875,agent,agent,0.593505859375,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-0.46826171875,-1.140625,patient,agent,0.67236328125,0.14003512108607,0.23611111099999998,0.7614379085
baker,-0.51416015625,-1.060546875,agent,agent,0.54638671875,0.8327493152398071,0.875,0.7352941176
barber,-0.6484375,-0.8671875,agent,agent,0.21875,0.7248762775364598,0.9305555555,0.2124183007
basket,-0.473388671875,-1.1455078125,patient,agent,0.672119140625,0.2088464198880839,0.19444444449999998,1.006535948
beard,-0.430908203125,-1.2275390625,patient,agent,0.796630859375,0.3522682168119178,0.15277777775,0.4869281046
