noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-1.298828125,-1.048828125,patient,patient,-0.25,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-0.751953125,-1.626953125,agent,agent,0.875,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-0.358642578125,-1.7568359375,patient,agent,1.398193359375,0.5512745470387167,0.58333333325,1.176470588
album,-1.2724609375,-0.52197265625,patient,patient,-0.75048828125,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-0.8671875,-1.2109375,patient,agent,0.34375,0.6993929901941651,0.72222222225,1.281045752
announcer,-0.71044921875,-1.1630859375,agent,agent,0.45263671875,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.75830078125,-1.1953125,agent,agent,0.43701171875,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-0.92041015625,-1.1083984375,agent,agent,0.18798828125,0.8388102441595283,0.9305555555,0.2124183007
author,-0.69775390625,-1.416015625,agent,agent,0.71826171875,0.9103466492053656,0.888888889,0.4967320261
aviator,-0.3681640625,-1.5244140625,agent,agent,1.15625,0.6835275033180946,0.9444444445,0.1830065359
backpack,-0.87109375,-0.76171875,patient,patient,-0.109375,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-0.72314453125,-0.94189453125,agent,agent,0.21875,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-0.7548828125,-0.9423828125,patient,agent,0.1875,0.14003512108607,0.23611111099999998,0.7614379085
baker,-0.70361328125,-1.0009765625,agent,agent,0.29736328125,0.8327493152398071,0.875,0.7352941176
barber,-1.1552734375,-0.65478515625,agent,patient,-0.50048828125,0.7248762775364598,0.9305555555,0.2124183007
basket,-1.080078125,-0.611328125,patient,patient,-0.46875,0.2088464198880839,0.19444444449999998,1.006535948
beard,-0.76806640625,-0.93994140625,patient,agent,0.171875,0.3522682168119178,0.15277777775,0.4869281046
bedding,-1.14453125,-0.67626953125,patient,patient,-0.46826171875,0.3901065107242925,0.15277777775,0.839869281
bike,-1.029296875,-0.623046875,patient,patient,-0.40625,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-0.86083984375,-0.68896484375,patient,patient,-0.171875,0.154494679287436,0.18055555550000002,0.6830065359
blogger,-1.1572265625,-1.2978515625,agent,agent,0.140625,0.8292682926829268,0.861111111,0.614379085
board,-1.0283203125,-0.65380859375,patient,patient,-0.37451171875,0.7414235775059675,0.18055555550000002,0.5653594771
book,-0.958984375,-0.693359375,patient,patient,-0.265625,0.5020426434046468,0.29166666674999997,0.9705882353
bottle,-1.0908203125,-0.68505859375,patient,patient,-0.40576171875,0.1436385818924487,0.18055555550000002,1.035947712
bowl,-1.111328125,-0.54931640625,patient,patient,-0.56201171875,0.2281092633291224,0.13888888900000002,0.3790849673
bread,-0.82177734375,-0.77490234375,patient,patient,-0.046875,0.2154453347938708,0.13888888900000002,0.3790849673
broadcaster,-0.85693359375,-1.0361328125,agent,agent,0.17919921875,0.8976559616094499,0.888888889,0.3790849673
building,-0.74462890625,-1.486328125,patient,agent,0.74169921875,0.5989896090029184,0.22222222225,0.9281045752
bus,-0.73974609375,-1.5205078125,patient,agent,0.78076171875,0.3936552556306598,0.54166666675,1.205882353
busboy,-0.85888671875,-1.03125,agent,agent,0.17236328125,0.7171145685997171,0.8194444445,0.5653594771
businessman,-0.947265625,-1.087890625,agent,agent,0.140625,0.8271439509954058,0.9027777777499999,0.4869281046
businesswoman,-1.0126953125,-1.1376953125,agent,agent,0.125,0.7570036540803897,0.9305555555,0.3300653595
butcher,-1.076171875,-0.84130859375,agent,patient,-0.23486328125,0.7276066412378339,0.9027777777499999,0.3692810458
cake,-1.0126953125,-0.65283203125,patient,patient,-0.35986328125,0.230019370690888,0.16666666675000003,0.7058823529
cameraman,-0.806640625,-0.978515625,agent,agent,0.171875,0.705324074074074,0.875,0.6176470588
camper,-0.47216796875,-1.4013671875,agent,agent,0.92919921875,0.7956975142651014,0.8194444445,1.153594771
canvas,-0.94482421875,-0.66357421875,patient,patient,-0.28125,0.3871303934847232,0.125,0.3823529412
captain,-0.358642578125,-1.9990234375,agent,agent,1.640380859375,0.7774360758884372,0.9027777777499999,0.3692810458
car,-0.6640625,-1.3046875,patient,agent,0.640625,0.3570064841756182,0.52777777775,1.163398693
cardboard,-1.2197265625,-0.5634765625,patient,patient,-0.65625,0.3166576037701649,0.13888888900000002,0.7320261438
carpet,-0.94140625,-0.67578125,patient,patient,-0.265625,0.5206320574119812,0.13888888900000002,0.3790849673
carver,-1.08203125,-0.72216796875,agent,patient,-0.35986328125,0.8386251851851851,0.888888889,0.3790849673
caterer,-0.8486328125,-0.9580078125,agent,agent,0.109375,0.5684324715241367,0.875,0.5
cd,-1.16796875,-1.16796875,patient,agent,0.0,0.6047404328075499,0.25,0.8235294118
cellist,-1.0078125,-1.0859375,agent,agent,0.078125,0.6043249561659848,0.9166666667500001,0.3529411765
cello,-1.318359375,-0.59912109375,patient,patient,-0.71923828125,0.2123671183964943,0.26388888899999996,1.349673203
chauffeur,-0.501953125,-1.673828125,agent,agent,1.171875,0.7000186396947015,0.8194444445,0.9183006536
chef,-0.625,-1.71875,agent,agent,1.09375,0.6582873608978369,0.9027777777499999,0.3692810458
choreography,-1.4189453125,-1.0517578125,patient,patient,-0.3671875,0.661941251596424,0.3194444445,0.9183006536
clarinet,-1.142578125,-0.64306640625,patient,patient,-0.49951171875,0.3516357728380474,0.26388888899999996,1.349673203
clarinetist,-1.0576171875,-0.83837890625,agent,patient,-0.21923828125,0.7790178571428571,0.875,0.9705882353
clay,-1.0185546875,-0.5966796875,patient,patient,-0.421875,0.72759543969391,0.09722222224999999,0.7222222222
cleaner,-0.6748046875,-1.3310546875,agent,agent,0.65625,0.3573058275501473,0.7916666667500001,0.6176470588
clerk,-0.849609375,-1.287109375,agent,agent,0.4375,0.7568317979152734,0.8194444445,0.5653594771
cloth,-1.109375,-0.68798828125,patient,patient,-0.42138671875,0.2985090774863912,0.15277777775,0.9575163399
coat,-0.7265625,-0.9453125,patient,agent,0.21875,0.2074233122822833,0.18055555550000002,0.6830065359
code,-0.732421875,-1.154296875,patient,agent,0.421875,0.4440540805082204,0.47222222225,1.751633987
comedian,-0.9609375,-0.9609375,agent,agent,0.0,0.7264500011783838,0.9166666667500001,0.2352941176
concerto,-1.13671875,-0.60546875,patient,patient,-0.53125,0.3575925594705777,0.33333333325000003,1.294117647
confectioner,-1.130859375,-0.78759765625,agent,patient,-0.34326171875,0.788134135855546,0.888888889,0.3790849673
container,-1.1728515625,-0.9853515625,patient,patient,-0.1875,0.4130819652046067,0.3055555555,0.8888888889
convertible,-0.8740234375,-1.2490234375,patient,agent,0.375,0.333927888903045,0.40277777775,1.075163399
cook,-0.6943359375,-1.2255859375,agent,agent,0.53125,0.771662128955022,0.8472222222500001,0.9575163399
cotton,-1.28515625,-0.53564453125,patient,patient,-0.74951171875,0.5096950117448502,0.11111111099999998,0.7320261438
