noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-5.1208057,-0.011153342,patient,patient,-5.109652358,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-1.388973,-1.527253,agent,agent,0.13827999999999996,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-0.7043733,-0.7301798,patient,agent,0.025806500000000065,0.5512745470387167,0.58333333325,1.176470588
album,-5.4072804,-0.009687004,patient,patient,-5.397593396,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-4.014457,-6.4213853,patient,agent,2.4069282999999997,0.6993929901941651,0.72222222225,1.281045752
announcer,-4.1587152,-9.160767,agent,agent,5.0020518,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.36762795,-2.3908842,agent,agent,2.0232562499999998,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-6.1356544,-5.433822,agent,patient,-0.7018323999999998,0.8388102441595283,0.9305555555,0.2124183007
author,-4.1262083,-5.7182565,agent,agent,1.5920481999999998,0.9103466492053656,0.888888889,0.4967320261
aviator,-0.10532224,-2.5844595,agent,agent,2.47913726,0.6835275033180946,0.9444444445,0.1830065359
backpack,-3.3790147,-0.03631584,patient,patient,-3.34269886,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-1.7107508,-0.26818863,agent,patient,-1.44256217,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-4.2250037,-0.020626789,patient,patient,-4.204376911000001,0.14003512108607,0.23611111099999998,0.7614379085
baker,-3.6475315,-0.04203231,agent,patient,-3.6054991899999997,0.8327493152398071,0.875,0.7352941176
barber,-2.2965941,-0.111056775,agent,patient,-2.1855373250000003,0.7248762775364598,0.9305555555,0.2124183007
basket,-6.3829885,-0.0023388353,patient,patient,-6.3806496647,0.2088464198880839,0.19444444449999998,1.006535948
beard,-7.428422,-0.0028776978,patient,patient,-7.4255443022000005,0.3522682168119178,0.15277777775,0.4869281046
bedding,-4.8105273,-0.011561597,patient,patient,-4.798965703,0.3901065107242925,0.15277777775,0.839869281
bike,-4.2608614,-0.022044243,patient,patient,-4.238817157,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-4.6854815,-0.046550848,patient,patient,-4.638930652,0.154494679287436,0.18055555550000002,0.6830065359
blogger,-2.5697684,-0.1267163,agent,patient,-2.4430521,0.8292682926829268,0.861111111,0.614379085
board,-1.5117912,-0.26841256,patient,patient,-1.24337864,0.7414235775059675,0.18055555550000002,0.5653594771
book,-4.9356565,-0.019922126,patient,patient,-4.915734374,0.5020426434046468,0.29166666674999997,0.9705882353
bottle,-5.568555,-0.0063594743,patient,patient,-5.5621955257,0.1436385818924487,0.18055555550000002,1.035947712
bowl,-6.3721094,-0.0021995828,patient,patient,-6.3699098172,0.2281092633291224,0.13888888900000002,0.3790849673
bread,-7.177358,-0.0013103854,patient,patient,-7.1760476146,0.2154453347938708,0.13888888900000002,0.3790849673
broadcaster,-1.9207917,-4.3354015,agent,agent,2.4146097999999996,0.8976559616094499,0.888888889,0.3790849673
building,-3.0654795,-0.06911407,patient,patient,-2.99636543,0.5989896090029184,0.22222222225,0.9281045752
bus,-2.8340492,-0.36817363,patient,patient,-2.46587557,0.3936552556306598,0.54166666675,1.205882353
busboy,-2.3022645,-0.11311274,agent,patient,-2.18915176,0.7171145685997171,0.8194444445,0.5653594771
businessman,-2.600592,-7.3392215,agent,agent,4.7386295,0.8271439509954058,0.9027777777499999,0.4869281046
businesswoman,-1.6722503,-1.2594942,agent,patient,-0.41275609999999996,0.7570036540803897,0.9305555555,0.3300653595
butcher,-3.103236,-0.057306014,agent,patient,-3.045929986,0.7276066412378339,0.9027777777499999,0.3692810458
cake,-11.897972,-0.00038876932,patient,patient,-11.897583230679999,0.230019370690888,0.16666666675000003,0.7058823529
cameraman,-0.357764,-1.2338054,agent,agent,0.8760414000000001,0.705324074074074,0.875,0.6176470588
camper,-0.83477294,-0.5777864,agent,patient,-0.25698654,0.7956975142651014,0.8194444445,1.153594771
canvas,-6.0944657,-0.0029329958,patient,patient,-6.0915327042,0.3871303934847232,0.125,0.3823529412
captain,-0.15461892,-3.714131,agent,agent,3.55951208,0.7774360758884372,0.9027777777499999,0.3692810458
car,-0.3865906,-1.1919761,patient,agent,0.8053855,0.3570064841756182,0.52777777775,1.163398693
cardboard,-6.887654,-0.0031868506,patient,patient,-6.884467149400001,0.3166576037701649,0.13888888900000002,0.7320261438
carpet,-7.34278,-0.0017254481,patient,patient,-7.3410545519,0.5206320574119812,0.13888888900000002,0.3790849673
carver,-3.264319,-0.041463614,agent,patient,-3.222855386,0.8386251851851851,0.888888889,0.3790849673
caterer,-4.1788383,-0.017494677,agent,patient,-4.161343623,0.5684324715241367,0.875,0.5
cd,-3.9498527,-0.80689496,patient,patient,-3.14295774,0.6047404328075499,0.25,0.8235294118
cellist,-5.4743876,-0.0056697037,agent,patient,-5.4687178963,0.6043249561659848,0.9166666667500001,0.3529411765
cello,-4.307572,-0.014090672,patient,patient,-4.293481328,0.2123671183964943,0.26388888899999996,1.349673203
chauffeur,-0.90347904,-3.7267766,agent,agent,2.82329756,0.7000186396947015,0.8194444445,0.9183006536
chef,-0.36630416,-2.4629295,agent,agent,2.09662534,0.6582873608978369,0.9027777777499999,0.3692810458
choreography,-1.5163198,-0.52432674,patient,patient,-0.99199306,0.661941251596424,0.3194444445,0.9183006536
clarinet,-7.945318,-0.0046905815,patient,patient,-7.9406274185,0.3516357728380474,0.26388888899999996,1.349673203
clarinetist,-5.156799,-0.106046475,agent,patient,-5.050752525,0.7790178571428571,0.875,0.9705882353
clay,-6.4179573,-0.0022894896,patient,patient,-6.4156678104000004,0.72759543969391,0.09722222224999999,0.7222222222
cleaner,-1.7752584,-0.7103733,agent,patient,-1.0648851000000001,0.3573058275501473,0.7916666667500001,0.6176470588
clerk,-0.16760167,-2.1253188,agent,agent,1.95771713,0.7568317979152734,0.8194444445,0.5653594771
cloth,-6.0932336,-0.08584497,patient,patient,-6.0073886299999995,0.2985090774863912,0.15277777775,0.9575163399
coat,-3.1269817,-0.04663484,patient,patient,-3.08034686,0.2074233122822833,0.18055555550000002,0.6830065359
code,-6.3343368,-1.01636,patient,patient,-5.3179768,0.4440540805082204,0.47222222225,1.751633987
comedian,-5.2022066,-8.436475,agent,agent,3.2342683999999995,0.7264500011783838,0.9166666667500001,0.2352941176
