noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,0.0,0.0,1.7342529296875
actor,1,1.0,1.0,1.9683837890625
aircraft,3,0.0,0.0,0.8230794270833334
album,3,0.0,0.0,0.3854166666666667
animal,2,0.0,0.0,1.26544189453125
announcer,2,1.0,0.0,1.4217529296875
artisan,4,1.0,1.0,1.671966552734375
artist,4,1.0,0.0,1.5313720703125
author,2,1.0,0.0,2.0318603515625
aviator,3,1.0,0.0,1.3229166666666667
backpack,2,0.0,0.0,0.6248779296875
backpacker,2,1.0,0.0,1.25030517578125
bag,2,0.0,0.0,0.8282470703125
baker,6,1.0,1.0,1.3696695963541667
barber,7,1.0,0.0,1.3571254185267858
basket,2,0.0,0.0,0.65625
beard,3,0.0,0.0,0.95849609375
bedding,5,0.0,0.0,0.95615234375
bike,4,0.0,0.0,0.84356689453125
blanket,2,0.0,0.0,0.5933837890625
blogger,2,1.0,0.0,1.922607421875
board,4,0.0,0.0,0.40618896484375
book,3,0.0,0.0,0.9794921875
bottle,2,0.0,0.0,0.562744140625
bowl,2,0.0,0.0,0.640625
bread,3,0.0,1.0,1.1669921875
broadcaster,2,1.0,0.0,1.51605224609375
building,2,0.0,1.0,1.59356689453125
bus,3,0.0,0.0,1.0833333333333333
busboy,5,1.0,1.0,1.44365234375
businessman,3,1.0,0.0,1.2498779296875
businesswoman,3,1.0,1.0,1.5625
butcher,4,1.0,1.0,1.14019775390625
cake,3,0.0,0.0,1.0935872395833333
cameraman,2,1.0,0.0,1.015625
camper,2,1.0,1.0,1.3436279296875
canvas,4,0.0,0.0,0.375
captain,3,1.0,1.0,1.2083333333333333
car,12,0.0,0.0,0.92181396484375
cardboard,4,0.0,0.0,0.390625
carpet,3,0.0,0.0,0.9059244791666666
carver,7,1.0,0.0,0.9685756138392857
caterer,3,1.0,0.0,0.9686686197916666
cd,3,0.0,0.0,0.562255859375
cellist,2,1.0,0.0,1.359375
cello,2,0.0,0.0,0.8436279296875
chauffeur,3,1.0,0.0,1.3642985026041667
chef,10,1.0,0.0,1.37484130859375
choreography,1,0.0,0.0,1.5308837890625
clarinet,2,0.0,0.0,1.124755859375
