id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,This toy sells easily.,-1.01953125,-0.456787109375,patient,patient,-0.562744140625,patient
1,sells,book,easily,This book sells easily.,-0.94140625,-0.50390625,patient,patient,-0.4375,patient
2,sells,novel,easily,This novel sells easily.,-0.74658203125,-0.65283203125,patient,patient,-0.09375,agent
3,sells,magazine,easily,This magazine sells easily.,-0.9990234375,-0.4677734375,patient,patient,-0.53125,patient
4,sells,hat,easily,This hat sells easily.,-0.98046875,-0.480224609375,patient,patient,-0.500244140625,patient
5,sells,lotion,easily,This lotion sells easily.,-0.86767578125,-0.55517578125,patient,patient,-0.3125,patient
6,sells,album,easily,This album sells easily.,-1.412109375,-0.286865234375,patient,patient,-1.125244140625,patient
7,sells,car,easily,This car sells easily.,-0.92236328125,-0.51611328125,patient,patient,-0.40625,patient
8,sells,suv,easily,This SUV sells easily.,-0.9794921875,-0.479736328125,patient,patient,-0.499755859375,patient
9,sells,product,easily,This product sells easily.,-0.98095703125,-0.480712890625,patient,patient,-0.500244140625,patient
10,sells,make,easily,This make sells easily.,-0.55615234375,-0.86865234375,patient,agent,0.3125,agent
11,sells,item,easily,This item sells easily.,-1.1650390625,-0.3837890625,patient,patient,-0.78125,patient
12,sells,cd,easily,This CD sells easily.,-1.0810546875,-0.424560546875,patient,patient,-0.656494140625,patient
13,sells,drug,easily,This drug sells easily.,-0.97998046875,-0.480224609375,patient,patient,-0.499755859375,patient
14,sells,snack,easily,This snack sells easily.,-1.1005859375,-0.4130859375,patient,patient,-0.6875,patient
15,sells,salesman,easily,This salesman sells easily.,-0.41162109375,-1.0986328125,agent,agent,0.68701171875,agent
16,sells,saleswoman,easily,This saleswoman sells easily.,-0.41162109375,-1.0986328125,agent,agent,0.68701171875,agent
17,sells,businessman,easily,This businessman sells easily.,-0.623046875,-0.779296875,agent,agent,0.15625,agent
18,sells,businesswoman,easily,This businesswoman sells easily.,-0.50341796875,-0.94091796875,agent,agent,0.4375,agent
19,sells,trader,easily,This trader sells easily.,-0.59375,-0.8125,agent,agent,0.21875,agent
20,sells,peddler,easily,This peddler sells easily.,-0.72998046875,-0.66748046875,agent,patient,-0.0625,agent
21,sells,telemarketer,easily,This telemarketer sells easily.,-0.51513671875,-0.92138671875,agent,agent,0.40625,agent
22,sells,dealer,easily,This dealer sells easily.,-0.501953125,-0.939453125,agent,agent,0.4375,agent
23,sells,shopkeeper,easily,This shopkeeper sells easily.,-0.58154296875,-0.83154296875,agent,agent,0.25,agent
24,sells,toy,well,This toy sells well.,-0.96044921875,-0.491943359375,patient,patient,-0.468505859375,patient
25,sells,book,well,This book sells well.,-0.88525390625,-0.54150390625,patient,patient,-0.34375,patient
26,sells,novel,well,This novel sells well.,-0.69873046875,-0.69873046875,patient,agent,0.0,agent
27,sells,magazine,well,This magazine sells well.,-0.94091796875,-0.50341796875,patient,patient,-0.4375,patient
28,sells,hat,well,This hat sells well.,-0.92333984375,-0.51708984375,patient,patient,-0.40625,patient
29,sells,lotion,well,This lotion sells well.,-0.83203125,-0.58203125,patient,patient,-0.25,patient
30,sells,album,well,This album sells well.,-1.341796875,-0.310791015625,patient,patient,-1.031005859375,patient
31,sells,car,well,This car sells well.,-0.849609375,-0.568359375,patient,patient,-0.28125,patient
32,sells,suv,well,This SUV sells well.,-0.90380859375,-0.52880859375,patient,patient,-0.375,patient
33,sells,product,well,This product sells well.,-0.92333984375,-0.51708984375,patient,patient,-0.40625,patient
34,sells,make,well,This make sells well.,-0.492919921875,-0.9619140625,patient,agent,0.468994140625,agent
35,sells,item,well,This item sells well.,-1.0810546875,-0.425048828125,patient,patient,-0.656005859375,patient
36,sells,cd,well,This CD sells well.,-1.0205078125,-0.457763671875,patient,patient,-0.562744140625,patient
37,sells,drug,well,This drug sells well.,-0.9228515625,-0.5166015625,patient,patient,-0.40625,patient
38,sells,snack,well,This snack sells well.,-0.99951171875,-0.46826171875,patient,patient,-0.53125,patient
39,sells,salesman,well,This salesman sells well.,-0.39111328125,-1.1416015625,agent,agent,0.75048828125,agent
40,sells,saleswoman,well,This saleswoman sells well.,-0.401123046875,-1.1201171875,agent,agent,0.718994140625,agent
41,sells,businessman,well,This businessman sells well.,-0.58056640625,-0.83056640625,agent,agent,0.25,agent
42,sells,businesswoman,well,This businesswoman sells well.,-0.50341796875,-0.94091796875,agent,agent,0.4375,agent
43,sells,trader,well,This trader sells well.,-0.55322265625,-0.86572265625,agent,agent,0.3125,agent
44,sells,peddler,well,This peddler sells well.,-0.6982421875,-0.6982421875,agent,agent,0.0,agent
