noun,num_counts,accuracy,avg_LL_delta
abstract,2,1.0,-0.626872045
actor,1,1.0,-0.9718685
aircraft,3,1.0,-0.6874987066666668
album,3,1.0,-0.6889763466666666
animal,2,1.0,-0.45327103
announcer,2,1.0,-1.16430846
artisan,4,1.0,-1.4881700274999998
artist,4,1.0,-1.0978560599999998
author,2,1.0,-0.609939485
aviator,3,1.0,-0.6989053266666666
backpack,2,1.0,-1.042312505
backpacker,2,1.0,-1.68207534
bag,2,1.0,-0.9254960750000001
baker,6,1.0,-1.3297233766666665
barber,7,1.0,-1.142616052857143
basket,2,1.0,-1.06423848
beard,3,1.0,-0.9908320066666668
bedding,5,1.0,-1.339775074
bike,4,1.0,-0.4881920775
blanket,2,1.0,-1.30242906
blogger,2,1.0,-1.148967705
board,4,1.0,-1.260730305
book,3,1.0,-0.4703038299999999
bottle,2,1.0,-0.81041728
bowl,2,1.0,-1.1671686300000002
bread,3,1.0,-1.1356564133333333
broadcaster,2,1.0,-1.3711451449999998
building,2,1.0,-1.02760685
bus,3,1.0,-0.8737672766666668
busboy,5,1.0,-1.228924876
businessman,3,1.0,-1.5110911733333332
businesswoman,3,1.0,-1.1065978566666665
butcher,4,1.0,-1.119356615
cake,3,1.0,-1.4590187
cameraman,2,1.0,-0.9659727899999999
camper,2,1.0,-1.108263905
canvas,4,1.0,-1.273273465
captain,3,1.0,-1.0161616233333335
car,12,1.0,-0.8279028008333333
cardboard,4,1.0,-1.0668435225000001
carpet,3,1.0,-1.0921993566666668
carver,7,1.0,-1.234539287142857
caterer,3,1.0,-1.4236678533333331
cd,3,1.0,-1.0300140500000001
cellist,2,1.0,-0.6736669449999999
cello,2,1.0,-0.3894425
chauffeur,3,1.0,-1.2520916433333333
chef,10,1.0,-0.9105543090000001
choreography,1,1.0,-0.7421874500000001
clarinet,2,1.0,-0.21421631999999996
clarinetist,2,1.0,-0.6341609100000001
clay,6,1.0,-1.030698125
cleaner,5,1.0,-0.9860232700000001
clerk,2,1.0,-1.2222880649999999
cloth,8,1.0,-1.015933295
coat,2,1.0,-0.96998316
code,2,1.0,-0.01539236499999995
comedian,1,1.0,-1.1316051
concerto,1,1.0,-0.3654710099999999
confectioner,3,1.0,-1.4753054866666666
container,2,1.0,-1.08179867
convertible,3,1.0,-0.5514018133333334
cook,6,1.0,-1.1288079616666664
cotton,4,1.0,-1.04437105
countertop,3,1.0,-1.1581122033333333
crate,2,1.0,-1.370597765
cushion,4,1.0,-1.6633167075000002
cut,4,1.0,-1.4217939175
dancer,1,1.0,-0.8501015300000001
dealer,3,1.0,-1.2178769966666667
dish,2,1.0,-1.15481005
doctor,2,1.0,-1.027790985
dough,3,1.0,-1.32905187
dressmaker,4,1.0,-1.88362775
driver,7,1.0,-1.2761096757142858
drug,3,1.0,-0.5511728866666666
drummer,2,1.0,-0.6946296900000001
duffle,2,1.0,-1.117542345
essay,4,1.0,-0.5513925925000001
essayist,2,1.0,-0.9857501550000001
fabric,20,1.0,-0.8017340605
fillet,3,1.0,-0.9088898333333333
fish,3,1.0,-0.9107182966666666
floor,3,1.0,-1.0814196299999999
flute,2,1.0,-0.29520607
flutist,2,1.0,-0.6023520949999999
food,2,1.0,-0.7911156500000001
gem,4,1.0,-0.6379415350000001
glass,4,1.0,-0.7346973325
hairdresser,7,1.0,-1.3194735485714286
handle,4,1.0,-0.59162238
hat,3,1.0,-0.41415215
herb,3,1.0,-0.5732128366666666
hiker,2,1.0,-1.3074150100000002
housekeeper,3,1.0,-1.5656717966666667
ice,7,1.0,-0.5426409014285715
illustrator,4,1.0,-1.08844801
ingredient,3,1.0,-0.5855974233333333
instrument,2,1.0,-0.4097108
item,3,1.0,-0.7095706466666667
jacket,2,1.0,-0.96123018
janitor,3,1.0,-1.4271704199999997
jet,3,1.0,-0.2405331833333333
jeweler,4,1.0,-1.3890971975000002
jewelry,3,1.0,-0.76465096
journalist,2,1.0,-1.36598398
kite,3,1.0,-0.45691241666666665
knob,4,1.0,-0.3916025125
lady,5,1.0,-1.776207178
lake,2,1.0,-0.869452525
landscape,2,1.0,-0.519800215
letter,2,1.0,-0.5279484400000001
line,2,1.0,-0.71463091
lotion,3,1.0,-0.36255329
lunchbox,2,1.0,-1.0486488
machine,8,1.0,-1.38697289
magazine,3,1.0,-0.7591120766666667
maid,5,1.0,-1.7576091200000001
make,3,1.0,-0.35466963333333323
man,5,1.0,-1.5680206399999999
marble,3,1.0,-0.7285791966666667
mason,3,1.0,-1.4246330933333333
material,4,1.0,-0.95267779
meat,7,1.0,-0.7755511214285715
mirror,3,1.0,-1.1931921066666666
model,2,1.0,-0.81596185
motorcycle,4,1.0,-0.59052752
motorist,4,1.0,-1.0952166725
mountain,2,1.0,-0.4505301
mover,2,1.0,-0.82541278
mushroom,3,1.0,-0.73627033
musician,3,1.0,-0.6573479766666667
narrator,2,1.0,-1.29039093
notetaker,2,1.0,-1.0048750599999998
novel,3,1.0,-0.7506020900000001
novelist,2,1.0,-1.09188079
orator,2,1.0,-0.960551215
packaging,4,1.0,-0.8449687525
painter,4,1.0,-1.2739713825
panel,4,1.0,-1.1283187000000001
paper,4,1.0,-0.7659974175000002
passage,6,1.0,-0.6172864000000001
pastry,3,1.0,-1.2857799533333336
patissier,3,1.0,-1.48965266
pattern,5,1.0,-1.057912834
peddler,3,1.0,-1.3054409200000001
pepper,3,1.0,-0.6008414266666667
person,30,1.0,-1.1020398893333334
photographer,2,1.0,-0.77977378
pianist,2,1.0,-0.6452998799999998
piano,2,1.0,-0.6248874600000001
pie,3,1.0,-1.2563165166666665
