noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,1.0,1.0,-3.9699205835
actor,1,1.0,0.0,3.248017335
aircraft,3,0.3333333333333333,0.3333333333333333,1.0989338100000001
album,3,1.0,1.0,-5.789025733999999
animal,2,1.0,1.0,-8.844712226350001
announcer,2,1.0,0.0,4.09968301
artisan,4,0.75,0.25,1.0901418825
artist,4,1.0,0.0,2.156103625
author,2,1.0,0.0,0.74994815
aviator,3,0.6666666666666666,0.3333333333333333,0.5072764533333333
backpack,2,1.0,1.0,-2.293054263
backpacker,2,0.5,0.5,-0.260140445
bag,2,1.0,1.0,-5.9622506205
baker,6,0.0,1.0,-3.542070298666667
barber,7,0.7142857142857143,0.2857142857142857,1.3698211014285715
basket,2,1.0,1.0,-5.4491257165
beard,3,1.0,1.0,-2.359363782666667
bedding,5,0.8,0.8,-0.5728183600000001
bike,4,0.5,0.5,-0.31146027000000004
blanket,2,1.0,1.0,-4.87330361525
blogger,2,0.0,1.0,-3.0175318100000004
board,4,0.75,0.75,-1.8583165982500003
book,3,1.0,1.0,-2.163058496666667
bottle,2,0.5,0.5,-0.62106788
bowl,2,0.5,0.5,-0.5240506
bread,3,1.0,1.0,-9.166195463566666
broadcaster,2,0.5,0.5,-0.23228262499999996
building,2,0.5,0.5,-0.6636921499999999
bus,3,1.0,1.0,-1.9456945799999998
busboy,5,0.4,0.6,-0.302367816
businessman,3,1.0,1.0,1.0218600999999998
businesswoman,3,0.0,1.0,-2.5511957333333335
butcher,4,1.0,0.0,1.32655249
cake,3,1.0,1.0,-8.34521991026
cameraman,2,1.0,0.0,0.44516035
camper,2,0.5,0.5,-0.8674500850000001
canvas,4,1.0,1.0,-7.056633085475
captain,3,0.6666666666666666,0.3333333333333333,0.7756334333333333
car,12,0.16666666666666666,0.16666666666666666,1.048456455
cardboard,4,1.0,1.0,-3.9565584045
carpet,3,1.0,1.0,-3.1743947796666667
carver,7,0.0,1.0,-3.197626609285714
caterer,3,0.0,1.0,-5.4161139771
cd,3,1.0,1.0,-4.811640804666667
cellist,2,0.0,1.0,-5.195292624
cello,2,1.0,1.0,-6.5722033953
chauffeur,3,0.6666666666666666,0.3333333333333333,0.84884357
chef,10,0.0,1.0,-2.7880450345
choreography,1,0.0,0.0,1.97672475
clarinet,2,1.0,1.0,-6.84895488825
clarinetist,2,0.0,1.0,-2.5252451035
clay,6,1.0,1.0,-8.551337959553333
cleaner,5,1.0,0.0,2.2384102940000004
clerk,2,0.5,0.5,0.07344532499999995
cloth,8,1.0,1.0,-6.2282959940125
coat,2,1.0,1.0,-4.139788126
code,2,1.0,1.0,-4.52616013
comedian,1,0.0,1.0,-1.5636592
concerto,1,1.0,1.0,-2.975337537
confectioner,3,0.0,1.0,-2.730075073666667
container,2,1.0,1.0,-5.213862681
convertible,3,1.0,1.0,-2.47154225
cook,6,0.0,1.0,-6.543022333833332
cotton,4,1.0,1.0,-8.44506689035
countertop,3,1.0,1.0,-3.5757564800000003
crate,2,1.0,1.0,-3.5025008475
cushion,4,1.0,1.0,-7.970237723675
cut,4,1.0,1.0,-4.67893373925
dancer,1,0.0,1.0,-1.26377486
dealer,3,1.0,0.0,2.9677708666666667
dish,2,1.0,1.0,-3.105346666
doctor,2,0.0,1.0,-5.390918299999999
dough,3,1.0,1.0,-8.3800337243
dressmaker,4,0.0,1.0,-3.135760135
driver,7,0.8571428571428571,0.14285714285714285,1.816812280857143
drug,3,0.0,0.0,1.10117856
drummer,2,0.5,0.5,0.15341423499999995
duffle,2,1.0,1.0,-3.227062941
essay,4,1.0,1.0,-4.29187673525
essayist,2,0.5,0.5,-0.606461455
fabric,20,1.0,1.0,-5.643592234399999
fillet,3,1.0,1.0,-5.811526637700001
fish,3,1.0,1.0,-6.020640814166666
floor,3,0.6666666666666666,0.6666666666666666,-1.0566599733333333
flute,2,1.0,1.0,-9.22163419305
flutist,2,0.0,1.0,-5.486159
food,2,1.0,1.0,-3.5052439000000004
gem,4,1.0,1.0,-8.9256632963725
glass,4,1.0,1.0,-3.8948206965
hairdresser,7,1.0,0.0,4.354842062285714
handle,4,0.5,0.5,-0.39493633375000003
hat,3,1.0,1.0,-3.599280775333334
herb,3,1.0,1.0,-7.0012134854
hiker,2,0.0,1.0,-1.510795635
housekeeper,3,0.0,1.0,-4.238523513333334
ice,7,1.0,1.0,-7.8897608633
illustrator,4,0.0,1.0,-1.6679519775
ingredient,3,0.6666666666666666,0.6666666666666666,-0.7702414966666667
instrument,2,1.0,1.0,-8.88460548035
item,3,0.0,0.0,3.593141265
jacket,2,1.0,1.0,-3.8588321135
janitor,3,1.0,0.0,2.9030913799999998
jet,3,1.0,1.0,-5.127045451733333
jeweler,4,0.0,1.0,-0.3747141675
jewelry,3,1.0,1.0,-3.8974395006666662
journalist,2,0.0,1.0,-4.84400477
kite,3,1.0,1.0,-3.4179685170000003
knob,4,0.75,0.75,-0.8437847400000003
lady,5,0.0,1.0,-9.5587375223
lake,2,1.0,1.0,-7.158625442450001
landscape,2,1.0,1.0,-6.00500860505
letter,2,1.0,1.0,-8.050663642
line,2,1.0,1.0,-6.579077588800001
lotion,3,1.0,1.0,-3.7544512756666664
lunchbox,2,1.0,1.0,-6.77438983875
machine,8,0.0,1.0,-2.9481518801249997
magazine,3,1.0,1.0,-2.04106067
maid,5,0.0,1.0,-2.7847565039999997
make,3,1.0,1.0,-2.958342
man,5,0.6,0.4,0.7581821
marble,3,1.0,1.0,-4.4695900633333325
mason,3,0.0,1.0,-3.496383705
material,4,1.0,1.0,-6.412485351575
meat,7,1.0,1.0,-3.2217895480714285
mirror,3,1.0,1.0,-5.196428817466667
model,2,1.0,1.0,-5.860629404999999
motorcycle,4,1.0,1.0,-2.6803121795
motorist,4,0.0,1.0,-1.5421831575000002
mountain,2,1.0,1.0,-6.2771589223
mover,2,0.0,1.0,-1.076516145
mushroom,3,1.0,1.0,-5.374025763866666
