noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,1.0,1.0,-0.8748779296875
actor,1,0.0,1.0,-0.25
aircraft,3,1.0,1.0,-1.16650390625
album,3,1.0,1.0,-1.08349609375
animal,2,1.0,1.0,-1.49981689453125
announcer,2,0.0,1.0,-0.5
artisan,4,0.0,1.0,-0.6248779296875
artist,4,0.0,1.0,-1.375030517578125
author,2,0.0,0.0,-0.624755859375
aviator,3,0.0,1.0,-1.2501220703125
backpack,2,1.0,1.0,-1.7501220703125
backpacker,2,0.0,1.0,-1.62493896484375
bag,2,1.0,1.0,-1.25
baker,6,0.0,1.0,-0.8334554036458334
barber,7,0.0,1.0,-0.9285714285714286
basket,2,1.0,1.0,-1.62493896484375
beard,3,1.0,1.0,-0.9168294270833334
bedding,5,1.0,1.0,-1.00009765625
bike,4,1.0,1.0,-0.75006103515625
blanket,2,1.0,1.0,-1.2498779296875
blogger,2,0.5,0.5,0.0
board,4,1.0,1.0,-0.81243896484375
book,3,1.0,1.0,-0.999755859375
bottle,2,1.0,1.0,-0.8751220703125
bowl,2,1.0,1.0,-1.125
bread,3,1.0,1.0,-0.833251953125
broadcaster,2,0.0,1.0,-0.75
building,2,0.0,0.0,0.125
bus,3,1.0,1.0,-0.41650390625
busboy,5,0.0,1.0,-0.74990234375
businessman,3,1.0,1.0,0.08333333333333333
businesswoman,3,0.0,1.0,-0.5000813802083334
butcher,4,0.0,1.0,-1.0001220703125
cake,3,1.0,1.0,-1.250244140625
cameraman,2,1.0,0.0,0.125
camper,2,0.0,1.0,-0.9998779296875
canvas,4,1.0,1.0,-1.312286376953125
captain,3,0.0,1.0,-0.7501627604166666
car,12,0.6666666666666666,0.6666666666666666,-0.1875
cardboard,4,1.0,1.0,-1.12493896484375
carpet,3,1.0,1.0,-0.7498372395833334
carver,7,0.0,1.0,-0.46414620535714285
caterer,3,0.0,1.0,-1.25
cd,3,1.0,1.0,-0.83349609375
cellist,2,0.0,1.0,-1.1248779296875
cello,2,1.0,1.0,-1.6248779296875
chauffeur,3,0.3333333333333333,0.6666666666666666,-0.16666666666666666
chef,10,0.0,1.0,-0.474951171875
choreography,1,1.0,1.0,-0.999755859375
