noun,avg_LL_delta
abstract,-0.4705772995948791
actor,0.281437873840332
aircraft,-0.4264697432518003
album,-0.4669628143310549
animal,0.044057846069336
announcer,0.3879356384277344
artisan,0.0265522003173828
artist,-0.2412052750587463
author,0.8392180800437927
aviator,-0.4325466752052305
backpack,-0.3653135299682617
backpacker,-0.1119918823242188
bag,-0.4933814406394958
baker,0.0748863220214843
barber,-0.0227661132812498
basket,-0.1773872375488281
beard,-0.0687007904052734
bedding,-0.3061790466308596
bike,-0.4429664611816406
blanket,-0.2772884964942934
blogger,0.0234003067016599
board,-0.4120721817016601
book,-0.0052165985107421
bottle,-0.3908976912498474
bowl,-0.1534595489501952
bread,-0.3281192183494568
broadcaster,0.2774238586425781
building,-0.1417312622070311
bus,-0.1025772094726562
busboy,-0.1856269836425781
businessman,0.3152777552604675
businesswoman,0.0773444175720216
butcher,-0.1608276367187501
cake,-0.1985511779785156
cameraman,-0.2328691482543945
camper,-0.4082660675048828
canvas,-0.3124923706054687
captain,-0.0122509002685547
car,-0.163553237915039
cardboard,-0.4380626082420349
carpet,-0.1947345733642578
carver,-0.092672348022461
caterer,-0.2473067641258239
cd,-1.0721346735954285
cellist,0.1031379699707031
cello,-0.3225440382957458
chauffeur,0.1754894852638244
chef,0.1218223571777344
choreography,-0.4444260597229001
clarinet,-0.533994734287262
clarinetist,-0.511198103427887
clay,-0.287017822265625
cleaner,0.1487928032875061
clerk,0.7628346085548401
cloth,0.3154286742210388
coat,0.1202797889709472
code,-0.5930805206298828
comedian,-0.1523666381835936
concerto,-0.6708984374999998
confectioner,-0.1314697265625001
container,-0.3052844405174255
convertible,-0.8423919677734375
cook,0.179859161376953
cotton,-0.0946922302246093
countertop,-0.4456444382667539
crate,-0.3461838364601135
cushion,-0.1436405181884766
cut,-0.5297603607177734
dancer,0.193643629550934
dealer,0.5180758833885193
dish,-0.0658226013183593
doctor,0.1008749008178711
dough,-0.3004742264747619
dressmaker,0.2279539108276367
driver,0.0722732543945313
drug,0.093903064727783
drummer,-0.3693237900733948
duffle,-0.424293577671051
essay,0.2496796250343325
essayist,0.2565717101097109
fabric,-0.1884708404541016
