noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,0.0,0.0,0.203125
actor,1,1.0,1.0,0.859130859375
aircraft,3,0.0,1.0,1.4689127604166667
album,3,0.0,0.0,0.24479166666666666
animal,2,0.0,1.0,0.703369140625
announcer,2,0.0,0.0,-0.21875
artisan,4,0.0,0.0,-0.296875
artist,4,0.75,0.75,0.05859375
author,2,1.0,1.0,0.5860595703125
aviator,3,1.0,1.0,0.9215494791666666
backpack,2,0.0,0.0,0.078125
backpacker,2,1.0,1.0,0.1484375
bag,2,0.0,1.0,0.1015625
baker,6,0.0,0.0,-0.14583333333333334
barber,7,0.0,1.0,-0.6360560825892857
basket,2,1.0,1.0,-0.09375
beard,3,0.6666666666666666,0.3333333333333333,-0.005208333333333333
bedding,5,0.0,0.0,0.23125
bike,4,0.0,0.0,0.31640625
blanket,2,1.0,1.0,-0.234375
blogger,2,1.0,1.0,0.476318359375
board,4,1.0,1.0,-0.16015625
book,3,0.0,0.0,0.6612141927083334
bottle,2,0.0,0.0,0.1953125
bowl,2,0.5,0.5,-0.015625
bread,3,0.0,0.0,0.15625
broadcaster,2,0.0,0.0,-0.1796875
building,2,0.0,1.0,0.53125
bus,3,0.0,1.0,0.6092122395833334
busboy,5,0.4,0.4,-0.071875
businessman,3,1.0,1.0,0.4845377604166667
businesswoman,3,1.0,1.0,0.5103352864583334
butcher,4,0.0,1.0,-0.5078125
cake,3,1.0,1.0,-0.14583333333333334
cameraman,2,1.0,1.0,0.1171875
camper,2,1.0,1.0,0.28125
canvas,4,0.0,0.0,0.14453125
captain,3,1.0,1.0,1.2760416666666667
car,12,0.0,1.0,0.7903035481770834
cardboard,4,0.75,0.75,-0.0625
carpet,3,0.0,0.0,0.3229166666666667
carver,7,0.0,1.0,-0.5222865513392857
caterer,3,0.0,0.0,-0.23958333333333334
cd,3,0.0,1.0,0.125
cellist,2,0.0,0.0,-0.1953125
cello,2,1.0,1.0,-0.34375
chauffeur,3,1.0,1.0,0.6148274739583334
chef,10,0.0,0.0,-0.1203125
choreography,1,1.0,1.0,-0.140625
clarinet,2,1.0,1.0,-0.4609375
clarinetist,2,0.0,1.0,-0.4609375
clay,6,0.0,0.0,0.22395833333333334
cleaner,5,1.0,1.0,0.45
clerk,2,0.0,0.0,-0.1171875
cloth,8,0.5,0.5,-0.0390625
coat,2,0.0,1.0,0.09375
code,2,0.0,1.0,0.796875
comedian,1,0.0,0.0,-0.046875
concerto,1,1.0,1.0,-0.40625
confectioner,3,0.0,1.0,-0.4895833333333333
container,2,0.0,0.0,0.03125
convertible,3,0.0,1.0,0.265625
cook,6,0.0,0.0,-0.2682291666666667
cotton,4,1.0,1.0,-0.265625
countertop,3,0.0,1.0,0.4165852864583333
crate,2,1.0,1.0,-0.1640625
cushion,4,0.0,0.0,0.08203125
cut,4,1.0,1.0,-0.328125
dancer,1,1.0,0.0,0.046875
dealer,3,1.0,1.0,0.9324544270833334
dish,2,0.0,0.0,0.125
doctor,2,1.0,0.0,0.0390625
dough,3,0.0,1.0,0.16666666666666666
dressmaker,4,0.0,1.0,-0.3046875
driver,7,1.0,1.0,0.49344308035714285
drug,3,0.0,1.0,1.0000813802083333
drummer,2,0.0,1.0,-0.7342529296875
duffle,2,0.0,1.0,0.15625
essay,4,0.0,1.0,0.36328125
essayist,2,1.0,1.0,0.59375
fabric,20,0.7,0.7,-0.07734375
fillet,3,1.0,1.0,-0.22395833333333334
fish,3,0.3333333333333333,0.6666666666666666,-0.010416666666666666
floor,3,0.0,0.0,0.5782877604166666
flute,2,1.0,1.0,-0.4608154296875
flutist,2,0.0,1.0,-0.3125
food,2,0.0,1.0,0.6253662109375
gem,4,1.0,1.0,-0.39459228515625
glass,4,0.0,0.0,0.25
hairdresser,7,0.0,0.0,-0.328125
handle,4,0.0,1.0,0.359375
hat,3,0.0,0.0,0.4478352864583333
herb,3,0.0,1.0,0.2916666666666667
hiker,2,0.0,0.0,-0.0546875
housekeeper,3,0.6666666666666666,0.6666666666666666,0.015625
ice,7,0.2857142857142857,0.2857142857142857,0.020089285714285716
illustrator,4,1.0,1.0,0.12890625
ingredient,3,0.0,1.0,0.7081705729166666
instrument,2,0.5,0.5,0.0390625
item,3,0.0,1.0,1.2655436197916667
jacket,2,0.0,1.0,0.109375
janitor,3,1.0,1.0,0.3644205729166667
jet,3,0.0,1.0,0.546875
jeweler,4,0.0,1.0,-0.69140625
jewelry,3,0.3333333333333333,0.3333333333333333,0.125
journalist,2,1.0,1.0,0.820068359375
kite,3,0.0,1.0,0.8954264322916666
knob,4,0.0,0.0,0.41009521484375
lady,5,0.0,0.0,-0.146875
lake,2,0.0,0.0,0.21875
landscape,2,0.0,1.0,0.9766845703125
letter,2,0.0,1.0,0.9376220703125
line,2,0.0,1.0,0.9683837890625
lotion,3,0.0,1.0,0.8438313802083334
lunchbox,2,1.0,1.0,-0.21875
machine,8,1.0,1.0,0.23828125
magazine,3,0.0,1.0,0.9010416666666666
maid,5,1.0,1.0,0.259375
make,3,0.0,1.0,0.5572102864583334
man,5,0.4,0.4,-0.01875
marble,3,1.0,1.0,-0.3229166666666667
mason,3,0.0,0.0,-0.296875
material,4,0.0,1.0,0.640625
meat,7,0.0,0.0,0.3169642857142857
mirror,3,0.3333333333333333,0.3333333333333333,0.06770833333333333
model,2,0.0,1.0,0.1875
motorcycle,4,0.0,0.0,0.4571533203125
motorist,4,1.0,1.0,0.73040771484375
mountain,2,0.0,0.0,0.1328125
mover,2,1.0,1.0,0.796630859375
mushroom,3,0.0,0.0,0.09375
musician,3,0.0,1.0,-0.4166666666666667
narrator,2,1.0,1.0,0.2421875
notetaker,2,1.0,1.0,0.2265625
novel,3,0.0,1.0,1.182373046875
novelist,2,1.0,1.0,0.585693359375
orator,2,1.0,1.0,0.1328125
packaging,4,0.0,0.0,0.265625
painter,4,0.75,0.75,0.078125
panel,4,0.0,0.0,0.2265625
paper,4,0.0,0.0,0.15625
passage,6,0.0,1.0,0.59912109375
pastry,3,0.3333333333333333,0.3333333333333333,-0.026041666666666668
patissier,3,0.0,1.0,-0.4635416666666667
pattern,5,0.0,0.0,0.1375
peddler,3,1.0,1.0,0.3645833333333333
pepper,3,0.0,1.0,0.3385416666666667
person,30,1.0,1.0,0.5000244140625
photographer,2,1.0,0.0,0.2890625
pianist,2,0.0,1.0,-0.421875
piano,2,1.0,1.0,-0.5855712890625
pie,3,0.3333333333333333,0.6666666666666666,0.010416666666666666
pilot,7,1.0,1.0,1.1474958147321428
pizza,3,1.0,1.0,-0.125
plane,3,0.0,1.0,1.197998046875
poem,2,0.0,0.0,0.28125
poet,2,1.0,1.0,0.4140625
portraitist,4,0.5,0.5,0.01953125
pot,3,0.3333333333333333,0.3333333333333333,0.19791666666666666
potato,3,1.0,1.0,-0.046875
potter,3,0.0,1.0,-0.4583333333333333
product,3,0.0,1.0,1.2550455729166667
professor,2,0.0,1.0,-0.2265625
proposal,2,0.0,1.0,0.8983154296875
pumpkin,4,1.0,1.0,-0.52740478515625
quilt,4,1.0,1.0,-0.21875
racer,4,1.0,0.0,0.11328125
report,2,0.0,1.0,0.3125
roadtripper,2,1.0,1.0,0.3671875
routine,1,0.0,1.0,0.547119140625
salesman,3,1.0,1.0,1.2710774739583333
saleswoman,3,1.0,1.0,1.1874186197916667
salmon,3,1.0,1.0,-0.057291666666666664
scene,1,0.0,1.0,0.95263671875
screw,4,0.0,0.0,0.33203125
scribe,2,0.5,0.5,-0.015625
script,2,0.0,0.0,0.46875
sculptor,7,0.0,1.0,-0.430908203125
seamster,8,0.0,0.0,-0.39453125
seamstress,4,0.0,0.0,-0.52740478515625
section,2,0.0,1.0,0.8360595703125
shirt,2,0.0,0.0,0.15625
shopkeeper,3,1.0,1.0,0.4375
sideburn,3,1.0,1.0,-0.296875
silk,4,1.0,1.0,-0.10546875
silverware,3,0.3333333333333333,0.3333333333333333,0.16666666666666666
singer,1,1.0,1.0,0.109375
snack,3,0.0,1.0,0.5105794270833334
soloist,1,1.0,1.0,0.547119140625
sonata,1,1.0,1.0,-0.109375
song,1,1.0,0.0,-0.03125
steak,7,1.0,1.0,-0.31473214285714285
stone,7,1.0,1.0,-0.19419642857142858
stubble,3,0.0,1.0,0.24479166666666666
student,4,1.0,1.0,0.19921875
suitcase,2,0.0,1.0,0.2421875
surface,7,0.0,0.0,0.5826590401785714
surgeon,4,0.0,1.0,-0.65625
suv,6,0.0,1.0,0.8541259765625
tailor,12,0.0,1.0,-0.42578125
tank,3,0.0,1.0,0.55224609375
teacher,2,0.0,0.0,-0.2578125
telemarketer,3,1.0,1.0,1.0000813802083333
tent,2,0.0,1.0,0.2109375
thread,4,0.0,1.0,0.605712890625
toy,3,0.0,1.0,0.765625
