noun,num_counts,accuracy,overlap,avg_LL_delta
abstract,2,0.0,1.0,0.43169403076171875
actor,1,1.0,1.0,3.585941404104233
aircraft,3,0.0,1.0,0.6277847886085509
album,3,0.0,1.0,1.4470113515853882
animal,2,1.0,0.0,-0.0364894866943358
announcer,2,1.0,1.0,3.255165070295334
artisan,4,1.0,1.0,3.4385947873815894
artist,4,1.0,1.0,2.283090591430664
author,2,1.0,1.0,1.4644432067871094
aviator,3,1.0,1.0,2.3179118807117143
backpack,2,0.0,1.0,1.1054497063159943
backpacker,2,1.0,1.0,2.051994316279888
bag,2,0.5,0.5,-0.10442543029785155
baker,6,1.0,1.0,2.374051400770744
barber,7,1.0,1.0,1.4074794437204088
basket,2,0.0,1.0,0.3408660888671875
beard,3,1.0,1.0,-1.3148295084635417
bedding,5,0.0,1.0,1.2402023017406463
bike,4,0.5,0.5,0.0208587646484375
blanket,2,0.0,1.0,1.1484536975622177
blogger,2,1.0,1.0,2.963974066078663
board,4,1.0,0.0,-0.627171516418457
book,3,0.0,1.0,1.0224939783414204
bottle,2,0.0,1.0,0.08736801147460935
bowl,2,0.0,1.0,0.8097534328699113
bread,3,0.6666666666666666,0.3333333333333333,-0.0755894978841146
broadcaster,2,1.0,1.0,2.9501790925860405
building,2,0.0,1.0,1.9568329006433487
bus,3,0.0,1.0,0.9862899879614512
busboy,5,1.0,1.0,1.3683319181203841
businessman,3,1.0,1.0,3.217066432038943
businesswoman,3,1.0,1.0,2.639399141073227
butcher,4,1.0,1.0,1.0802154541015625
cake,3,0.6666666666666666,0.3333333333333333,0.0290069580078125
cameraman,2,1.0,1.0,3.7953872866928577
camper,2,1.0,1.0,1.8439712449908257
canvas,4,0.0,1.0,0.29880523681640625
captain,3,1.0,1.0,3.488782281676928
car,12,0.16666666666666666,0.8333333333333334,0.572082508355379
cardboard,4,1.0,0.0,-0.23714256286621088
carpet,3,0.0,1.0,1.1382090151309967
carver,7,1.0,1.0,1.9005759017808097
caterer,3,1.0,1.0,2.316529562075933
cd,3,0.6666666666666666,0.6666666666666666,-0.039273579915364565
cellist,2,1.0,1.0,1.0576400756835938
cello,2,0.0,1.0,0.33778381347656256
chauffeur,3,1.0,1.0,2.0315347462892537
chef,10,1.0,1.0,2.7368362449109553
choreography,1,0.0,1.0,0.3238754272460937
clarinet,2,0.0,1.0,1.3107986897230148
clarinetist,2,1.0,1.0,2.305282548069954
clay,6,0.5,0.5,-0.08595021565755206
cleaner,5,1.0,1.0,0.9266502141952515
clerk,2,1.0,1.0,2.3879241943359375
cloth,8,1.0,0.0,-1.008499126881361
coat,2,0.0,1.0,1.1391725689172745
code,2,0.0,1.0,0.2537193298339844
comedian,1,1.0,1.0,3.490379303693772
concerto,1,0.0,1.0,2.352081336081028
confectioner,3,1.0,1.0,0.9436808029810587
container,2,0.5,0.5,-0.023237228393554698
convertible,3,1.0,0.0,-0.1568628946940104
cook,6,1.0,1.0,1.1055466135342915
cotton,4,0.25,0.75,0.12876129150390622
countertop,3,0.0,1.0,1.1351032555103302
crate,2,0.0,1.0,0.7449188232421875
cushion,4,0.0,1.0,0.20620155334472656
cut,4,1.0,0.0,-0.8176154866814613
dancer,1,1.0,1.0,2.44316090643406
dealer,3,1.0,1.0,3.021601309378942
dish,2,0.0,1.0,0.17546081542968756
doctor,2,0.0,0.0,-0.2121357917785646
dough,3,1.0,0.0,-0.6508014798164369
dressmaker,4,1.0,1.0,2.7274628169834614
driver,7,1.0,1.0,0.7049952915736607
drug,3,0.0,1.0,0.38518015543619794
drummer,2,1.0,1.0,2.0308609381318092
duffle,2,0.0,1.0,0.0775489807128906
essay,4,0.0,1.0,1.0205431133508682
essayist,2,1.0,1.0,2.9262056201696396
fabric,20,0.0,1.0,0.7928541257977486
fillet,3,0.0,1.0,0.5439656774202982
fish,3,0.6666666666666666,0.3333333333333333,-0.013086954752604166
floor,3,0.0,1.0,0.24301656087239584
flute,2,0.0,1.0,0.32114410400390625
flutist,2,1.0,1.0,0.6051182746887207
food,2,1.0,0.0,-0.26025581359863276
gem,4,0.0,1.0,0.46544645726680756
glass,4,0.0,0.0,0.5132026448845862
hairdresser,7,1.0,1.0,1.2256982156208587
handle,4,0.0,1.0,0.8151340633630753
hat,3,0.0,1.0,2.121856689453125
herb,3,0.0,1.0,0.42365773518880206
hiker,2,1.0,1.0,1.2807006984949112
housekeeper,3,1.0,1.0,2.1253102819124856
ice,7,0.14285714285714285,0.14285714285714285,0.23810468401227677
illustrator,4,1.0,1.0,2.6579641550779343
ingredient,3,0.0,1.0,0.9585724075635275
instrument,2,0.0,1.0,0.9684873223304751
item,3,0.0,1.0,1.968516041835149
jacket,2,0.0,1.0,0.9046669155359267
janitor,3,1.0,1.0,1.5356445511182149
jet,3,0.0,1.0,0.38662717739741015
jeweler,4,1.0,1.0,1.7055130042135713
jewelry,3,0.0,1.0,1.4518636067708333
journalist,2,1.0,1.0,3.2919026017189026
kite,3,0.0,1.0,1.1737365821997325
knob,4,1.0,0.0,-0.4473228752613067
lady,5,0.2,0.2,-0.128582763671875
lake,2,1.0,0.0,-0.9001235663890839
landscape,2,1.0,0.0,-0.06899285316467285
letter,2,1.0,0.0,-0.5535430908203125
line,2,0.5,0.5,-0.0563811957836151
lotion,3,0.0,1.0,2.3830922742684684
lunchbox,2,0.0,1.0,1.5173340365290642
machine,8,0.375,0.375,-0.09332944452762601
magazine,3,0.0,1.0,2.1498667200406394
maid,5,1.0,1.0,2.458602896332741
make,3,0.0,1.0,1.5869827171166737
man,5,1.0,1.0,0.54837646484375
marble,3,0.0,1.0,0.1367746988932292
mason,3,1.0,1.0,1.8852284749348958
material,4,1.0,0.0,-0.6282024383544922
meat,7,1.0,0.0,-0.42260960170200895
mirror,3,1.0,0.0,-0.81710813442866
model,2,0.0,1.0,0.5579986572265625
motorcycle,4,1.0,1.0,-0.5634002685546875
motorist,4,1.0,1.0,0.15703201293945315
mountain,2,1.0,0.0,-0.5473479926586151
mover,2,1.0,1.0,0.9874344170093536
mushroom,3,0.0,1.0,0.4157308141390483
musician,3,1.0,1.0,2.346537311871847
narrator,2,1.0,1.0,1.748182326555252
notetaker,2,1.0,1.0,1.0079459995031357
novel,3,1.0,0.0,-0.11259712775548288
novelist,2,1.0,1.0,2.730911523103714
orator,2,1.0,1.0,1.5487365424633026
packaging,4,0.0,1.0,0.3028087615966797
painter,4,1.0,1.0,1.243522621691227
panel,4,0.0,1.0,0.12830543518066398
paper,4,1.0,0.0,-0.5110702514648438
passage,6,1.0,0.0,-0.405160258213679
pastry,3,0.0,1.0,0.44989774624506623
patissier,3,1.0,1.0,0.7709477841854095
pattern,5,1.0,0.0,-0.4214202880859375
peddler,3,1.0,1.0,2.3467788050572076
pepper,3,0.0,0.0,0.49538165330886824
person,30,1.0,1.0,1.2668204228083293
photographer,2,1.0,1.0,1.9751587510108946
pianist,2,1.0,1.0,2.0067291855812073
piano,2,0.0,1.0,0.9982452541589737
pie,3,1.0,0.0,-0.21793619791666666
pilot,7,1.0,1.0,0.4916153039251055
pizza,3,0.3333333333333333,0.6666666666666666,0.054659525553385435
plane,3,0.0,1.0,0.6586637198925018
poem,2,0.0,1.0,0.41615578532218933
poet,2,1.0,1.0,1.6997070461511616
portraitist,4,1.0,1.0,2.55744163133204
pot,3,1.0,0.0,-0.41304522752761835
potato,3,0.0,1.0,0.3878021240234375
potter,3,1.0,1.0,1.5021006166934967
product,3,0.0,1.0,1.0331903894742334
professor,2,1.0,1.0,2.36082461476326
proposal,2,0.0,1.0,0.8892440795898438
pumpkin,4,1.0,1.0,-0.5481033474206924
quilt,4,0.25,0.75,0.13076400756835938
racer,4,1.0,1.0,1.056015022099018
report,2,0.0,1.0,0.5252227485179901
roadtripper,2,1.0,1.0,1.556633032858372
routine,1,1.0,0.0,-0.6025276184082027
salesman,3,1.0,1.0,2.928924173116684
saleswoman,3,1.0,1.0,2.740127498904864
salmon,3,1.0,0.0,-0.3011627395947774
scene,1,1.0,0.0,-0.2570305466651916
screw,4,0.75,0.25,-0.027845382690429674
scribe,2,1.0,1.0,2.6573028676211834
script,2,0.0,1.0,1.3185615539550781
sculptor,7,1.0,1.0,2.0387802166598186
seamster,8,1.0,1.0,1.9853134537115693
seamstress,4,1.0,1.0,2.4919624738395214
section,2,1.0,0.0,-0.7286224067211151
shirt,2,0.0,1.0,0.14049911499023435
shopkeeper,3,1.0,1.0,2.8101704890529313
sideburn,3,1.0,0.0,-0.5484568079312643
silk,4,0.25,0.75,0.14930343627929685
silverware,3,0.0,1.0,1.1038869321346283
singer,1,1.0,1.0,3.713333085179329
snack,3,0.0,1.0,1.1868712107340496
soloist,1,1.0,1.0,1.6529769897460946
sonata,1,0.0,1.0,0.143798828125
song,1,0.0,1.0,0.3168430328369142
steak,7,0.0,1.0,0.76323373402868
stone,7,0.2857142857142857,0.2857142857142857,0.07255227225167411
stubble,3,0.6666666666666666,0.3333333333333333,-0.019116719563802103
student,4,1.0,1.0,1.8816299438476562
suitcase,2,0.0,1.0,0.8076019585132599
surface,7,0.8571428571428571,0.14285714285714285,-0.169299806867327
