id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,This toy sells something easily.,-1.0048828125,-0.50537109375,agent,patient,-0.49951171875,agent
1,sells,book,easily,This book sells something easily.,-1.3447265625,-0.344970703125,agent,patient,-0.999755859375,agent
2,sells,novel,easily,This novel sells something easily.,-0.333984375,-1.333984375,agent,agent,1.0,agent
3,sells,magazine,easily,This magazine sells something easily.,-0.86083984375,-0.61083984375,agent,patient,-0.25,agent
4,sells,hat,easily,This hat sells something easily.,-0.7265625,-0.7265625,agent,agent,0.0,agent
5,sells,lotion,easily,This lotion sells something easily.,-0.85205078125,-0.60205078125,agent,patient,-0.25,agent
6,sells,album,easily,This album sells something easily.,-1.0283203125,-0.52783203125,agent,patient,-0.50048828125,agent
7,sells,car,easily,This car sells something easily.,-0.66357421875,-0.91357421875,agent,agent,0.25,agent
8,sells,suv,easily,This SUV sells something easily.,-0.53173828125,-1.03125,agent,agent,0.49951171875,agent
9,sells,product,easily,This product sells something easily.,-0.91943359375,-0.66943359375,agent,patient,-0.25,agent
10,sells,make,easily,This make sells something easily.,-0.5009765625,-1.0009765625,agent,agent,0.5,agent
11,sells,item,easily,This item sells something easily.,-0.85595703125,-0.60595703125,agent,patient,-0.25,agent
12,sells,cd,easily,This CD sells something easily.,-1.0283203125,-0.52880859375,agent,patient,-0.49951171875,agent
13,sells,drug,easily,This drug sells something easily.,-1.0419921875,-0.5419921875,agent,patient,-0.5,agent
14,sells,snack,easily,This snack sells something easily.,-0.998046875,-0.497802734375,agent,patient,-0.500244140625,agent
15,sells,salesman,easily,This salesman sells something easily.,-0.6083984375,-0.8583984375,agent,agent,0.25,agent
16,sells,saleswoman,easily,This saleswoman sells something easily.,-0.419921875,-1.169921875,agent,agent,0.75,agent
17,sells,businessman,easily,This businessman sells something easily.,-0.6083984375,-0.8583984375,agent,agent,0.25,agent
18,sells,businesswoman,easily,This businesswoman sells something easily.,-1.0009765625,-0.50146484375,agent,patient,-0.49951171875,agent
19,sells,trader,easily,This trader sells something easily.,-0.99755859375,-0.49755859375,agent,patient,-0.5,agent
20,sells,peddler,easily,This peddler sells something easily.,-0.85302734375,-0.60302734375,agent,patient,-0.25,agent
21,sells,telemarketer,easily,This telemarketer sells something easily.,-1.0009765625,-0.5009765625,agent,patient,-0.5,agent
22,sells,dealer,easily,This dealer sells something easily.,-0.7333984375,-0.7333984375,agent,agent,0.0,agent
23,sells,shopkeeper,easily,This shopkeeper sells something easily.,-1.1826171875,-0.432861328125,agent,patient,-0.749755859375,agent
24,sells,toy,well,This toy sells something well.,-1.16796875,-0.418212890625,agent,patient,-0.749755859375,agent
25,sells,book,well,This book sells something well.,-1.16796875,-0.41796875,agent,patient,-0.75,agent
26,sells,novel,well,This novel sells something well.,-0.407958984375,-1.158203125,agent,agent,0.750244140625,agent
27,sells,magazine,well,This magazine sells something well.,-1.0068359375,-0.50732421875,agent,patient,-0.49951171875,agent
28,sells,hat,well,This hat sells something well.,-0.857421875,-0.607421875,agent,patient,-0.25,agent
29,sells,lotion,well,This lotion sells something well.,-0.85400390625,-0.60400390625,agent,patient,-0.25,agent
30,sells,album,well,This album sells something well.,-1.177734375,-0.427734375,agent,patient,-0.75,agent
31,sells,car,well,This car sells something well.,-0.568359375,-1.068359375,agent,agent,0.5,agent
32,sells,suv,well,This SUV sells something well.,-0.52490234375,-1.025390625,agent,agent,0.50048828125,agent
33,sells,product,well,This product sells something well.,-1.05859375,-0.55859375,agent,patient,-0.5,agent
34,sells,make,well,This make sells something well.,-0.60546875,-0.85546875,agent,agent,0.25,agent
35,sells,item,well,This item sells something well.,-0.8564453125,-0.6064453125,agent,patient,-0.25,agent
36,sells,cd,well,This CD sells something well.,-1.03125,-0.53125,agent,patient,-0.5,agent
37,sells,drug,well,This drug sells something well.,-1.03515625,-0.53515625,agent,patient,-0.5,agent
38,sells,snack,well,This snack sells something well.,-1.1611328125,-0.4111328125,agent,patient,-0.75,agent
39,sells,salesman,well,This salesman sells something well.,-0.60986328125,-0.85986328125,agent,agent,0.25,agent
40,sells,saleswoman,well,This saleswoman sells something well.,-0.422119140625,-1.171875,agent,agent,0.749755859375,agent
41,sells,businessman,well,This businessman sells something well.,-0.72607421875,-0.72607421875,agent,agent,0.0,agent
42,sells,businesswoman,well,This businesswoman sells something well.,-1.00390625,-0.50439453125,agent,patient,-0.49951171875,agent
43,sells,trader,well,This trader sells something well.,-0.99853515625,-0.49853515625,agent,patient,-0.5,agent
44,sells,peddler,well,This peddler sells something well.,-0.85498046875,-0.60498046875,agent,patient,-0.25,agent
45,sells,telemarketer,well,This telemarketer sells something well.,-0.857421875,-0.607421875,agent,patient,-0.25,agent
46,sells,dealer,well,This dealer sells something well.,-0.6181640625,-0.8681640625,agent,agent,0.25,agent
47,sells,shopkeeper,well,This shopkeeper sells something well.,-1.1865234375,-0.4365234375,agent,patient,-0.75,agent
48,sells,toy,quickly,This toy sells something quickly.,-1.1650390625,-0.415283203125,agent,patient,-0.749755859375,agent
49,sells,book,quickly,This book sells something quickly.,-1.3447265625,-0.344482421875,agent,patient,-1.000244140625,agent
50,sells,novel,quickly,This novel sells something quickly.,-0.499755859375,-0.99951171875,agent,agent,0.499755859375,agent
51,sells,magazine,quickly,This magazine sells something quickly.,-1.00390625,-0.50439453125,agent,patient,-0.49951171875,agent
52,sells,hat,quickly,This hat sells something quickly.,-0.72021484375,-0.72021484375,agent,agent,0.0,agent
53,sells,lotion,quickly,This lotion sells something quickly.,-0.853515625,-0.603515625,agent,patient,-0.25,agent
54,sells,album,quickly,This album sells something quickly.,-1.1826171875,-0.432373046875,agent,patient,-0.750244140625,agent
55,sells,car,quickly,This car sells something quickly.,-0.56201171875,-1.0615234375,agent,agent,0.49951171875,agent
56,sells,suv,quickly,This SUV sells something quickly.,-0.53173828125,-1.0322265625,agent,agent,0.50048828125,agent
57,sells,product,quickly,This product sells something quickly.,-0.92041015625,-0.67041015625,agent,patient,-0.25,agent
58,sells,make,quickly,This make sells something quickly.,-0.50146484375,-1.0009765625,agent,agent,0.49951171875,agent
59,sells,item,quickly,This item sells something quickly.,-0.85546875,-0.60546875,agent,patient,-0.25,agent
60,sells,cd,quickly,This CD sells something quickly.,-1.1962890625,-0.44580078125,agent,patient,-0.75048828125,agent
61,sells,drug,quickly,This drug sells something quickly.,-1.1962890625,-0.446044921875,agent,patient,-0.750244140625,agent
62,sells,snack,quickly,This snack sells something quickly.,-1.16015625,-0.410400390625,agent,patient,-0.749755859375,agent
63,sells,salesman,quickly,This salesman sells something quickly.,-0.60986328125,-0.85986328125,agent,agent,0.25,agent
64,sells,saleswoman,quickly,This saleswoman sells something quickly.,-0.505859375,-1.005859375,agent,agent,0.5,agent
65,sells,businessman,quickly,This businessman sells something quickly.,-0.728515625,-0.728515625,agent,agent,0.0,agent
66,sells,businesswoman,quickly,This businesswoman sells something quickly.,-1.0029296875,-0.5029296875,agent,patient,-0.5,agent
67,sells,trader,quickly,This trader sells something quickly.,-0.998046875,-0.498046875,agent,patient,-0.5,agent
68,sells,peddler,quickly,This peddler sells something quickly.,-0.85302734375,-0.60302734375,agent,patient,-0.25,agent
69,sells,telemarketer,quickly,This telemarketer sells something quickly.,-0.85498046875,-0.60498046875,agent,patient,-0.25,agent
