id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta,thresh_pred
0,sells,toy,easily,This toy sells easily.,-7.5564346,-0.0011142864,patient,patient,-7.5553203136,patient
1,sells,book,easily,This book sells easily.,-7.6435914,-0.0011053944,patient,patient,-7.6424860056,patient
2,sells,novel,easily,This novel sells easily.,-9.834033,-0.0006347644,patient,patient,-9.833398235599999,patient
3,sells,magazine,easily,This magazine sells easily.,-6.14823,-0.0026499159,patient,patient,-6.1455800841,patient
4,sells,hat,easily,This hat sells easily.,-10.875625,-0.0006490788,patient,patient,-10.874975921199999,patient
5,sells,lotion,easily,This lotion sells easily.,-10.154625,-0.00049073686,patient,patient,-10.15413426314,patient
6,sells,album,easily,This album sells easily.,-10.542838,-0.00068480574,patient,patient,-10.542153194259999,patient
7,sells,car,easily,This car sells easily.,-4.699974,-0.010230683,patient,patient,-4.6897433170000005,patient
8,sells,suv,easily,This SUV sells easily.,-3.5720537,-0.024556963,patient,patient,-3.547496737,patient
9,sells,product,easily,This product sells easily.,-7.8555284,-0.0008951977,patient,patient,-7.8546332023,patient
10,sells,make,easily,This make sells easily.,-0.4117918,-1.1095616,patient,agent,0.6977697999999999,patient
11,sells,item,easily,This item sells easily.,-11.331868,-0.0006252821,patient,patient,-11.3312427179,patient
12,sells,cd,easily,This CD sells easily.,-13.652315,-0.00060047174,patient,patient,-13.65171452826,patient
13,sells,drug,easily,This drug sells easily.,-6.082141,-0.002550893,patient,patient,-6.079590107,patient
14,sells,snack,easily,This snack sells easily.,-12.665377,-0.0007582317,patient,patient,-12.664618768299999,patient
15,sells,salesman,easily,This salesman sells easily.,-0.000679676,-16.967836,agent,agent,16.967156323999998,agent
16,sells,saleswoman,easily,This saleswoman sells easily.,-0.0007312708,-17.310156,agent,agent,17.3094247292,agent
17,sells,businessman,easily,This businessman sells easily.,-0.00073317625,-16.785927,agent,agent,16.78519382375,agent
18,sells,businesswoman,easily,This businesswoman sells easily.,-0.0007306757,-16.523493,agent,agent,16.522762324299997,agent
19,sells,trader,easily,This trader sells easily.,-0.000586636,-17.198755,agent,agent,17.198168363999997,agent
20,sells,peddler,easily,This peddler sells easily.,-0.00084264076,-15.652193,agent,agent,15.65135035924,agent
21,sells,telemarketer,easily,This telemarketer sells easily.,-0.000809651,-15.388386,agent,agent,15.387576349,agent
22,sells,dealer,easily,This dealer sells easily.,-0.00064168224,-17.331244,agent,agent,17.33060231776,agent
23,sells,shopkeeper,easily,This shopkeeper sells easily.,-0.00082969584,-16.781874,agent,agent,16.781044304159998,agent
24,sells,toy,well,This toy sells well.,-7.9645424,-0.00079193484,patient,patient,-7.96375046516,patient
25,sells,book,well,This book sells well.,-5.377279,-0.0050733206,patient,patient,-5.3722056793999995,patient
26,sells,novel,well,This novel sells well.,-8.689211,-0.0005541305,patient,patient,-8.6886568695,patient
27,sells,magazine,well,This magazine sells well.,-3.018721,-0.045680504,patient,patient,-2.9730404960000003,patient
