noun,LL_agent,LL_patient,semantic role,predicted,LL_delta,subj_ratio,human_rating,human_rating_var
abstract,-8.496782,-0.019742709,patient,patient,-8.477039290999999,0.5061384467387379,0.18055555550000002,0.6830065359
actor,-0.00050898513,-10.608326,agent,agent,10.60781701487,0.7870054608959005,0.9166666667500001,0.4705882353
aircraft,-1.6271368,-0.21802415,patient,patient,-1.40911265,0.5512745470387167,0.58333333325,1.176470588
album,-13.976278,-0.001057957,patient,patient,-13.975220043,0.3446793627476697,0.26388888899999996,0.9967320261
animal,-0.24640258,-1.2060333,patient,agent,0.95963072,0.6993929901941651,0.72222222225,1.281045752
announcer,-0.0005973695,-11.7598295,agent,agent,11.759232130500001,0.9088548566583649,0.9444444445,0.1830065359
artisan,-0.00092281937,-9.183135,agent,agent,9.18221218063,0.7392035988003999,0.8333333332499999,0.7058823529
artist,-0.0006265925,-11.417363,agent,agent,11.4167364075,0.8388102441595283,0.9305555555,0.2124183007
author,-0.0006053611,-10.586161,agent,agent,10.5855556389,0.9103466492053656,0.888888889,0.4967320261
aviator,-0.0013679218,-10.396098,agent,agent,10.3947300782,0.6835275033180946,0.9444444445,0.1830065359
backpack,-9.253027,-0.00077642646,patient,patient,-9.25225057354,0.0699400657020337,0.27777777775,0.8104575163
backpacker,-0.004736634,-5.564756,agent,agent,5.560019366,0.6902173913043478,0.8333333332499999,0.5882352941
bag,-11.39777,-0.00086978375,patient,patient,-11.39690021625,0.14003512108607,0.23611111099999998,0.7614379085
baker,-0.00072011777,-12.067218,agent,agent,12.066497882230001,0.8327493152398071,0.875,0.7352941176
barber,-0.002490003,-8.923323,agent,agent,8.920832997,0.7248762775364598,0.9305555555,0.2124183007
basket,-12.788639,-0.0010331962,patient,patient,-12.7876058038,0.2088464198880839,0.19444444449999998,1.006535948
beard,-10.765206,-0.0009944122,patient,patient,-10.764211587799998,0.3522682168119178,0.15277777775,0.4869281046
bedding,-14.793425,-0.00083930104,patient,patient,-14.79258569896,0.3901065107242925,0.15277777775,0.839869281
bike,-4.1146173,-0.020937096,patient,patient,-4.093680204,0.1156069862966414,0.41666666674999997,1.411764706
blanket,-15.279496,-0.0013042382,patient,patient,-15.2781917618,0.154494679287436,0.18055555550000002,0.6830065359
blogger,-0.00066076877,-12.118698,agent,agent,12.11803723123,0.8292682926829268,0.861111111,0.614379085
board,-10.348694,-0.001008552,patient,patient,-10.347685448,0.7414235775059675,0.18055555550000002,0.5653594771
book,-12.143199,-0.0009195979,patient,patient,-12.1422794021,0.5020426434046468,0.29166666674999997,0.9705882353
bottle,-13.084354,-0.0010821836,patient,patient,-13.0832718164,0.1436385818924487,0.18055555550000002,1.035947712
bowl,-15.286552,-0.0011319479,patient,patient,-15.285420052100001,0.2281092633291224,0.13888888900000002,0.3790849673
bread,-14.48507,-0.0015557121,patient,patient,-14.4835142879,0.2154453347938708,0.13888888900000002,0.3790849673
broadcaster,-0.0006318414,-12.3237095,agent,agent,12.323077658599999,0.8976559616094499,0.888888889,0.3790849673
building,-12.314556,-0.0005995171,patient,patient,-12.3139564829,0.5989896090029184,0.22222222225,0.9281045752
bus,-5.3656225,-0.0051737307,patient,patient,-5.3604487693,0.3936552556306598,0.54166666675,1.205882353
busboy,-0.0012856163,-9.402576,agent,agent,9.4012903837,0.7171145685997171,0.8194444445,0.5653594771
businessman,-0.0007927721,-11.656842,agent,agent,11.656049227899999,0.8271439509954058,0.9027777777499999,0.4869281046
businesswoman,-0.0009814043,-10.395428,agent,agent,10.394446595700002,0.7570036540803897,0.9305555555,0.3300653595
butcher,-0.00075023813,-13.404561,agent,agent,13.40381076187,0.7276066412378339,0.9027777777499999,0.3692810458
cake,-16.395052,-0.001225398,patient,patient,-16.393826602,0.230019370690888,0.16666666675000003,0.7058823529
