noun,num_counts,accuracy,avg_LL_delta
abstract,2,0.5,-0.12899829499999996
actor,1,1.0,0.32761386
aircraft,3,0.3333333333333333,-0.5888214833333334
album,3,0.3333333333333333,-0.2805531666666667
animal,2,0.0,-2.80658019
announcer,2,0.0,-3.41142199
artisan,4,0.0,-2.5042338435
artist,4,0.0,-3.5125204517500004
author,2,0.0,-2.8498873
aviator,3,0.3333333333333333,-0.9890235299999999
backpack,2,0.0,-1.723022165
backpacker,2,0.0,-3.5783118099999998
bag,2,0.0,-1.8954643349999998
baker,6,0.0,-3.849149382166667
barber,7,0.0,-3.7735661550000006
basket,2,0.0,-2.4184812555
beard,3,0.0,-3.339154965
bedding,5,0.0,-0.9381145199999998
bike,4,0.0,-1.6236476075
blanket,2,0.0,-1.743329075
blogger,2,0.0,-4.35615521575
board,4,0.0,-3.450998322
book,3,0.0,-0.7724068366666667
bottle,2,0.0,-1.12012299
bowl,2,0.0,-0.96267787
bread,3,0.0,-2.8052846949999997
broadcaster,2,0.0,-4.146137623
building,2,0.0,-0.963890925
bus,3,0.0,-1.56175232
busboy,5,0.0,-3.0030514412000002
businessman,3,0.0,-2.1811666846666666
businesswoman,3,0.0,-2.4528463533333333
butcher,4,0.0,-3.03756770175
cake,3,0.0,-3.5740335463333337
cameraman,2,0.0,-3.746195348
camper,2,0.0,-2.7582821500000003
canvas,4,0.0,-2.8920391755000003
captain,3,0.0,-2.26521259
car,12,0.16666666666666666,-0.64363337
cardboard,4,0.0,-2.9235557532499996
carpet,3,0.0,-1.17290306
carver,7,0.0,-3.642296238714286
caterer,3,0.0,-3.078778443333334
cd,3,0.0,-0.74839779
cellist,2,0.0,-3.8016069875000005
cello,2,0.0,-2.37442851
chauffeur,3,0.0,-0.8836427366666665
chef,10,0.0,-3.0827743040000004
choreography,1,1.0,0.0432768
clarinet,2,0.0,-2.9994006715
clarinetist,2,0.0,-4.173599897000001
clay,6,0.0,-2.9174814086666667
cleaner,5,0.0,-0.82241906
clerk,2,0.0,-3.22504511
cloth,8,0.0,-2.2279264815
coat,2,0.0,-1.9129481
code,2,0.0,-1.12122162
comedian,1,0.0,-1.57754694
concerto,1,0.0,-0.33980086
